index,date,output
49906.0,2019-06-05 18:14:58,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
49907.0,2019-06-06 01:53:14,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""educational_resources"""
49908.0,2019-06-06 06:23:17,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"",
    ""other"""
49909.0,2019-06-06 17:05:47,"```json
{
  ""categories"": [ 
    ""altcoins"",
    ""financial_products"",
    ""educational_resources"""
49910.0,2019-06-07 05:06:26,"```json
{
  ""categories"": [ 
    ""other"""
49911.0,2019-06-07 05:14:18,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""scams"""
49912.0,2019-06-07 05:48:28,"```json
{
  ""categories"": [ 
    ""other"""
49913.0,2019-06-07 08:40:03,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""other"""
49914.0,2019-06-07 11:08:13,"```json
{
  ""categories"": [ 
    ""pessimistic_speculation"",
    ""bitcoin_challenges"",
    ""scams"""
49915.0,2019-06-07 12:19:41,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""other"""
49916.0,2019-06-07 16:09:29,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"",
    ""educational_resources"""
49917.0,2019-06-07 16:13:42,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""financial_products"",
    ""other"""
49918.0,2019-06-07 16:46:31,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""financial_products"""
49919.0,2019-06-07 17:46:16,"```json
{
  ""categories"": [ 
    ""altcoins"",
    ""scams"""
49920.0,2019-06-07 18:45:43,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"""
49921.0,2019-06-07 20:47:43,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"""
49922.0,2019-06-07 21:35:30,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""educational_resources"""
49923.0,2019-06-08 01:07:25,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"""
49924.0,2019-06-08 02:02:39,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""educational_resources"""
49925.0,2019-06-08 02:14:49,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""altcoins"",
    ""educational_resources"""
49926.0,2019-06-08 04:11:59,"```json
{
  ""categories"": [ 
    ""scams"",
    ""educational_resources"""
49927.0,2019-06-08 04:57:19,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"""
49928.0,2019-06-08 08:22:52,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"""
49929.0,2019-06-08 09:41:01,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""scams"""
49930.0,2019-06-08 10:09:54,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""altcoins"""
49931.0,2019-06-08 12:19:06,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""bitcoin_mining"",
    ""other"""
49932.0,2019-06-08 16:30:28,"```json
{
  ""categories"": [ 
    ""pessimistic_speculation"",
    ""educational_resources"""
49933.0,2019-06-08 17:49:03,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""pessimistic_speculation"""
49934.0,2019-06-08 18:09:05,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
49935.0,2019-06-08 20:25:15,"```json
{
  ""categories"": [ 
    ""educational_resources"",
    ""bitcoin_adoption"",
    ""other"""
