index,date,output
44305.0,2018-03-22 18:09:51,"```json
{
  ""categories"": [ 
    ""altcoins"",
    ""optimistic_speculation"""
44306.0,2018-03-22 18:17:11,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""other"""
44307.0,2018-03-22 18:17:31,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""pessimistic_speculation"""
44308.0,2018-03-22 18:19:57,"```json
{
  ""categories"": [ 
    ""altcoins"",
    ""optimistic_speculation"""
44309.0,2018-03-22 18:30:56,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"",
    ""bitcoin_technology"""
44310.0,2018-03-22 18:42:54,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""pessimistic_speculation"""
44311.0,2018-03-22 18:50:24,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"",
    ""educational_resources"""
44312.0,2018-03-22 19:01:21,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""bitcoin_challenges"""
44313.0,2018-03-22 19:09:05,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"""
44314.0,2018-03-22 19:13:34,"```json
{
  ""categories"": [ 
    ""other"""
44315.0,2018-03-22 19:37:23,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"",
    ""other"""
44316.0,2018-03-22 21:28:50,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""other"""
44317.0,2018-03-22 21:34:10,"```json
{
  ""categories"": [ 
    ""other"""
44318.0,2018-03-22 22:14:04,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""other"""
44319.0,2018-03-22 22:16:49,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""optimistic_speculation"""
44320.0,2018-03-22 23:03:42,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"",
    ""educational_resources"""
44321.0,2018-03-23 00:34:41,"```json
{
  ""categories"": [ 
    ""pessimistic_speculation"""
44322.0,2018-03-23 01:06:04,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""bitcoin_challenges"",
    ""financial_products"""
44323.0,2018-03-23 03:06:01,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"""
44324.0,2018-03-23 03:15:32,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""altcoins"""
44325.0,2018-03-23 03:34:39,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""pessimistic_speculation"""
44326.0,2018-03-23 03:49:23,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""other"""
44327.0,2018-03-23 04:07:03,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"",
    ""other"""
