index,date,output
54500.0,2021-02-25 01:37:20,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"",
    ""bitcoin_challenges"",
    ""educational_resources"""
54501.0,2021-02-25 09:17:38,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""bitcoin_mining"""
54502.0,2021-02-25 14:20:32,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
54503.0,2021-02-25 15:25:36,"```json
{
  ""categories"": [ 
    ""other"""
54504.0,2021-02-25 19:20:10,"```json
{
  ""categories"": [ 
    ""other"""
54505.0,2021-02-25 21:38:03,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""bitcoin_mining"""
54506.0,2021-02-25 23:17:08,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""scams"""
54507.0,2021-02-26 09:04:23,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""scams"""
54508.0,2021-02-26 10:02:35,"```json
{
  ""categories"": [ 
    ""educational_resources"""
54509.0,2021-02-26 11:54:41,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""bitcoin_challenges"",
    ""educational_resources"""
54510.0,2021-02-26 14:23:38,"```json
{
  ""categories"": [ 
    ""educational_resources"",
    ""bitcoin_challenges"",
    ""other"""
54511.0,2021-02-26 14:26:14,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""scams"""
54512.0,2021-02-26 15:53:42,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""other"""
54513.0,2021-02-27 02:48:30,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"""
54514.0,2021-02-27 05:22:15,"```json
{
  ""categories"": [ 
    ""educational_resources"""
54515.0,2021-02-27 06:17:14,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"""
54516.0,2021-02-27 11:14:44,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"",
    ""other"""
54517.0,2021-02-27 12:39:20,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""scams"""
54518.0,2021-02-27 14:42:24,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""educational_resources"""
54519.0,2021-02-27 17:19:58,"```json
{
  ""categories"": [ 
    ""other"""
54520.0,2021-02-27 18:50:39,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""bitcoin_challenges"",
    ""optimistic_speculation"""
54521.0,2021-02-27 19:10:07,"```json
{
  ""categories"": [ 
    ""other"""
54522.0,2021-02-27 19:14:10,"```json
{
  ""categories"": [ 
    ""scams"",
    ""other"""
54523.0,2021-02-28 00:28:18,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
54524.0,2021-02-28 00:43:12,"```json
{
  ""categories"": [ 
    ""scams"""
54525.0,2021-02-28 07:52:56,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""bitcoin_challenges"",
    ""other"""
54526.0,2021-02-28 10:21:33,"```json
{
  ""categories"": [ 
    ""pessimistic_speculation"""
54527.0,2021-02-28 17:48:12,"```json
{
  ""categories"": [ 
    ""pessimistic_speculation"",
    ""financial_products"",
    ""scams"""
54528.0,2021-02-28 20:48:51,"```json
{
  ""categories"": [ 
    ""pessimistic_speculation"",
    ""altcoins"""
