index,date,output
36041.0,2017-11-03 18:49:10,"```json
{
  ""categories"": [ 
    ""educational_resources"""
36042.0,2017-11-03 18:54:21,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""altcoins"""
36043.0,2017-11-03 18:58:43,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""other"""
36044.0,2017-11-03 19:54:46,"```json
{
  ""categories"": [ 
    ""pessimistic_speculation"",
    ""bitcoin_challenges"",
    ""educational_resources"""
36045.0,2017-11-03 19:58:53,"```json
{
  ""categories"": [ 
    ""altcoins"",
    ""optimistic_speculation"""
36046.0,2017-11-03 20:17:03,"```json
{
  ""categories"": [ 
    ""altcoins"",
    ""financial_products"",
    ""bitcoin_challenges"""
36047.0,2017-11-03 20:40:51,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"",
    ""altcoins"""
36048.0,2017-11-03 21:08:22,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""altcoins"",
    ""other"""
36049.0,2017-11-03 21:28:10,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""other"""
36050.0,2017-11-03 21:41:11,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"",
    ""other"""
36051.0,2017-11-03 21:58:46,"```json
{
  ""categories"": [ 
    ""educational_resources"""
36052.0,2017-11-03 23:08:31,"```json
{
  ""categories"": [ 
    ""educational_resources"""
36053.0,2017-11-03 23:42:41,"```json
{
  ""categories"": [ 
    ""educational_resources"",
    ""other"""
36054.0,2017-11-03 23:51:04,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"",
    ""pessimistic_speculation"""
36055.0,2017-11-03 23:56:57,"```json
{
  ""categories"": [ 
    ""pessimistic_speculation"",
    ""altcoins"""
36056.0,2017-11-04 01:09:43,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""financial_products"""
36057.0,2017-11-04 01:21:22,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""bitcoin_technology"""
36058.0,2017-11-04 03:15:13,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"",
    ""bitcoin_technology"",
    ""altcoins"""
36059.0,2017-11-04 03:30:39,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""altcoins"",
    ""scams"""
36060.0,2017-11-04 04:39:47,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""educational_resources"""
36061.0,2017-11-04 05:31:01,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""scams"""
36062.0,2017-11-04 07:03:44,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
36063.0,2017-11-04 08:11:58,"```json
{
  ""categories"": [ 
    ""educational_resources"",
    ""optimistic_speculation"""
36064.0,2017-11-04 08:59:13,"```json
{
  ""categories"": [ 
    ""educational_resources"""
36065.0,2017-11-04 09:46:11,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""bitcoin_mining"""
36066.0,2017-11-04 10:11:00,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""optimistic_speculation"""
36067.0,2017-11-04 11:03:42,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_mining"""
36068.0,2017-11-04 11:21:46,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""altcoins"""
36069.0,2017-11-04 12:27:50,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"",
    ""other"""
36070.0,2017-11-04 12:33:46,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"",
    ""other"""
36071.0,2017-11-04 12:58:38,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_mining"",
    ""educational_resources"""
36072.0,2017-11-04 13:01:28,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""scams"""
36073.0,2017-11-04 13:14:38,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"",
    ""bitcoin_adoption"",
    ""educational_resources"""
36074.0,2017-11-04 14:13:20,"```json
{
  ""categories"": [ 
    ""educational_resources"""
36075.0,2017-11-04 14:17:31,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""bitcoin_challenges"""
36076.0,2017-11-04 14:28:50,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""educational_resources"""
36077.0,2017-11-04 14:58:55,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""pessimistic_speculation"""
36078.0,2017-11-04 15:11:07,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""pessimistic_speculation"""
36079.0,2017-11-04 16:16:05,"```json
{
  ""categories"": [ 
    ""altcoins"",
    ""educational_resources"",
    ""other"""
36080.0,2017-11-04 16:35:06,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""educational_resources"""
36081.0,2017-11-04 16:40:31,"```json
{
  ""categories"": [ 
    ""pessimistic_speculation"",
    ""bitcoin_challenges"",
    ""educational_resources"""
36082.0,2017-11-04 17:31:11,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
