index,date,output
29728.0,2016-12-20 17:00:11,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"",
    ""other"""
29729.0,2016-12-20 17:30:56,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_adoption"",
    ""other"""
29730.0,2016-12-20 19:34:57,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""bitcoin_technology"""
29731.0,2016-12-20 23:52:10,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"""
29733.0,2016-12-21 05:50:54,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""scams"""
29734.0,2016-12-21 11:21:40,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
29735.0,2016-12-21 11:41:37,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"",
    ""educational_resources"""
29736.0,2016-12-21 18:29:45,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
29737.0,2016-12-22 03:59:38,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"""
29738.0,2016-12-22 04:15:20,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""educational_resources"""
29739.0,2016-12-22 06:37:42,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""scams"""
29740.0,2016-12-22 09:24:09,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"""
29741.0,2016-12-22 09:57:22,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""other"""
29742.0,2016-12-22 11:53:49,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"",
    ""altcoins"""
29743.0,2016-12-22 23:46:31,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""educational_resources"""
29744.0,2016-12-23 01:00:08,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""educational_resources"",
    ""other"""
29745.0,2016-12-23 01:45:02,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""scams"""
29746.0,2016-12-23 03:13:08,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""educational_resources"""
29747.0,2016-12-23 08:40:53,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""scams"""
29748.0,2016-12-23 16:27:44,"```json
{
  ""categories"": [ 
    ""other"""
29749.0,2016-12-23 17:06:57,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""optimistic_speculation"""
29751.0,2016-12-23 23:30:31,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""educational_resources"",
    ""other"""
29752.0,2016-12-23 23:45:06,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""bitcoin_mining"""
29753.0,2016-12-23 23:48:08,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""educational_resources"",
    ""other"""
29754.0,2016-12-24 02:13:09,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_mining"""
29755.0,2016-12-24 06:13:33,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"",
    ""other"""
29756.0,2016-12-24 06:14:36,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"""
29757.0,2016-12-24 07:17:01,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""educational_resources"",
    ""other"""
29758.0,2016-12-24 18:34:21,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"""
29759.0,2016-12-25 06:25:50,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"""
29760.0,2016-12-25 07:08:51,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""other"""
29761.0,2016-12-25 09:04:05,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"",
    ""other"""
29762.0,2016-12-25 11:16:38,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"""
29763.0,2016-12-25 15:55:39,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""educational_resources"",
    ""other"""
29764.0,2016-12-25 17:40:13,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"",
    ""bitcoin_technology"",
    ""bitcoin_adoption"""
29765.0,2016-12-25 20:00:32,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
29766.0,2016-12-25 21:22:46,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""altcoins"""
29767.0,2016-12-25 21:56:18,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"""
29768.0,2016-12-26 14:20:01,"```json
{
  ""categories"": [ 
    ""educational_resources"""
29769.0,2016-12-26 18:35:20,"```json
{
  ""categories"": [ 
    ""altcoins"",
    ""educational_resources"""
29770.0,2016-12-27 01:01:42,"```json
{
  ""categories"": [ 
    ""other"""
29771.0,2016-12-27 02:11:33,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
29773.0,2016-12-27 04:48:49,"```json
{
  ""categories"": [ 
    ""other"""
29774.0,2016-12-27 05:24:30,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""bitcoin_technology"",
    ""bitcoin_mining"""
29775.0,2016-12-27 07:09:42,"```json
{
  ""categories"": [ 
    ""scams"",
    ""bitcoin_mining"""
29776.0,2016-12-27 07:26:19,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"",
    ""other"""
29777.0,2016-12-27 09:42:45,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"""
29778.0,2016-12-27 13:26:51,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_mining"",
    ""educational_resources"""
29779.0,2016-12-27 16:40:51,"```json
{
  ""categories"": [ 
    ""educational_resources"",
    ""bitcoin_adoption"",
    ""other"""
29780.0,2016-12-27 18:26:29,"```json
{
  ""categories"": [ 
    ""educational_resources"",
    ""other"""
29781.0,2016-12-27 19:26:53,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
29782.0,2016-12-27 21:31:16,"```json
{
  ""categories"": [ 
    ""other"""
29784.0,2016-12-28 12:51:29,"```json
{
  ""categories"": [ 
    ""educational_resources"",
    ""other"""
29785.0,2016-12-28 14:51:21,"```json
{
  ""categories"": [ 
    ""other"""
29786.0,2016-12-28 16:01:31,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
29787.0,2016-12-28 16:39:55,"```json
{
  ""categories"": [ 
    ""altcoins"",
    ""other"""
29788.0,2016-12-28 16:54:40,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""optimistic_speculation"""
29789.0,2016-12-28 23:12:41,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
29790.0,2016-12-29 01:53:31,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""other"""
29791.0,2016-12-29 04:15:11,"```json
{
  ""categories"": [ 
    ""other"""
29792.0,2016-12-29 08:25:18,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""scams"""
29793.0,2016-12-29 16:12:14,"```json
{
  ""categories"": [ 
    ""other"""
