index,date,output
31165.0,2017-04-05 08:17:34,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""scams"""
31166.0,2017-04-05 08:50:28,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_adoption"""
31167.0,2017-04-05 10:08:14,"```json
{
  ""categories"": [ 
    ""scams"""
31168.0,2017-04-05 11:38:35,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""bitcoin_mining"""
31169.0,2017-04-05 14:41:56,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""altcoins"""
31170.0,2017-04-05 15:21:35,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""scams"""
31171.0,2017-04-05 19:55:45,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"""
31172.0,2017-04-05 21:52:52,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_mining"""
31173.0,2017-04-05 21:56:48,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"""
31174.0,2017-04-06 00:14:48,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""bitcoin_mining"""
31175.0,2017-04-06 00:19:01,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""bitcoin_mining"""
31176.0,2017-04-06 01:31:16,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""other"""
31177.0,2017-04-06 02:34:32,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""optimistic_speculation"""
31178.0,2017-04-06 03:05:23,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""bitcoin_mining"""
31179.0,2017-04-06 04:56:24,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""bitcoin_technology"",
    ""educational_resources"""
31180.0,2017-04-06 05:54:53,"```json
{
  ""categories"": [ 
    ""other"""
31181.0,2017-04-06 05:58:35,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_mining"""
31182.0,2017-04-06 07:46:23,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""altcoins"""
31183.0,2017-04-06 11:32:36,"```json
{
  ""categories"": [ 
    ""scams"""
31184.0,2017-04-06 12:10:24,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""other"""
31185.0,2017-04-06 12:34:25,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""bitcoin_mining"""
31186.0,2017-04-06 12:50:37,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""bitcoin_mining"""
31187.0,2017-04-06 13:13:36,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_mining"",
    ""educational_resources"""
31188.0,2017-04-06 13:56:04,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""bitcoin_mining"""
31189.0,2017-04-06 14:02:30,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_mining"""
31190.0,2017-04-06 14:45:25,"```json
{
  ""categories"": [ 
    ""other"""
31191.0,2017-04-06 17:53:21,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""altcoins"",
    ""other"""
31192.0,2017-04-06 19:26:04,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""bitcoin_mining"""
31193.0,2017-04-06 21:05:51,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""scams"""
31194.0,2017-04-06 22:40:49,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""bitcoin_mining"""
31195.0,2017-04-06 22:57:26,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""bitcoin_mining"""
31196.0,2017-04-07 00:43:02,"```json
{
  ""categories"": [ 
    ""other"""
31197.0,2017-04-07 01:02:29,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""bitcoin_mining"""
31198.0,2017-04-07 04:24:19,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"""
31199.0,2017-04-07 05:57:30,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"""
31200.0,2017-04-07 08:44:30,"```json
{
  ""categories"": [ 
    ""other"""
31201.0,2017-04-07 09:47:31,"```json
{
  ""categories"": [ 
    ""other"""
31202.0,2017-04-07 14:23:02,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
31203.0,2017-04-07 15:15:49,"```json
{
  ""categories"": [ 
    ""educational_resources"",
    ""other"""
31204.0,2017-04-07 16:50:00,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"""
31206.0,2017-04-07 19:47:30,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""bitcoin_mining"""
31207.0,2017-04-07 21:49:53,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""other"""
