index,date,output
38264.0,2017-12-10 09:22:10,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
38265.0,2017-12-10 09:27:25,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""bitcoin_challenges"",
    ""pessimistic_speculation"""
38266.0,2017-12-10 09:49:18,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""pessimistic_speculation"""
38267.0,2017-12-10 09:59:47,"```json
{
  ""categories"": [ 
    ""pessimistic_speculation"",
    ""financial_products"",
    ""bitcoin_challenges"""
38268.0,2017-12-10 10:30:13,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
38269.0,2017-12-10 10:38:25,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"",
    ""educational_resources"""
38270.0,2017-12-10 10:54:49,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""educational_resources"",
    ""other"""
38271.0,2017-12-10 11:19:14,"```json
{
  ""categories"": [ 
    ""pessimistic_speculation"",
    ""bitcoin_challenges"",
    ""financial_products"""
38272.0,2017-12-10 12:09:08,"```json
{
  ""categories"": [ 
    ""educational_resources"""
38273.0,2017-12-10 12:54:47,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
38274.0,2017-12-10 12:58:00,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
38275.0,2017-12-10 13:00:32,"```json
{
  ""categories"": [ 
    ""educational_resources"""
38276.0,2017-12-10 13:34:29,"```json
{
  ""categories"": [ 
    ""other"""
38277.0,2017-12-10 13:41:10,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"",
    ""educational_resources"""
38278.0,2017-12-10 13:47:26,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""bitcoin_mining"""
38279.0,2017-12-10 13:58:28,"```json
{
  ""categories"": [ 
    ""altcoins"",
    ""bitcoin_challenges"",
    ""other"""
38280.0,2017-12-10 14:00:11,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"""
38281.0,2017-12-10 14:05:25,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"""
38282.0,2017-12-10 14:45:23,"```json
{
  ""categories"": [ 
    ""altcoins"",
    ""optimistic_speculation"""
38283.0,2017-12-10 15:34:19,"```json
{
  ""categories"": [ 
    ""other"""
38284.0,2017-12-10 15:59:29,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"",
    ""bitcoin_challenges"",
    ""educational_resources"""
38285.0,2017-12-10 16:54:53,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"""
38286.0,2017-12-10 17:11:21,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""educational_resources"""
38287.0,2017-12-10 17:14:22,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""altcoins"""
38288.0,2017-12-10 17:16:25,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""optimistic_speculation"""
38289.0,2017-12-10 17:49:53,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"""
38290.0,2017-12-10 17:52:48,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""bitcoin_mining"""
38291.0,2017-12-10 18:15:12,"```json
{
  ""categories"": [ 
    ""other"""
38292.0,2017-12-10 18:36:15,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""scams"""
38294.0,2017-12-10 19:21:42,"```json
{
  ""categories"": [ 
    ""altcoins"",
    ""optimistic_speculation"""
38295.0,2017-12-10 20:00:31,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_adoption"",
    ""financial_products"""
38296.0,2017-12-10 20:14:04,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"""
38297.0,2017-12-10 21:00:05,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
38298.0,2017-12-10 21:45:33,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"""
38299.0,2017-12-10 21:53:31,"```json
{
  ""categories"": [ 
    ""altcoins"",
    ""financial_products"",
    ""educational_resources"""
38300.0,2017-12-10 22:03:00,"```json
{
  ""categories"": [ 
    ""pessimistic_speculation"",
    ""bitcoin_challenges"",
    ""bitcoin_mining"""
38301.0,2017-12-10 22:28:51,"```json
{
  ""categories"": [ 
    ""other"""
38302.0,2017-12-10 23:09:11,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"",
    ""financial_products"""
38303.0,2017-12-11 01:17:39,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""pessimistic_speculation"""
38304.0,2017-12-11 01:28:20,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""educational_resources"""
38305.0,2017-12-11 01:28:47,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""bitcoin_mining"""
38306.0,2017-12-11 02:08:38,"```json
{
  ""categories"": [ 
    ""other"""
38307.0,2017-12-11 02:37:45,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""other"""
38308.0,2017-12-11 02:38:33,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
38309.0,2017-12-11 03:23:35,"```json
{
  ""categories"": [ 
    ""other"""
38310.0,2017-12-11 03:31:01,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""scams"""
