index,date,output
39666.0,2018-01-02 08:23:19,"```json
{
  ""categories"": [ 
    ""educational_resources"""
39667.0,2018-01-02 09:18:40,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""altcoins"""
39668.0,2018-01-02 09:49:28,"```json
{
  ""categories"": [ 
    ""scams"""
39669.0,2018-01-02 10:53:48,"```json
{
  ""categories"": [ 
    ""pessimistic_speculation"",
    ""bitcoin_challenges"",
    ""altcoins"""
39670.0,2018-01-02 11:50:51,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""altcoins"""
39671.0,2018-01-02 12:27:56,"```json
{
  ""categories"": [ 
    ""altcoins"",
    ""other"""
39672.0,2018-01-02 12:50:32,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"",
    ""altcoins"",
    ""scams"""
39673.0,2018-01-02 13:11:43,"```json
{
  ""categories"": [ 
    ""scams"""
39674.0,2018-01-02 13:18:39,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"",
    ""bitcoin_adoption"""
39675.0,2018-01-02 13:37:29,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""altcoins"""
39676.0,2018-01-02 13:47:56,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""pessimistic_speculation"""
39677.0,2018-01-02 14:00:30,"```json
{
  ""categories"": [ 
    ""educational_resources"",
    ""other"""
39678.0,2018-01-02 14:41:21,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""educational_resources"""
39679.0,2018-01-02 15:09:59,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"",
    ""bitcoin_adoption"""
39680.0,2018-01-02 15:15:16,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""altcoins"""
39681.0,2018-01-02 15:44:24,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""educational_resources"""
39682.0,2018-01-02 15:45:29,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""educational_resources"""
39683.0,2018-01-02 15:57:31,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
39684.0,2018-01-02 16:23:02,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""educational_resources"""
39685.0,2018-01-02 16:38:42,"```json
{
  ""categories"": [ 
    ""educational_resources"",
    ""bitcoin_technology"",
    ""other"""
39686.0,2018-01-02 17:00:04,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
39687.0,2018-01-02 18:15:17,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""altcoins"""
39688.0,2018-01-02 18:21:41,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""bitcoin_challenges"",
    ""other"""
39689.0,2018-01-02 19:05:08,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""other"""
39690.0,2018-01-02 19:26:52,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"",
    ""altcoins"""
39691.0,2018-01-02 19:32:36,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"",
    ""altcoins"""
39692.0,2018-01-02 21:27:32,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"""
39693.0,2018-01-02 21:54:18,"```json
{
  ""categories"": [ 
    ""educational_resources"""
39694.0,2018-01-02 22:13:10,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"",
    ""bitcoin_challenges"""
39695.0,2018-01-02 22:18:45,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""scams"""
39696.0,2018-01-02 22:52:34,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""bitcoin_mining"""
39697.0,2018-01-02 22:55:05,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"",
    ""educational_resources"""
39698.0,2018-01-02 23:47:01,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""altcoins"",
    ""other"""
39699.0,2018-01-03 00:08:46,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""other"""
39700.0,2018-01-03 00:18:26,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""bitcoin_mining"""
39701.0,2018-01-03 01:12:21,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""pessimistic_speculation"""
39702.0,2018-01-03 01:12:55,"```json
{
  ""categories"": [ 
    ""pessimistic_speculation"""
39703.0,2018-01-03 01:39:28,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"",
    ""scams"""
39704.0,2018-01-03 02:03:04,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""pessimistic_speculation"""
39705.0,2018-01-03 02:16:56,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""altcoins"",
    ""other"""
39706.0,2018-01-03 02:57:13,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
39707.0,2018-01-03 02:59:03,"```json
{
  ""categories"": [ 
    ""altcoins"",
    ""bitcoin_challenges"""
39708.0,2018-01-03 03:26:21,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"",
    ""other"""
39709.0,2018-01-03 03:38:25,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""scams"""
39710.0,2018-01-03 04:41:31,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""scams"",
    ""other"""
39711.0,2018-01-03 05:39:29,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
39712.0,2018-01-03 06:11:30,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""pessimistic_speculation"""
39713.0,2018-01-03 06:26:33,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""financial_products"",
    ""other"""
39714.0,2018-01-03 06:29:03,"```json
{
  ""categories"": [ 
    ""altcoins"",
    ""educational_resources"""
39715.0,2018-01-03 06:51:01,"```json
{
  ""categories"": [ 
    ""altcoins"""
39716.0,2018-01-03 07:26:45,"```json
{
  ""categories"": [ 
    ""educational_resources"""
39717.0,2018-01-03 07:29:25,"```json
{
  ""categories"": [ 
    ""educational_resources"""
39718.0,2018-01-03 07:51:52,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""altcoins"",
    ""educational_resources"""
39719.0,2018-01-03 09:34:21,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""educational_resources"""
39720.0,2018-01-03 10:55:36,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""other"""
39721.0,2018-01-03 11:06:31,"```json
{
  ""categories"": [ 
    ""altcoins"",
    ""bitcoin_technology"",
    ""educational_resources"""
39722.0,2018-01-03 11:10:45,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"""
39723.0,2018-01-03 11:25:15,"```json
{
  ""categories"": [ 
    ""educational_resources"",
    ""other"""
39724.0,2018-01-03 11:58:43,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"",
    ""other"""
39725.0,2018-01-03 12:10:33,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""altcoins"""
39726.0,2018-01-03 12:35:55,"```json
{
  ""categories"": [ 
    ""altcoins"",
    ""educational_resources"""
39727.0,2018-01-03 12:40:32,"```json
{
  ""categories"": [ 
    ""educational_resources"""
39728.0,2018-01-03 12:47:36,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"""
39729.0,2018-01-03 13:09:21,"```json
{
  ""categories"": [ 
    ""altcoins"",
    ""educational_resources"""
39730.0,2018-01-03 13:33:00,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""educational_resources"""
39731.0,2018-01-03 14:14:14,"```json
{
  ""categories"": [ 
    ""educational_resources"""
39732.0,2018-01-03 14:41:31,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""altcoins"""
39733.0,2018-01-03 16:28:56,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"",
    ""educational_resources"",
    ""other"""
39734.0,2018-01-03 16:44:02,"```json
{
  ""categories"": [ 
    ""other"""
39735.0,2018-01-03 17:43:51,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""scams"""
39736.0,2018-01-03 18:08:45,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"",
    ""other"""
39737.0,2018-01-03 19:00:57,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
39738.0,2018-01-03 19:16:42,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"",
    ""educational_resources"""
39739.0,2018-01-03 19:30:53,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
39740.0,2018-01-03 19:33:25,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""financial_products"""
39741.0,2018-01-03 19:50:47,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"""
39742.0,2018-01-03 19:53:47,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""altcoins"",
    ""educational_resources"""
39743.0,2018-01-03 19:59:37,"```json
{
  ""categories"": [ 
    ""altcoins"",
    ""pessimistic_speculation"""
39744.0,2018-01-03 20:18:42,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""educational_resources"",
    ""other"""
39745.0,2018-01-03 20:21:44,"```json
{
  ""categories"": [ 
    ""educational_resources"",
    ""bitcoin_mining"",
    ""other"""
39746.0,2018-01-03 20:24:52,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"""
39747.0,2018-01-03 20:30:59,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"""
39748.0,2018-01-03 20:46:15,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""bitcoin_mining"""
39749.0,2018-01-03 21:11:24,"```json
{
  ""categories"": [ 
    ""educational_resources"""
39750.0,2018-01-03 22:07:41,"```json
{
  ""categories"": [ 
    ""other"""
39751.0,2018-01-03 22:18:54,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""educational_resources"""
39752.0,2018-01-03 22:30:46,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"",
    ""altcoins"""
39753.0,2018-01-03 23:03:55,"```json
{
  ""categories"": [ 
    ""altcoins"",
    ""bitcoin_challenges"""
39754.0,2018-01-04 00:19:31,"```json
{
  ""categories"": [ 
    ""altcoins"",
    ""optimistic_speculation"""
39755.0,2018-01-04 00:24:22,"```json
{
  ""categories"": [ 
    ""educational_resources"",
    ""other"""
39756.0,2018-01-04 01:01:30,"```json
{
  ""categories"": [ 
    ""educational_resources"""
39757.0,2018-01-04 02:40:56,"```json
{
  ""categories"": [ 
    ""other"""
39758.0,2018-01-04 02:49:18,"```json
{
  ""categories"": [ 
    ""altcoins"",
    ""educational_resources"""
39759.0,2018-01-04 02:59:43,"```json
{
  ""categories"": [ 
    ""altcoins"",
    ""educational_resources"""
39760.0,2018-01-04 03:05:44,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""altcoins"""
39761.0,2018-01-04 03:14:49,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"",
    ""educational_resources"""
39762.0,2018-01-04 03:55:42,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"",
    ""educational_resources"""
39763.0,2018-01-04 04:23:54,"```json
{
  ""categories"": [ 
    ""altcoins"",
    ""educational_resources"",
    ""other"""
