index,date,output
57693.0,2022-09-23 02:10:47,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
57694.0,2022-09-23 14:49:29,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""other"""
57695.0,2022-09-23 15:46:25,"```json
{
  ""categories"": [ 
    ""other"""
57696.0,2022-09-24 08:38:35,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""scams"""
57697.0,2022-09-24 08:42:47,"```json
{
  ""categories"": [ 
    ""other"""
57698.0,2022-09-24 10:59:39,"```json
{
  ""categories"": [ 
    ""educational_resources"""
57699.0,2022-09-24 15:52:48,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
57700.0,2022-09-24 15:54:32,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"",
    ""educational_resources"""
57701.0,2022-09-24 16:19:47,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"",
    ""bitcoin_challenges"",
    ""educational_resources"""
57702.0,2022-09-24 16:56:40,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""educational_resources"",
    ""other"""
57703.0,2022-09-25 09:55:28,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"",
    ""scams"""
57704.0,2022-09-25 11:27:22,"```json
{
  ""categories"": [ 
    ""educational_resources"""
57705.0,2022-09-25 22:31:15,"```json
{
  ""categories"": [ 
    ""pessimistic_speculation"""
57706.0,2022-09-26 01:55:58,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
57707.0,2022-09-26 02:07:41,"```json
{
  ""categories"": [ 
    ""pessimistic_speculation"",
    ""bitcoin_challenges"""
57708.0,2022-09-26 08:50:42,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
57709.0,2022-09-26 09:49:55,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""scams"""
57710.0,2022-09-26 10:45:06,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""educational_resources"""
57711.0,2022-09-27 07:38:58,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"""
57712.0,2022-09-27 15:57:15,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""altcoins"""
57713.0,2022-09-27 17:53:25,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
57714.0,2022-09-27 19:29:43,"```json
{
  ""categories"": [ 
    ""other"""
