index,date,output
38865.0,2017-12-19 14:09:33,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"""
38866.0,2017-12-19 14:22:30,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""altcoins"",
    ""educational_resources"""
38867.0,2017-12-19 14:39:40,"```json
{
  ""categories"": [ 
    ""scams"""
38868.0,2017-12-19 14:49:28,"```json
{
  ""categories"": [ 
    ""educational_resources"",
    ""optimistic_speculation"""
38869.0,2017-12-19 15:14:59,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"",
    ""bitcoin_adoption"""
38870.0,2017-12-19 15:45:03,"```json
{
  ""categories"": [ 
    ""pessimistic_speculation"",
    ""bitcoin_challenges"",
    ""other"""
38871.0,2017-12-19 16:15:56,"```json
{
  ""categories"": [ 
    ""educational_resources"",
    ""optimistic_speculation"""
38872.0,2017-12-19 16:32:07,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""altcoins"",
    ""bitcoin_challenges"""
38873.0,2017-12-19 16:34:06,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""altcoins"",
    ""bitcoin_challenges"""
38874.0,2017-12-19 16:46:17,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""altcoins"""
38875.0,2017-12-19 17:07:31,"```json
{
  ""categories"": [ 
    ""altcoins"",
    ""educational_resources"""
38876.0,2017-12-19 17:34:06,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"",
    ""altcoins"",
    ""educational_resources"""
38877.0,2017-12-19 18:54:28,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""educational_resources"""
38878.0,2017-12-19 19:02:05,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
38879.0,2017-12-19 19:18:12,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""financial_products"",
    ""scams"""
38880.0,2017-12-19 19:19:14,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""optimistic_speculation"""
38882.0,2017-12-19 19:36:33,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""educational_resources"",
    ""other"""
38883.0,2017-12-19 19:37:32,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
38884.0,2017-12-19 19:59:27,"```json
{
  ""categories"": [ 
    ""pessimistic_speculation"",
    ""bitcoin_challenges"",
    ""educational_resources"""
38885.0,2017-12-19 20:01:45,"```json
{
  ""categories"": [ 
    ""scams"""
38886.0,2017-12-19 20:16:06,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""altcoins"""
38887.0,2017-12-19 20:29:38,"```json
{
  ""categories"": [ 
    ""educational_resources"""
38888.0,2017-12-19 20:47:15,"```json
{
  ""categories"": [ 
    ""scams"""
38889.0,2017-12-19 20:49:35,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""altcoins"",
    ""other"""
38890.0,2017-12-19 20:51:21,"```json
{
  ""categories"": [ 
    ""other"""
38891.0,2017-12-19 20:55:17,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"""
38892.0,2017-12-19 21:52:12,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"",
    ""altcoins"""
38893.0,2017-12-19 21:52:39,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"",
    ""educational_resources"""
38894.0,2017-12-19 22:30:40,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"""
38895.0,2017-12-19 22:44:40,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"""
38896.0,2017-12-19 22:55:19,"```json
{
  ""categories"": [ 
    ""other"""
38897.0,2017-12-19 22:56:27,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
38898.0,2017-12-19 22:58:14,"```json
{
  ""categories"": [ 
    ""scams"""
38899.0,2017-12-19 22:59:17,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"""
38900.0,2017-12-19 23:22:58,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""optimistic_speculation"""
38901.0,2017-12-19 23:24:35,"```json
{
  ""categories"": [ 
    ""educational_resources"",
    ""bitcoin_mining"",
    ""other"""
38902.0,2017-12-19 23:31:11,"```json
{
  ""categories"": [ 
    ""other"""
38903.0,2017-12-19 23:49:04,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""bitcoin_mining"""
38904.0,2017-12-19 23:53:06,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"""
38905.0,2017-12-19 23:54:45,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""educational_resources"""
38906.0,2017-12-19 23:58:16,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""educational_resources"""
38907.0,2017-12-20 00:03:23,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""educational_resources"""
38908.0,2017-12-20 00:07:59,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""bitcoin_challenges"""
38909.0,2017-12-20 00:24:47,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"",
    ""altcoins"",
    ""educational_resources"""
38910.0,2017-12-20 00:31:26,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""scams"""
38911.0,2017-12-20 00:37:57,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""optimistic_speculation"""
38912.0,2017-12-20 01:37:31,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
38913.0,2017-12-20 01:42:02,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""bitcoin_mining"""
38914.0,2017-12-20 01:51:37,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""pessimistic_speculation"""
38915.0,2017-12-20 02:42:26,"```json
{
  ""categories"": [ 
    ""pessimistic_speculation"",
    ""other"""
38916.0,2017-12-20 02:43:19,"```json
{
  ""categories"": [ 
    ""educational_resources"",
    ""other"""
38917.0,2017-12-20 02:51:42,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"""
38918.0,2017-12-20 02:51:53,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
38919.0,2017-12-20 03:13:38,"```json
{
  ""categories"": [ 
    ""other"""
38920.0,2017-12-20 03:18:02,"```json
{
  ""categories"": [ 
    ""scams"""
38921.0,2017-12-20 03:30:03,"```json
{
  ""categories"": [ 
    ""educational_resources"""
38922.0,2017-12-20 03:51:57,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"",
    ""financial_products"""
38923.0,2017-12-20 04:06:58,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"",
    ""other"""
38924.0,2017-12-20 04:37:00,"```json
{
  ""categories"": [ 
    ""educational_resources"""
38925.0,2017-12-20 05:37:14,"```json
{
  ""categories"": [ 
    ""pessimistic_speculation"",
    ""bitcoin_challenges"",
    ""financial_products"""
38926.0,2017-12-20 05:42:13,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""educational_resources"""
38927.0,2017-12-20 06:32:49,"```json
{
  ""categories"": [ 
    ""altcoins"",
    ""educational_resources"""
38928.0,2017-12-20 07:53:08,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""bitcoin_mining"""
38929.0,2017-12-20 08:06:30,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"""
38930.0,2017-12-20 08:06:47,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""bitcoin_technology"",
    ""optimistic_speculation"""
38931.0,2017-12-20 08:21:41,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""altcoins"",
    ""educational_resources"""
38932.0,2017-12-20 08:38:34,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"",
    ""educational_resources"""
38933.0,2017-12-20 08:40:47,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""altcoins"""
38934.0,2017-12-20 08:48:04,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""other"""
38935.0,2017-12-20 09:16:09,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
38936.0,2017-12-20 09:16:34,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_mining"",
    ""altcoins"""
38937.0,2017-12-20 09:23:06,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
38938.0,2017-12-20 09:39:49,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""educational_resources"""
38939.0,2017-12-20 09:41:44,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""optimistic_speculation"""
38940.0,2017-12-20 10:05:19,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"",
    ""other"""
38941.0,2017-12-20 10:16:37,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""bitcoin_adoption"",
    ""educational_resources"""
38942.0,2017-12-20 10:28:58,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""altcoins"""
38943.0,2017-12-20 10:56:53,"```json
{
  ""categories"": [ 
    ""scams"""
38944.0,2017-12-20 11:03:32,"```json
{
  ""categories"": [ 
    ""altcoins"",
    ""educational_resources"""
38945.0,2017-12-20 11:26:30,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""educational_resources"""
38946.0,2017-12-20 11:39:41,"```json
{
  ""categories"": [ 
    ""scams"""
38947.0,2017-12-20 11:41:51,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
38948.0,2017-12-20 11:54:30,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""educational_resources"""
38949.0,2017-12-20 11:55:26,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""educational_resources"""
38950.0,2017-12-20 12:27:35,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""bitcoin_mining"""
38951.0,2017-12-20 12:44:35,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""altcoins"""
38952.0,2017-12-20 12:46:28,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""optimistic_speculation"""
38953.0,2017-12-20 12:49:50,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"""
38954.0,2017-12-20 13:01:18,"```json
{
  ""categories"": [ 
    ""educational_resources"""
38955.0,2017-12-20 13:04:15,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""educational_resources"""
38956.0,2017-12-20 13:18:53,"```json
{
  ""categories"": [ 
    ""pessimistic_speculation"""
38957.0,2017-12-20 13:20:36,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""other"""
38958.0,2017-12-20 13:36:35,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""educational_resources"""
38959.0,2017-12-20 13:40:30,"```json
{
  ""categories"": [ 
    ""other"""
38960.0,2017-12-20 13:57:05,"```json
{
  ""categories"": [ 
    ""pessimistic_speculation"",
    ""altcoins"",
    ""scams"""
38961.0,2017-12-20 14:23:19,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""bitcoin_mining"""
38962.0,2017-12-20 14:41:45,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
38963.0,2017-12-20 15:13:10,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""pessimistic_speculation"""
38964.0,2017-12-20 15:18:46,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""educational_resources"""
38965.0,2017-12-20 15:23:10,"```json
{
  ""categories"": [ 
    ""educational_resources"",
    ""financial_products"""
38966.0,2017-12-20 15:47:47,"```json
{
  ""categories"": [ 
    ""other"""
38967.0,2017-12-20 16:32:17,"```json
{
  ""categories"": [ 
    ""pessimistic_speculation"",
    ""altcoins"""
38968.0,2017-12-20 16:43:39,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
38969.0,2017-12-20 16:55:17,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""educational_resources"""
38970.0,2017-12-20 17:02:27,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""educational_resources"""
38971.0,2017-12-20 17:07:21,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""altcoins"""
38972.0,2017-12-20 18:21:08,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""pessimistic_speculation"""
38973.0,2017-12-20 18:32:07,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"",
    ""altcoins"""
38974.0,2017-12-20 18:33:47,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"""
38975.0,2017-12-20 18:48:56,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"",
    ""other"""
38976.0,2017-12-20 19:20:06,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
38977.0,2017-12-20 19:20:48,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
38978.0,2017-12-20 19:34:08,"```json
{
  ""categories"": [ 
    ""financial_products"""
38979.0,2017-12-20 19:46:11,"```json
{
  ""categories"": [ 
    ""pessimistic_speculation"",
    ""financial_products"",
    ""bitcoin_challenges"""
38980.0,2017-12-20 20:14:56,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
38981.0,2017-12-20 20:18:32,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""optimistic_speculation"""
38982.0,2017-12-20 21:01:35,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"",
    ""educational_resources"""
38983.0,2017-12-20 21:02:45,"```json
{
  ""categories"": [ 
    ""other"""
38984.0,2017-12-20 21:40:57,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""other"""
38985.0,2017-12-20 22:05:35,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""pessimistic_speculation"",
    ""altcoins"""
38986.0,2017-12-20 23:07:31,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""scams"""
38987.0,2017-12-20 23:15:44,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""scams"""
38988.0,2017-12-21 00:02:49,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""altcoins"",
    ""educational_resources"""
38989.0,2017-12-21 00:45:38,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""scams"""
38990.0,2017-12-21 01:06:28,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""bitcoin_mining"""
38991.0,2017-12-21 01:27:12,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""pessimistic_speculation"""
38992.0,2017-12-21 02:54:53,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"""
38993.0,2017-12-21 03:02:22,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""scams"""
38994.0,2017-12-21 04:30:07,"```json
{
  ""categories"": [ 
    ""altcoins"",
    ""educational_resources"""
38995.0,2017-12-21 05:02:00,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
38996.0,2017-12-21 05:59:06,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"",
    ""educational_resources"""
38997.0,2017-12-21 06:22:28,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""altcoins"",
    ""other"""
38998.0,2017-12-21 06:30:33,"```json
{
  ""categories"": [ 
    ""pessimistic_speculation"",
    ""bitcoin_challenges"",
    ""bitcoin_mining"""
38999.0,2017-12-21 07:10:31,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""bitcoin_technology"",
    ""educational_resources"""
39000.0,2017-12-21 07:23:56,"```json
{
  ""categories"": [ 
    ""pessimistic_speculation"",
    ""bitcoin_challenges"""
39001.0,2017-12-21 07:28:22,"```json
{
  ""categories"": [ 
    ""altcoins"",
    ""educational_resources"""
39002.0,2017-12-21 07:28:53,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"",
    ""bitcoin_challenges"",
    ""educational_resources"""
39003.0,2017-12-21 07:32:09,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""bitcoin_technology"",
    ""educational_resources"""
39004.0,2017-12-21 07:44:56,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""bitcoin_mining"""
39005.0,2017-12-21 07:56:54,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""bitcoin_mining"""
39006.0,2017-12-21 08:41:28,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
39007.0,2017-12-21 09:16:33,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""bitcoin_technology"""
39008.0,2017-12-21 09:30:48,"```json
{
  ""categories"": [ 
    ""educational_resources"",
    ""other"""
39009.0,2017-12-21 10:10:39,"```json
{
  ""categories"": [ 
    ""educational_resources"""
39010.0,2017-12-21 10:27:45,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"",
    ""bitcoin_adoption"""
39011.0,2017-12-21 10:31:33,"```json
{
  ""categories"": [ 
    ""educational_resources"""
39012.0,2017-12-21 10:54:52,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"",
    ""other"""
39013.0,2017-12-21 11:00:11,"```json
{
  ""categories"": [ 
    ""other"""
39014.0,2017-12-21 11:44:22,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""educational_resources"""
39015.0,2017-12-21 12:08:05,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""pessimistic_speculation"""
39016.0,2017-12-21 12:18:25,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""educational_resources"""
39017.0,2017-12-21 12:24:32,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
39018.0,2017-12-21 12:30:40,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"""
39019.0,2017-12-21 12:45:30,"```json
{
  ""categories"": [ 
    ""other"""
39020.0,2017-12-21 12:48:50,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""altcoins"""
39021.0,2017-12-21 13:13:12,"```json
{
  ""categories"": [ 
    ""scams"""
