index,date,output
27058.0,2016-03-24 04:50:40,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
27059.0,2016-03-24 06:21:35,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"""
27060.0,2016-03-24 08:51:41,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""bitcoin_mining"""
27061.0,2016-03-24 11:43:55,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
27062.0,2016-03-24 12:17:04,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""educational_resources"",
    ""other"""
27063.0,2016-03-24 12:40:13,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
27064.0,2016-03-24 14:47:50,"```json
{
  ""categories"": [ 
    ""scams"""
27065.0,2016-03-24 14:56:11,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""other"""
27066.0,2016-03-24 16:21:31,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""bitcoin_challenges"",
    ""other"""
27067.0,2016-03-24 18:23:44,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""educational_resources"""
27068.0,2016-03-24 21:33:50,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""other"""
27069.0,2016-03-24 22:54:35,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"""
27070.0,2016-03-24 23:09:54,"```json
{
  ""categories"": [ 
    ""scams"""
27071.0,2016-03-25 04:11:39,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"",
    ""bitcoin_adoption"",
    ""educational_resources"""
27072.0,2016-03-25 08:51:31,"```json
{
  ""categories"": [ 
    ""scams"""
27073.0,2016-03-25 12:38:43,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
