index,date,output
10516.0,2013-05-07 00:52:13,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
10517.0,2013-05-07 02:19:55,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
10518.0,2013-05-07 03:15:31,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
10519.0,2013-05-07 03:17:11,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
10520.0,2013-05-07 03:52:14,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
10521.0,2013-05-07 05:50:39,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
10522.0,2013-05-07 05:55:56,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
10523.0,2013-05-07 08:01:17,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
10524.0,2013-05-07 09:11:09,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
10525.0,2013-05-07 09:22:11,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
10526.0,2013-05-07 09:30:47,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
10527.0,2013-05-07 12:46:37,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
10528.0,2013-05-07 15:13:49,"```json
{
  ""category"": ""altcoins"",
  ""sentiment"": ""negative"""
10529.0,2013-05-07 16:27:39,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""negative"""
10530.0,2013-05-07 16:46:04,"```json
{
  ""category"": ""speculation"",
  ""sentiment"": ""neutral"""
10531.0,2013-05-07 17:45:49,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
10532.0,2013-05-07 19:06:45,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
10533.0,2013-05-07 19:36:15,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
10534.0,2013-05-07 19:45:37,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
10535.0,2013-05-07 21:57:06,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
10536.0,2013-05-07 23:53:40,"```json
{
  ""category"": ""speculation"",
  ""sentiment"": ""neutral"""
10537.0,2013-05-08 00:39:14,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
10538.0,2013-05-08 02:16:38,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""neutral"""
10539.0,2013-05-08 03:04:14,"```json
{
  ""category"": ""speculation"",
  ""sentiment"": ""neutral"""
10540.0,2013-05-08 09:55:46,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
10541.0,2013-05-08 11:15:24,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
10542.0,2013-05-08 13:39:01,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""negative"""
10543.0,2013-05-08 14:46:49,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""positive"""
10544.0,2013-05-08 15:14:06,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""negative"""
10545.0,2013-05-08 15:32:46,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
10546.0,2013-05-08 16:34:21,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
10547.0,2013-05-08 17:51:44,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
10548.0,2013-05-08 21:04:04,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
10549.0,2013-05-09 01:00:51,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""negative"""
10550.0,2013-05-09 01:32:23,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
10551.0,2013-05-09 01:37:21,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
10552.0,2013-05-09 01:46:47,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
10553.0,2013-05-09 02:40:34,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
10554.0,2013-05-09 02:49:53,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
10555.0,2013-05-09 04:16:41,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
10556.0,2013-05-09 04:31:09,"```json
{
  ""category"": ""altcoins"",
  ""sentiment"": ""neutral"""
10557.0,2013-05-09 11:39:48,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
10558.0,2013-05-09 11:49:02,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
10559.0,2013-05-09 14:26:51,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
10560.0,2013-05-09 15:03:25,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
10561.0,2013-05-09 16:12:23,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
10562.0,2013-05-09 16:49:00,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
10563.0,2013-05-09 16:56:38,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
10564.0,2013-05-09 17:08:18,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""neutral"""
10565.0,2013-05-09 18:06:12,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""negative"""
10566.0,2013-05-09 19:36:55,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""neutral"""
10567.0,2013-05-09 20:22:25,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""negative"""
10568.0,2013-05-09 20:54:49,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
10569.0,2013-05-09 22:29:03,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
10570.0,2013-05-09 22:29:54,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""neutral"""
10571.0,2013-05-09 23:08:33,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
10572.0,2013-05-09 23:08:44,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
