index,date,output
28086.0,2016-06-17 06:37:06,"```json
{
  ""category"": ""speculation"",
  ""sentiment"": ""neutral"""
28087.0,2016-06-17 06:45:20,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""negative"""
28088.0,2016-06-17 12:53:02,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""negative"""
28089.0,2016-06-17 13:28:04,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
28090.0,2016-06-17 17:06:46,"```json
{
  ""category"": ""speculation"",
  ""sentiment"": ""positive"""
28091.0,2016-06-17 19:06:47,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
28092.0,2016-06-17 21:15:07,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
28093.0,2016-06-18 01:59:55,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""neutral"""
28094.0,2016-06-18 03:46:19,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""neutral"""
28095.0,2016-06-18 07:04:57,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
28096.0,2016-06-18 07:25:48,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""neutral"""
28097.0,2016-06-18 14:06:05,"```json
{
  ""category"": ""speculation"",
  ""sentiment"": ""neutral"""
28098.0,2016-06-18 14:30:09,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
28099.0,2016-06-18 15:10:19,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""neutral"""
28100.0,2016-06-18 15:11:39,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
28101.0,2016-06-18 21:32:54,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
28102.0,2016-06-19 06:44:56,"```json
{
  ""category"": ""speculation"",
  ""sentiment"": ""positive"""
28103.0,2016-06-19 09:24:13,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""negative"""
28104.0,2016-06-19 09:58:41,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
28105.0,2016-06-19 10:06:03,"```json
{
  ""category"": ""speculation"",
  ""sentiment"": ""positive"""
28106.0,2016-06-19 11:07:11,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""negative"""
28107.0,2016-06-19 12:50:54,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
28108.0,2016-06-19 13:18:02,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
28109.0,2016-06-19 13:38:26,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
28110.0,2016-06-19 16:00:22,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""neutral"""
28111.0,2016-06-19 16:09:37,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""neutral"""
28112.0,2016-06-19 16:23:29,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""positive"""
28113.0,2016-06-19 17:29:10,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
28114.0,2016-06-19 17:54:23,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
28115.0,2016-06-19 19:55:16,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""negative"""
28116.0,2016-06-20 01:59:01,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
28117.0,2016-06-20 02:40:51,"```json
{
  ""category"": ""speculation"",
  ""sentiment"": ""positive"""
28118.0,2016-06-20 09:26:26,"```json
{
  ""category"": ""speculation"",
  ""sentiment"": ""positive"""
28119.0,2016-06-20 10:49:36,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
28120.0,2016-06-20 11:20:53,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
28121.0,2016-06-20 13:15:05,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""positive"""
28122.0,2016-06-20 15:53:05,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
28123.0,2016-06-20 15:55:48,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""negative"""
28124.0,2016-06-20 17:15:39,"```json
{
  ""category"": ""speculation"",
  ""sentiment"": ""neutral"""
28125.0,2016-06-20 18:03:11,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
28126.0,2016-06-20 18:13:10,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""negative"""
28127.0,2016-06-20 18:21:17,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
28128.0,2016-06-20 19:52:21,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
28129.0,2016-06-20 20:53:24,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""neutral"""
28130.0,2016-06-21 04:42:38,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
28131.0,2016-06-21 04:54:55,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
28132.0,2016-06-21 05:06:03,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
28133.0,2016-06-21 07:48:11,"```json
{
  ""category"": ""speculation"",
  ""sentiment"": ""neutral"""
28135.0,2016-06-21 10:45:39,"```json
{
  ""category"": ""speculation"",
  ""sentiment"": ""neutral"""
28136.0,2016-06-21 14:13:50,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
28138.0,2016-06-21 16:31:30,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""neutral"""
28139.0,2016-06-21 16:37:23,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
28140.0,2016-06-21 17:14:10,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""negative"""
28141.0,2016-06-21 17:29:15,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
28142.0,2016-06-21 18:40:56,"```json
{
  ""category"": ""speculation"",
  ""sentiment"": ""negative"""
28143.0,2016-06-21 21:19:46,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
28144.0,2016-06-22 04:43:10,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""negative"""
28145.0,2016-06-22 04:53:31,"```json
{
  ""category"": ""speculation"",
  ""sentiment"": ""positive"""
28146.0,2016-06-22 08:20:23,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
28147.0,2016-06-22 11:50:42,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
28148.0,2016-06-22 12:32:39,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
28149.0,2016-06-22 14:56:36,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""negative"""
28150.0,2016-06-22 15:16:43,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
28151.0,2016-06-22 15:46:24,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
28152.0,2016-06-22 19:03:26,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
28153.0,2016-06-22 22:33:07,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
28154.0,2016-06-22 23:36:20,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""negative"""
28155.0,2016-06-22 23:50:36,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""neutral"""
28156.0,2016-06-23 01:12:20,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
28157.0,2016-06-23 05:47:18,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
28159.0,2016-06-23 08:25:46,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
28160.0,2016-06-23 08:44:10,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
28161.0,2016-06-23 10:47:11,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
