index,date,output
5859.0,2011-10-14 01:36:20,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""positive"""
5860.0,2011-10-14 01:48:32,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
5861.0,2011-10-14 02:53:09,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""neutral"""
5862.0,2011-10-14 06:41:24,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
5863.0,2011-10-14 11:03:05,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
5864.0,2011-10-14 12:47:36,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
5865.0,2011-10-14 14:12:23,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
5866.0,2011-10-14 18:28:24,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
5867.0,2011-10-14 18:57:11,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""neutral"""
5868.0,2011-10-14 19:56:18,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
5869.0,2011-10-14 22:21:27,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""positive"""
5870.0,2011-10-14 22:39:49,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
5871.0,2011-10-15 05:36:08,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
5872.0,2011-10-15 05:57:29,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
5873.0,2011-10-15 06:35:49,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
5874.0,2011-10-15 11:06:36,"```json
{
  ""category"": ""speculation"",
  ""sentiment"": ""positive"""
5875.0,2011-10-15 12:55:43,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
5876.0,2011-10-15 13:23:33,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
5877.0,2011-10-15 19:04:30,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
5878.0,2011-10-15 19:54:11,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
5879.0,2011-10-15 20:06:54,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
5880.0,2011-10-15 21:21:26,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
5881.0,2011-10-16 02:52:51,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
5882.0,2011-10-16 03:08:51,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""neutral"""
5883.0,2011-10-16 03:33:44,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""neutral"""
5884.0,2011-10-16 13:00:13,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
5885.0,2011-10-16 15:37:23,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
5886.0,2011-10-16 16:18:03,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""negative"""
5887.0,2011-10-16 17:36:05,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""neutral"""
5888.0,2011-10-16 18:53:30,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
5889.0,2011-10-16 21:15:14,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
5890.0,2011-10-16 23:39:31,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
5891.0,2011-10-17 00:28:59,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
