index,date,output
2428.0,2011-06-09 05:06:09,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""neutral"""
2429.0,2011-06-09 05:10:43,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""negative"""
2430.0,2011-06-09 05:11:45,"```json
{
  ""category"": ""speculation"",
  ""sentiment"": ""neutral"""
2431.0,2011-06-09 05:26:31,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
2432.0,2011-06-09 05:44:28,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
2433.0,2011-06-09 06:07:25,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
2434.0,2011-06-09 06:23:18,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""neutral"""
2435.0,2011-06-09 06:25:40,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
2436.0,2011-06-09 06:26:04,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
2437.0,2011-06-09 07:53:04,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
2438.0,2011-06-09 08:06:42,"```json
{
  ""category"": ""altcoins"",
  ""sentiment"": ""neutral"""
2439.0,2011-06-09 09:06:38,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
2441.0,2011-06-09 09:36:58,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
2442.0,2011-06-09 10:21:49,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""neutral"""
2443.0,2011-06-09 10:27:36,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
2444.0,2011-06-09 11:08:47,"```json
{
  ""category"": ""speculation"",
  ""sentiment"": ""neutral"""
2445.0,2011-06-09 11:58:05,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
2446.0,2011-06-09 12:02:34,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
2447.0,2011-06-09 12:14:43,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
2448.0,2011-06-09 12:27:14,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
2449.0,2011-06-09 13:35:11,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
2450.0,2011-06-09 13:39:27,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
2451.0,2011-06-09 13:45:58,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
2452.0,2011-06-09 14:19:40,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""neutral"""
2453.0,2011-06-09 15:12:41,"```json
{
  ""category"": ""speculation"",
  ""sentiment"": ""positive"""
2454.0,2011-06-09 15:18:50,"```json
{
  ""category"": ""speculation"",
  ""sentiment"": ""positive"""
2455.0,2011-06-09 15:23:43,"```json
{
  ""category"": ""speculation"",
  ""sentiment"": ""neutral"""
2456.0,2011-06-09 15:27:04,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
2457.0,2011-06-09 15:54:26,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""neutral"""
2458.0,2011-06-09 15:58:36,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
2459.0,2011-06-09 16:00:57,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
2460.0,2011-06-09 16:34:04,"```json
{
  ""category"": ""speculation"",
  ""sentiment"": ""positive"""
2461.0,2011-06-09 16:36:57,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""negative"""
2462.0,2011-06-09 16:44:36,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
2463.0,2011-06-09 17:08:13,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""neutral"""
2464.0,2011-06-09 17:19:31,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""neutral"""
2465.0,2011-06-09 17:22:55,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
2466.0,2011-06-09 17:40:40,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
2467.0,2011-06-09 17:42:42,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""negative"""
2468.0,2011-06-09 17:56:07,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""negative"""
2469.0,2011-06-09 18:03:14,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
2470.0,2011-06-09 18:36:13,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
2471.0,2011-06-09 18:39:15,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""neutral"""
2472.0,2011-06-09 18:53:21,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
