index,date,output
36653.0,2017-11-14 02:36:30,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""negative"""
36654.0,2017-11-14 02:54:01,"```json
{
  ""category"": ""speculation"",
  ""sentiment"": ""positive"""
36655.0,2017-11-14 03:05:34,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
36656.0,2017-11-14 03:33:26,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
36657.0,2017-11-14 04:38:38,"```json
{
  ""category"": ""speculation"",
  ""sentiment"": ""neutral"""
36658.0,2017-11-14 04:44:46,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
36659.0,2017-11-14 04:48:03,"```json
{
  ""category"": ""speculation"",
  ""sentiment"": ""neutral"""
36660.0,2017-11-14 06:11:01,"```json
{
  ""category"": ""speculation"",
  ""sentiment"": ""positive"""
36661.0,2017-11-14 06:12:57,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
36662.0,2017-11-14 06:37:56,"```json
{
  ""category"": ""speculation"",
  ""sentiment"": ""positive"""
36663.0,2017-11-14 06:55:58,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
36664.0,2017-11-14 07:43:26,"```json
{
  ""category"": ""speculation"",
  ""sentiment"": ""neutral"""
36665.0,2017-11-14 07:50:01,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
36666.0,2017-11-14 07:53:43,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""neutral"""
36667.0,2017-11-14 07:57:29,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""negative"""
36668.0,2017-11-14 08:38:02,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
36669.0,2017-11-14 09:21:36,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
36670.0,2017-11-14 09:32:02,"```json
{
  ""category"": ""speculation"",
  ""sentiment"": ""neutral"""
36671.0,2017-11-14 09:33:49,"```json
{
  ""category"": ""speculation"",
  ""sentiment"": ""neutral"""
36672.0,2017-11-14 09:35:57,"```json
{
  ""category"": ""speculation"",
  ""sentiment"": ""negative"""
36673.0,2017-11-14 09:57:50,"```json
{
  ""category"": ""speculation"",
  ""sentiment"": ""negative"""
36674.0,2017-11-14 10:16:07,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""negative"""
36675.0,2017-11-14 10:23:30,"```json
{
  ""category"": ""speculation"",
  ""sentiment"": ""positive"""
36676.0,2017-11-14 10:40:27,"```json
{
  ""category"": ""speculation"",
  ""sentiment"": ""neutral"""
36677.0,2017-11-14 10:47:52,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
36678.0,2017-11-14 10:53:06,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
36679.0,2017-11-14 10:54:57,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
36680.0,2017-11-14 11:35:09,"```json
{
  ""category"": ""speculation"",
  ""sentiment"": ""neutral"""
36681.0,2017-11-14 11:43:06,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""negative"""
36682.0,2017-11-14 11:48:05,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
36683.0,2017-11-14 12:03:46,"```json
{
  ""category"": ""speculation"",
  ""sentiment"": ""neutral"""
36684.0,2017-11-14 12:07:31,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
36685.0,2017-11-14 12:26:35,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
36686.0,2017-11-14 12:28:34,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""negative"""
36687.0,2017-11-14 12:48:14,"```json
{
  ""category"": ""speculation"",
  ""sentiment"": ""neutral"""
36688.0,2017-11-14 13:00:42,"```json
{
  ""category"": ""altcoins"",
  ""sentiment"": ""negative"""
36689.0,2017-11-14 13:01:37,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""negative"""
36690.0,2017-11-14 13:19:23,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""negative"""
36691.0,2017-11-14 13:26:04,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""negative"""
36692.0,2017-11-14 13:35:46,"```json
{
  ""category"": ""speculation"",
  ""sentiment"": ""positive"""
36693.0,2017-11-14 13:43:20,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""neutral"""
36694.0,2017-11-14 13:55:22,"```json
{
  ""category"": ""speculation"",
  ""sentiment"": ""positive"""
36695.0,2017-11-14 14:00:51,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
36696.0,2017-11-14 14:08:11,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""negative"""
36697.0,2017-11-14 14:43:11,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
36698.0,2017-11-14 14:56:20,"```json
{
  ""category"": ""speculation"",
  ""sentiment"": ""neutral"""
36699.0,2017-11-14 14:56:25,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
36700.0,2017-11-14 15:18:29,"```json
{
  ""category"": ""speculation"",
  ""sentiment"": ""neutral"""
36701.0,2017-11-14 15:31:03,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
36702.0,2017-11-14 15:52:50,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
36703.0,2017-11-14 16:34:10,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
36704.0,2017-11-14 16:38:21,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
36705.0,2017-11-14 16:45:18,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
36706.0,2017-11-14 16:59:56,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
36707.0,2017-11-14 17:06:58,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
36708.0,2017-11-14 17:22:38,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""negative"""
36709.0,2017-11-14 17:23:22,"```json
{
  ""category"": ""speculation"",
  ""sentiment"": ""positive"""
36710.0,2017-11-14 17:50:03,"```json
{
  ""category"": ""speculation"",
  ""sentiment"": ""negative"""
36711.0,2017-11-14 18:03:54,"```json
{
  ""category"": ""speculation"",
  ""sentiment"": ""neutral"""
36712.0,2017-11-14 18:08:05,"```json
{
  ""category"": ""speculation"",
  ""sentiment"": ""negative"""
36713.0,2017-11-14 18:10:10,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""negative"""
36714.0,2017-11-14 19:20:34,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
36715.0,2017-11-14 19:40:54,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""neutral"""
36716.0,2017-11-14 20:39:23,"```json
{
  ""category"": ""speculation"",
  ""sentiment"": ""negative"""
36717.0,2017-11-14 20:50:29,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
36718.0,2017-11-14 21:20:31,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
36719.0,2017-11-14 22:34:30,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
36720.0,2017-11-14 23:13:07,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
36721.0,2017-11-15 00:49:10,"```json
{
  ""category"": ""speculation"",
  ""sentiment"": ""negative"""
36722.0,2017-11-15 01:03:38,"```json
{
  ""category"": ""speculation"",
  ""sentiment"": ""positive"""
36723.0,2017-11-15 01:19:59,"```json
{
  ""category"": ""speculation"",
  ""sentiment"": ""neutral"""
36724.0,2017-11-15 01:29:30,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
36725.0,2017-11-15 02:00:05,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""negative"""
36726.0,2017-11-15 02:22:25,"```json
{
  ""category"": ""altcoins"",
  ""sentiment"": ""negative"""
36727.0,2017-11-15 02:27:16,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""neutral"""
36728.0,2017-11-15 02:42:24,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
36729.0,2017-11-15 02:51:01,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
36730.0,2017-11-15 02:55:46,"```json
{
  ""category"": ""speculation"",
  ""sentiment"": ""positive"""
36731.0,2017-11-15 03:14:03,"```json
{
  ""category"": ""speculation"",
  ""sentiment"": ""negative"""
36732.0,2017-11-15 03:25:05,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
36733.0,2017-11-15 03:35:03,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
36734.0,2017-11-15 03:57:03,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""negative"""
36735.0,2017-11-15 04:09:55,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""negative"""
36736.0,2017-11-15 04:18:56,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
36737.0,2017-11-15 04:20:43,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""negative"""
36738.0,2017-11-15 04:48:48,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
36739.0,2017-11-15 05:30:58,"```json
{
  ""category"": ""speculation"",
  ""sentiment"": ""positive"""
36740.0,2017-11-15 05:50:50,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
36741.0,2017-11-15 05:51:09,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
36742.0,2017-11-15 06:12:57,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""negative"""
36743.0,2017-11-15 06:22:49,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""negative"""
36744.0,2017-11-15 06:57:12,"```json
{
  ""category"": ""speculation"",
  ""sentiment"": ""negative"""
36745.0,2017-11-15 07:11:22,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
36746.0,2017-11-15 08:14:17,"```json
{
  ""category"": ""altcoins"",
  ""sentiment"": ""neutral"""
36747.0,2017-11-15 08:50:27,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""negative"""
36748.0,2017-11-15 08:55:34,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
36749.0,2017-11-15 08:55:35,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
36750.0,2017-11-15 09:52:01,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
36751.0,2017-11-15 09:54:42,"```json
{
  ""category"": ""speculation"",
  ""sentiment"": ""positive"""
36752.0,2017-11-15 10:03:42,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""neutral"""
36753.0,2017-11-15 10:57:22,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
36754.0,2017-11-15 11:02:41,"```json
{
  ""category"": ""speculation"",
  ""sentiment"": ""neutral"""
36755.0,2017-11-15 11:14:41,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
36756.0,2017-11-15 11:43:57,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
36757.0,2017-11-15 11:55:00,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
36758.0,2017-11-15 12:10:25,"```json
{
  ""category"": ""speculation"",
  ""sentiment"": ""negative"""
36759.0,2017-11-15 13:17:28,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
36760.0,2017-11-15 13:21:14,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""negative"""
36761.0,2017-11-15 13:38:21,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""neutral"""
36762.0,2017-11-15 13:50:55,"```json
{
  ""category"": ""speculation"",
  ""sentiment"": ""positive"""
36763.0,2017-11-15 13:57:44,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
36764.0,2017-11-15 14:22:42,"```json
{
  ""category"": ""speculation"",
  ""sentiment"": ""positive"""
36766.0,2017-11-15 15:55:25,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
36767.0,2017-11-15 16:13:29,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
36768.0,2017-11-15 17:17:34,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""negative"""
36769.0,2017-11-15 17:35:54,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
36770.0,2017-11-15 17:36:23,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
36771.0,2017-11-15 18:24:41,"```json
{
  ""category"": ""altcoins"",
  ""sentiment"": ""neutral"""
36772.0,2017-11-15 18:39:09,"```json
{
  ""category"": ""altcoins"",
  ""sentiment"": ""neutral"""
36773.0,2017-11-15 18:40:29,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""negative"""
36774.0,2017-11-15 18:48:04,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
36775.0,2017-11-15 18:49:59,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
36776.0,2017-11-15 19:25:40,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
36777.0,2017-11-15 20:04:40,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""negative"""
36778.0,2017-11-15 20:10:29,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""negative"""
36779.0,2017-11-15 20:15:47,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""neutral"""
36780.0,2017-11-15 21:22:52,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""negative"""
36781.0,2017-11-15 21:24:59,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""negative"""
36782.0,2017-11-15 21:37:57,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
36783.0,2017-11-15 22:49:08,"```json
{
  ""category"": ""altcoins"",
  ""sentiment"": ""neutral"""
36784.0,2017-11-15 23:01:22,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
36785.0,2017-11-15 23:32:23,"```json
{
  ""category"": ""speculation"",
  ""sentiment"": ""negative"""
36786.0,2017-11-15 23:38:47,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
36787.0,2017-11-16 00:05:26,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
36788.0,2017-11-16 00:06:46,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""neutral"""
36789.0,2017-11-16 00:23:49,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
36790.0,2017-11-16 02:21:16,"```json
{
  ""category"": ""speculation"",
  ""sentiment"": ""neutral"""
36791.0,2017-11-16 02:22:06,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
36792.0,2017-11-16 02:23:50,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
36793.0,2017-11-16 02:35:25,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
36794.0,2017-11-16 02:37:29,"```json
{
  ""category"": ""speculation"",
  ""sentiment"": ""negative"""
36795.0,2017-11-16 03:15:45,"```json
{
  ""category"": ""speculation"",
  ""sentiment"": ""neutral"""
36796.0,2017-11-16 03:16:01,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""negative"""
36797.0,2017-11-16 03:36:05,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""negative"""
36798.0,2017-11-16 03:49:22,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
36799.0,2017-11-16 03:58:20,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""negative"""
36800.0,2017-11-16 04:40:27,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""negative"""
36801.0,2017-11-16 04:44:09,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
36802.0,2017-11-16 04:55:49,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""neutral"""
36803.0,2017-11-16 05:10:38,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""neutral"""
36804.0,2017-11-16 05:17:01,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""negative"""
36805.0,2017-11-16 05:42:37,"```json
{
  ""category"": ""speculation"",
  ""sentiment"": ""neutral"""
36806.0,2017-11-16 05:56:17,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""negative"""
36807.0,2017-11-16 06:04:45,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
36808.0,2017-11-16 06:20:40,"```json
{
  ""category"": ""speculation"",
  ""sentiment"": ""positive"""
36809.0,2017-11-16 06:52:52,"```json
{
  ""category"": ""speculation"",
  ""sentiment"": ""positive"""
36810.0,2017-11-16 06:53:16,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""neutral"""
36811.0,2017-11-16 07:18:13,"```json
{
  ""category"": ""speculation"",
  ""sentiment"": ""neutral"""
36812.0,2017-11-16 07:39:43,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
36813.0,2017-11-16 08:23:32,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
36814.0,2017-11-16 09:11:36,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
36815.0,2017-11-16 09:13:21,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
36816.0,2017-11-16 09:15:43,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""neutral"""
36817.0,2017-11-16 09:49:36,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
36818.0,2017-11-16 09:55:53,"```json
{
  ""category"": ""speculation"",
  ""sentiment"": ""positive"""
36819.0,2017-11-16 10:04:45,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
36820.0,2017-11-16 10:53:47,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
36821.0,2017-11-16 11:10:03,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
36822.0,2017-11-16 11:51:11,"```json
{
  ""category"": ""altcoins"",
  ""sentiment"": ""neutral"""
36823.0,2017-11-16 11:57:24,"```json
{
  ""category"": ""speculation"",
  ""sentiment"": ""positive"""
36824.0,2017-11-16 12:39:58,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
36825.0,2017-11-16 13:40:05,"```json
{
  ""category"": ""speculation"",
  ""sentiment"": ""neutral"""
36826.0,2017-11-16 14:04:13,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""negative"""
36827.0,2017-11-16 14:13:48,"```json
{
  ""category"": ""speculation"",
  ""sentiment"": ""negative"""
36828.0,2017-11-16 14:29:05,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""neutral"""
36829.0,2017-11-16 14:41:21,"```json
{
  ""category"": ""speculation"",
  ""sentiment"": ""positive"""
