index,date,output
8681.0,2012-11-20 20:28:31,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
8682.0,2012-11-20 22:48:22,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
8683.0,2012-11-21 09:22:49,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
8684.0,2012-11-21 17:36:11,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""positive"""
8685.0,2012-11-21 17:54:05,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""negative"""
8686.0,2012-11-21 19:46:36,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
8687.0,2012-11-21 22:00:39,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""neutral"""
8688.0,2012-11-21 23:04:12,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
8689.0,2012-11-21 23:23:35,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""neutral"""
8690.0,2012-11-22 05:23:43,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""neutral"""
8691.0,2012-11-22 08:46:46,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""neutral"""
8692.0,2012-11-22 22:24:55,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
8693.0,2012-11-23 04:25:00,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""neutral"""
8694.0,2012-11-23 06:01:38,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
8695.0,2012-11-23 19:51:18,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
8696.0,2012-11-23 22:25:49,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
8697.0,2012-11-23 23:11:41,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""neutral"""
8698.0,2012-11-24 02:13:35,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""neutral"""
8699.0,2012-11-24 06:25:36,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
8700.0,2012-11-24 09:34:17,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
8701.0,2012-11-24 16:08:13,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""positive"""
8702.0,2012-11-25 12:01:28,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
8703.0,2012-11-25 13:14:19,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""neutral"""
8704.0,2012-11-25 13:28:32,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
8705.0,2012-11-26 00:10:47,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
8706.0,2012-11-26 09:04:07,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
8707.0,2012-11-26 10:19:13,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
8708.0,2012-11-26 19:00:30,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
8709.0,2012-11-26 22:36:00,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""negative"""
8710.0,2012-11-27 07:13:30,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""neutral"""
8711.0,2012-11-27 12:29:44,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""neutral"""
8712.0,2012-11-27 17:44:24,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""neutral"""
8713.0,2012-11-27 18:24:59,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
8714.0,2012-11-27 20:44:59,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
8715.0,2012-11-27 21:52:32,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
8716.0,2012-11-27 23:14:36,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
8717.0,2012-11-28 00:28:13,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""neutral"""
8718.0,2012-11-28 03:32:46,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
8719.0,2012-11-28 03:53:12,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""neutral"""
8720.0,2012-11-28 07:23:37,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""negative"""
8721.0,2012-11-28 08:00:03,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
8722.0,2012-11-28 13:49:54,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""positive"""
8723.0,2012-11-28 14:25:36,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
8724.0,2012-11-28 15:11:22,"```json
{
  ""category"": ""speculation"",
  ""sentiment"": ""neutral"""
8725.0,2012-11-28 15:31:15,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
8726.0,2012-11-28 16:12:27,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""positive"""
8727.0,2012-11-28 17:14:34,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
8728.0,2012-11-28 20:47:30,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""neutral"""
8729.0,2012-11-29 07:44:20,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
8730.0,2012-11-29 16:27:58,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
8731.0,2012-11-29 20:52:20,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""negative"""
8732.0,2012-11-30 00:51:56,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
8733.0,2012-11-30 03:37:24,"```json
{
  ""category"": ""speculation"",
  ""sentiment"": ""positive"""
8734.0,2012-11-30 09:52:05,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
8735.0,2012-11-30 10:52:24,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
8736.0,2012-11-30 11:14:01,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
8737.0,2012-11-30 11:33:23,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""neutral"""
8738.0,2012-11-30 17:37:55,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""neutral"""
8739.0,2012-11-30 21:13:50,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
8740.0,2012-11-30 23:23:49,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""neutral"""
8742.0,2012-11-30 23:45:55,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""neutral"""
8743.0,2012-12-01 03:47:10,"```json
{
  ""category"": ""speculation"",
  ""sentiment"": ""neutral"""
8744.0,2012-12-01 08:50:01,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
8745.0,2012-12-01 08:56:47,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
8746.0,2012-12-01 10:32:19,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""neutral"""
8747.0,2012-12-01 13:46:05,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
8748.0,2012-12-01 21:43:58,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
8749.0,2012-12-01 21:49:03,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
8750.0,2012-12-01 23:55:44,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""negative"""
8751.0,2012-12-02 06:38:22,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
8752.0,2012-12-03 15:06:31,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""neutral"""
8753.0,2012-12-03 16:32:31,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
8754.0,2012-12-03 19:40:04,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""neutral"""
8755.0,2012-12-03 21:11:33,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
8756.0,2012-12-03 21:53:47,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
8757.0,2012-12-03 22:29:50,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
8758.0,2012-12-04 04:15:13,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
8759.0,2012-12-04 11:43:28,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""neutral"""
8760.0,2012-12-04 12:54:05,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""negative"""
8761.0,2012-12-04 13:51:32,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
8762.0,2012-12-04 19:44:54,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
8763.0,2012-12-04 19:50:57,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""neutral"""
8764.0,2012-12-04 23:05:14,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
8765.0,2012-12-04 23:49:08,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""negative"""
8766.0,2012-12-05 01:27:15,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
8767.0,2012-12-05 08:07:37,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
8768.0,2012-12-05 11:44:45,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""neutral"""
8769.0,2012-12-05 21:45:43,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""negative"""
8770.0,2012-12-06 02:09:50,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
8771.0,2012-12-06 07:22:45,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""positive"""
8772.0,2012-12-06 15:26:56,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
8773.0,2012-12-06 20:56:04,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
8774.0,2012-12-07 02:28:21,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
8775.0,2012-12-07 05:57:58,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
8776.0,2012-12-07 18:34:55,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""neutral"""
8777.0,2012-12-08 05:16:29,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""negative"""
8778.0,2012-12-08 20:34:19,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
8779.0,2012-12-09 01:48:03,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
8780.0,2012-12-10 00:20:09,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""negative"""
8781.0,2012-12-10 07:37:40,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
8782.0,2012-12-10 09:36:46,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
8783.0,2012-12-10 12:02:44,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""positive"""
8784.0,2012-12-10 16:02:37,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""negative"""
8785.0,2012-12-10 17:29:17,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
8786.0,2012-12-10 18:08:39,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
8787.0,2012-12-11 01:33:14,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""negative"""
8788.0,2012-12-11 08:48:53,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
8789.0,2012-12-11 13:11:28,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
8790.0,2012-12-11 18:12:45,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""negative"""
8791.0,2012-12-11 19:21:07,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
8792.0,2012-12-11 21:18:10,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
8793.0,2012-12-12 06:16:41,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""neutral"""
8794.0,2012-12-12 13:24:13,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
8795.0,2012-12-12 13:42:19,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
8796.0,2012-12-12 20:20:29,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
8797.0,2012-12-13 00:15:54,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""neutral"""
8798.0,2012-12-13 05:48:10,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
8799.0,2012-12-13 06:09:36,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
8800.0,2012-12-13 16:57:09,"```json
{
  ""category"": ""speculation"",
  ""sentiment"": ""positive"""
8801.0,2012-12-14 08:31:30,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""positive"""
