index,date,output
18270.0,2014-06-19 04:53:09,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
18271.0,2014-06-19 07:36:20,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
18272.0,2014-06-19 07:45:29,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
18273.0,2014-06-19 09:43:26,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
18274.0,2014-06-19 11:50:15,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""negative"""
18275.0,2014-06-19 12:03:31,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
18276.0,2014-06-19 13:18:24,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""neutral"""
18277.0,2014-06-19 14:28:07,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""neutral"""
18278.0,2014-06-19 15:06:19,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
18279.0,2014-06-19 15:30:46,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
18280.0,2014-06-19 16:00:27,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
18281.0,2014-06-19 17:37:01,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
18282.0,2014-06-19 17:37:28,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
18283.0,2014-06-19 19:28:18,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""positive"""
18284.0,2014-06-19 19:55:52,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
18285.0,2014-06-19 23:54:10,"```json
{
  ""category"": ""adoption"",
  ""sentiment"": ""neutral"""
18286.0,2014-06-20 01:27:45,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""neutral"""
18287.0,2014-06-20 01:32:40,"```json
{
  ""category"": ""none"",
  ""sentiment"": ""neutral"""
