index,date,output
49504.0,2019-04-27 13:26:38,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""educational_resources"""
49505.0,2019-04-27 14:12:59,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"",
    ""other"""
49506.0,2019-04-27 14:14:30,"```json
{
  ""categories"": [ 
    ""educational_resources"""
49507.0,2019-04-27 15:36:42,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"",
    ""other"""
49508.0,2019-04-27 21:33:23,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""bitcoin_challenges"",
    ""scams"""
49509.0,2019-04-28 05:56:36,"```json
{
  ""categories"": [ 
    ""other"""
49510.0,2019-04-28 08:14:24,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"",
    ""bitcoin_challenges"""
49511.0,2019-04-28 08:46:04,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"""
49512.0,2019-04-28 12:55:01,"```json
{
  ""categories"": [ 
    ""scams"""
49513.0,2019-04-28 14:43:43,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"",
    ""other"""
49514.0,2019-04-28 16:45:25,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""bitcoin_challenges"",
    ""scams"""
49515.0,2019-04-28 21:40:38,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"""
49516.0,2019-04-28 23:43:38,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""altcoins"",
    ""educational_resources"""
49517.0,2019-04-29 08:03:42,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""scams"""
49518.0,2019-04-29 11:59:46,"```json
{
  ""categories"": [ 
    ""educational_resources"",
    ""other"""
49519.0,2019-04-29 13:41:53,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"",
    ""other"""
49520.0,2019-04-29 16:32:22,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""pessimistic_speculation"""
49521.0,2019-04-29 17:43:59,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""bitcoin_challenges"""
49522.0,2019-04-30 02:23:31,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""bitcoin_technology"",
    ""other"""
49523.0,2019-04-30 07:13:41,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"",
    ""optimistic_speculation"""
49524.0,2019-04-30 10:14:24,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""bitcoin_adoption"""
49525.0,2019-04-30 15:57:29,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""altcoins"",
    ""educational_resources"""
49526.0,2019-04-30 17:20:18,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"""
49527.0,2019-04-30 17:26:17,"```json
{
  ""categories"": [ 
    ""scams"""
49528.0,2019-04-30 19:22:35,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"",
    ""bitcoin_challenges"",
    ""educational_resources"""
49529.0,2019-04-30 19:31:03,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""altcoins"",
    ""educational_resources"""
49530.0,2019-04-30 19:47:58,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"",
    ""bitcoin_adoption"""
49531.0,2019-04-30 21:38:38,"```json
{
  ""categories"": [ 
    ""scams"",
    ""bitcoin_challenges"",
    ""altcoins"""
49532.0,2019-05-01 04:34:22,"```json
{
  ""categories"": [ 
    ""pessimistic_speculation"",
    ""educational_resources"""
49533.0,2019-05-01 05:26:23,"```json
{
  ""categories"": [ 
    ""altcoins"",
    ""other"""
49534.0,2019-05-01 11:03:59,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""bitcoin_challenges"",
    ""other"""
49535.0,2019-05-01 13:06:16,"```json
{
  ""categories"": [ 
    ""other"""
49536.0,2019-05-01 14:37:53,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"",
    ""educational_resources"""
49537.0,2019-05-01 16:30:57,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""educational_resources"",
    ""other"""
49538.0,2019-05-01 17:35:12,"```json
{
  ""categories"": [ 
    ""scams"",
    ""bitcoin_challenges"",
    ""other"""
49539.0,2019-05-02 03:07:30,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""optimistic_speculation"""
49540.0,2019-05-02 05:15:23,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""other"""
49541.0,2019-05-02 11:22:41,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
49542.0,2019-05-02 16:22:47,"```json
{
  ""categories"": [ 
    ""scams"""
49543.0,2019-05-02 16:53:42,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""optimistic_speculation"""
49544.0,2019-05-02 17:00:35,"```json
{
  ""categories"": [ 
    ""other"""
49545.0,2019-05-02 17:39:50,"```json
{
  ""categories"": [ 
    ""scams"""
49546.0,2019-05-02 18:19:49,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
49547.0,2019-05-02 23:54:49,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
49548.0,2019-05-03 00:28:05,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_adoption"",
    ""bitcoin_challenges"""
49549.0,2019-05-03 00:39:15,"```json
{
  ""categories"": [ 
    ""other"""
49550.0,2019-05-03 09:43:26,"```json
{
  ""categories"": [ 
    ""other"""
49551.0,2019-05-03 12:14:35,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""other"""
49552.0,2019-05-03 13:31:21,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""educational_resources"""
49553.0,2019-05-03 13:37:49,"```json
{
  ""categories"": [ 
    ""scams"""
49554.0,2019-05-03 14:35:18,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"""
49555.0,2019-05-03 15:31:32,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"",
    ""altcoins"",
    ""educational_resources"""
49556.0,2019-05-03 17:09:17,"```json
{
  ""categories"": [ 
    ""scams"""
49557.0,2019-05-04 00:42:14,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"",
    ""other"""
49558.0,2019-05-04 08:39:57,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""other"""
49559.0,2019-05-04 08:47:12,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"""
49560.0,2019-05-04 10:49:07,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"",
    ""other"""
49561.0,2019-05-04 11:08:10,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"",
    ""other"""
49562.0,2019-05-04 14:12:42,"```json
{
  ""categories"": [ 
    ""other"""
49563.0,2019-05-04 15:21:15,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"",
    ""other"""
49564.0,2019-05-04 16:05:14,"```json
{
  ""categories"": [ 
    ""other"""
49565.0,2019-05-04 18:26:14,"```json
{
  ""categories"": [ 
    ""educational_resources"""
49566.0,2019-05-04 21:46:11,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""educational_resources"",
    ""other"""
49567.0,2019-05-05 06:36:35,"```json
{
  ""categories"": [ 
    ""educational_resources"",
    ""other"""
49568.0,2019-05-05 07:23:38,"```json
{
  ""categories"": [ 
    ""educational_resources"""
49569.0,2019-05-05 07:25:34,"```json
{
  ""categories"": [ 
    ""altcoins"",
    ""other"""
49570.0,2019-05-05 16:43:20,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""other"""
49571.0,2019-05-06 00:30:15,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""optimistic_speculation"""
49572.0,2019-05-06 03:02:10,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""optimistic_speculation"",
    ""bitcoin_challenges"""
49573.0,2019-05-06 03:48:34,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""bitcoin_challenges"",
    ""other"""
49574.0,2019-05-06 07:57:13,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""altcoins"""
49575.0,2019-05-06 08:33:32,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""other"""
49576.0,2019-05-06 08:34:58,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""educational_resources"""
49577.0,2019-05-06 08:57:44,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""educational_resources"""
49578.0,2019-05-06 20:50:51,"```json
{
  ""categories"": [ 
    ""educational_resources"""
49579.0,2019-05-07 01:06:39,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""other"""
49580.0,2019-05-07 03:18:18,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""educational_resources"",
    ""other"""
49581.0,2019-05-07 04:16:14,"```json
{
  ""categories"": [ 
    ""other"""
49582.0,2019-05-07 06:09:19,"```json
{
  ""categories"": [ 
    ""scams"""
49583.0,2019-05-07 08:18:21,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""scams"""
49584.0,2019-05-07 09:17:03,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""bitcoin_mining"""
