index,date,output
6866.0,2012-02-20 05:11:36,"```json
{
  ""categories"": [ 
    ""other"""
6867.0,2012-02-20 08:36:25,"```json
{
  ""categories"": [ 
    ""educational_resources"",
    ""other"""
6868.0,2012-02-20 18:04:51,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"""
6869.0,2012-02-20 18:21:28,"```json
{
  ""categories"": [ 
    ""other"""
6870.0,2012-02-20 20:05:59,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"",
    ""other"""
6871.0,2012-02-20 23:41:23,"```json
{
  ""categories"": [ 
    ""other"""
6872.0,2012-02-21 00:05:14,"```json
{
  ""categories"": [ 
    ""other"""
6873.0,2012-02-21 01:03:28,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
6874.0,2012-02-21 02:47:07,"```json
{
  ""categories"": [ 
    ""educational_resources"""
6875.0,2012-02-21 10:14:34,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""bitcoin_technology"",
    ""bitcoin_challenges"""
6876.0,2012-02-21 21:06:26,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_adoption"""
6877.0,2012-02-22 03:43:21,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""educational_resources"""
6878.0,2012-02-22 05:39:04,"```json
{
  ""categories"": [ 
    ""other"""
6879.0,2012-02-22 14:29:32,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""bitcoin_adoption"""
6880.0,2012-02-22 14:41:10,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"""
6881.0,2012-02-22 14:57:57,"```json
{
  ""categories"": [ 
    ""other"""
6882.0,2012-02-22 22:09:33,"```json
{
  ""categories"": [ 
    ""educational_resources"",
    ""other"""
6883.0,2012-02-22 23:05:51,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""educational_resources"""
6884.0,2012-02-23 01:56:03,"```json
{
  ""categories"": [ 
    ""educational_resources"",
    ""other"""
6885.0,2012-02-23 06:42:37,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
6886.0,2012-02-23 09:45:32,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"",
    ""bitcoin_challenges"""
