index,date,output
4448.0,2011-07-16 12:32:57,"```json
{
  ""categories"": [ 
    ""other"""
4449.0,2011-07-16 12:43:12,"```json
{
  ""categories"": [ 
    ""other"""
4450.0,2011-07-16 13:08:38,"```json
{
  ""categories"": [ 
    ""educational_resources"",
    ""optimistic_speculation"""
4451.0,2011-07-16 16:00:39,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""scams"""
4452.0,2011-07-16 16:22:27,"```json
{
  ""categories"": [ 
    ""scams"""
4453.0,2011-07-16 17:08:33,"```json
{
  ""categories"": [ 
    ""other"""
4454.0,2011-07-16 18:34:30,"```json
{
  ""categories"": [ 
    ""other"""
4455.0,2011-07-16 21:06:32,"```json
{
  ""categories"": [ 
    ""scams"""
4456.0,2011-07-16 21:20:37,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"",
    ""educational_resources"",
    ""other"""
4457.0,2011-07-16 21:25:09,"```json
{
  ""categories"": [ 
    ""other"""
4458.0,2011-07-16 23:10:29,"```json
{
  ""categories"": [ 
    ""other"""
4459.0,2011-07-17 00:58:12,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""other"""
4461.0,2011-07-17 02:47:00,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"",
    ""other"""
4462.0,2011-07-17 03:16:09,"```json
{
  ""categories"": [ 
    ""scams"""
4463.0,2011-07-17 05:06:43,"```json
{
  ""categories"": [ 
    ""scams"""
4464.0,2011-07-17 07:12:14,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""bitcoin_challenges"",
    ""scams"""
4465.0,2011-07-17 07:22:12,"```json
{
  ""categories"": [ 
    ""other"""
4466.0,2011-07-17 08:25:26,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""educational_resources"",
    ""other"""
4467.0,2011-07-17 13:43:35,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""educational_resources"",
    ""other"""
4468.0,2011-07-17 14:25:20,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
4469.0,2011-07-17 14:32:49,"```json
{
  ""categories"": [ 
    ""other"""
4470.0,2011-07-17 15:25:46,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
4471.0,2011-07-17 16:13:22,"```json
{
  ""categories"": [ 
    ""other"""
4472.0,2011-07-17 16:39:44,"```json
{
  ""categories"": [ 
    ""other"""
4473.0,2011-07-17 16:43:46,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
4474.0,2011-07-17 18:34:38,"```json
{
  ""categories"": [ 
    ""other"""
4475.0,2011-07-17 18:42:55,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""bitcoin_mining"""
4476.0,2011-07-17 18:46:19,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""scams"""
4477.0,2011-07-17 21:19:04,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"""
