index,date,output
37257.0,2017-11-25 10:33:42,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"""
37258.0,2017-11-25 10:47:59,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
37259.0,2017-11-25 11:16:22,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""bitcoin_adoption"",
    ""scams"""
37260.0,2017-11-25 11:40:56,"```json
{
  ""categories"": [ 
    ""other"""
37261.0,2017-11-25 12:10:24,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"",
    ""altcoins"""
37262.0,2017-11-25 12:12:28,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"""
37263.0,2017-11-25 12:24:15,"```json
{
  ""categories"": [ 
    ""educational_resources"",
    ""pessimistic_speculation"""
37264.0,2017-11-25 12:43:45,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""educational_resources"""
37265.0,2017-11-25 12:58:47,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
37266.0,2017-11-25 13:40:41,"```json
{
  ""categories"": [ 
    ""altcoins"",
    ""educational_resources"""
37267.0,2017-11-25 13:41:16,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"",
    ""educational_resources"""
37268.0,2017-11-25 13:41:36,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"",
    ""educational_resources"""
37269.0,2017-11-25 13:42:42,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"",
    ""other"""
37270.0,2017-11-25 13:43:59,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"",
    ""educational_resources"""
37271.0,2017-11-25 13:46:35,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""educational_resources"""
37272.0,2017-11-25 14:35:07,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""bitcoin_adoption"""
37273.0,2017-11-25 14:35:45,"```json
{
  ""categories"": [ 
    ""other"""
37274.0,2017-11-25 15:49:39,"```json
{
  ""categories"": [ 
    ""educational_resources"""
37275.0,2017-11-25 18:32:03,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""financial_products"",
    ""scams"""
37276.0,2017-11-25 19:10:01,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
37277.0,2017-11-25 19:54:26,"```json
{
  ""categories"": [ 
    ""educational_resources"""
37278.0,2017-11-25 23:42:35,"```json
{
  ""categories"": [ 
    ""pessimistic_speculation"""
37279.0,2017-11-25 23:46:59,"```json
{
  ""categories"": [ 
    ""other"""
37280.0,2017-11-26 00:18:23,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
37281.0,2017-11-26 00:26:55,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""scams"""
37282.0,2017-11-26 01:35:15,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"",
    ""educational_resources"""
37283.0,2017-11-26 01:35:30,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""optimistic_speculation"""
37284.0,2017-11-26 02:18:25,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""altcoins"",
    ""scams"""
37285.0,2017-11-26 02:46:35,"```json
{
  ""categories"": [ 
    ""scams"",
    ""educational_resources"""
37286.0,2017-11-26 02:55:02,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""pessimistic_speculation"""
37287.0,2017-11-26 03:33:02,"```json
{
  ""categories"": [ 
    ""altcoins"",
    ""other"""
37288.0,2017-11-26 03:48:51,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""educational_resources"""
37289.0,2017-11-26 04:25:45,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""altcoins"",
    ""other"""
37290.0,2017-11-26 06:20:29,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"",
    ""bitcoin_challenges"",
    ""other"""
37291.0,2017-11-26 07:03:35,"```json
{
  ""categories"": [ 
    ""other"""
37292.0,2017-11-26 08:32:11,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"",
    ""altcoins"""
37293.0,2017-11-26 09:32:16,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"",
    ""other"""
