index,date,output
45307.0,2018-04-16 21:26:28,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""bitcoin_technology"",
    ""educational_resources"""
45308.0,2018-04-16 23:38:18,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""other"""
45309.0,2018-04-17 02:58:42,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""scams"""
45310.0,2018-04-17 06:36:11,"```json
{
  ""categories"": [ 
    ""scams"""
45311.0,2018-04-17 06:45:42,"```json
{
  ""categories"": [ 
    ""other"""
45312.0,2018-04-17 06:56:43,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"",
    ""financial_products"""
45313.0,2018-04-17 09:08:50,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""other"""
45314.0,2018-04-17 10:07:13,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""altcoins"",
    ""educational_resources"""
45315.0,2018-04-17 11:37:37,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""educational_resources"""
45316.0,2018-04-17 11:52:09,"```json
{
  ""categories"": [ 
    ""pessimistic_speculation"",
    ""bitcoin_challenges"""
45317.0,2018-04-17 12:05:13,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""financial_products"",
    ""educational_resources"""
45318.0,2018-04-17 12:10:55,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_mining"""
45319.0,2018-04-17 12:20:24,"```json
{
  ""categories"": [ 
    ""educational_resources"",
    ""other"""
45320.0,2018-04-17 14:03:21,"```json
{
  ""categories"": [ 
    ""educational_resources"""
45321.0,2018-04-17 14:18:08,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"""
45322.0,2018-04-17 14:20:20,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""educational_resources"""
45323.0,2018-04-17 14:30:05,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"",
    ""other"""
45324.0,2018-04-17 15:16:51,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""pessimistic_speculation"""
45325.0,2018-04-17 15:22:49,"```json
{
  ""categories"": [ 
    ""other"""
45326.0,2018-04-17 16:37:43,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""other"""
45327.0,2018-04-17 21:43:16,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""bitcoin_challenges"",
    ""optimistic_speculation"""
45328.0,2018-04-17 22:43:21,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""optimistic_speculation"""
45329.0,2018-04-17 23:37:20,"```json
{
  ""categories"": [ 
    ""educational_resources"""
45330.0,2018-04-18 00:47:14,"```json
{
  ""categories"": [ 
    ""pessimistic_speculation"""
45331.0,2018-04-18 01:26:51,"```json
{
  ""categories"": [ 
    ""altcoins"",
    ""bitcoin_challenges"",
    ""educational_resources"""
45332.0,2018-04-18 01:27:02,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"""
45333.0,2018-04-18 04:28:12,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""bitcoin_challenges"",
    ""educational_resources"""
45334.0,2018-04-18 04:30:18,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""bitcoin_challenges"",
    ""educational_resources"""
45335.0,2018-04-18 05:20:25,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""bitcoin_challenges"",
    ""other"""
45336.0,2018-04-18 05:54:34,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"""
45337.0,2018-04-18 06:27:11,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""scams"""
45338.0,2018-04-18 06:27:41,"```json
{
  ""categories"": [ 
    ""other"""
45339.0,2018-04-18 06:29:40,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""bitcoin_challenges"""
45340.0,2018-04-18 07:17:12,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""bitcoin_adoption"""
45341.0,2018-04-18 07:23:04,"```json
{
  ""categories"": [ 
    ""other"""
45342.0,2018-04-18 09:33:05,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""optimistic_speculation"""
45343.0,2018-04-18 10:02:58,"```json
{
  ""categories"": [ 
    ""other"""
45344.0,2018-04-18 10:30:48,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"",
    ""other"""
45345.0,2018-04-18 11:10:59,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""financial_products"",
    ""educational_resources"""
45346.0,2018-04-18 12:04:56,"```json
{
  ""categories"": [ 
    ""pessimistic_speculation"",
    ""financial_products"""
45347.0,2018-04-18 13:03:17,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""scams"""
45348.0,2018-04-18 13:16:38,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"",
    ""bitcoin_adoption"",
    ""educational_resources"""
45349.0,2018-04-18 13:22:52,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""optimistic_speculation"""
45350.0,2018-04-18 13:25:51,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
45351.0,2018-04-18 13:37:22,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"",
    ""optimistic_speculation"""
45352.0,2018-04-18 17:05:09,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""bitcoin_challenges"",
    ""educational_resources"""
45353.0,2018-04-18 23:13:26,"```json
{
  ""categories"": [ 
    ""educational_resources"""
45354.0,2018-04-19 01:15:39,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
45355.0,2018-04-19 05:50:57,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""educational_resources"""
45356.0,2018-04-19 07:07:55,"```json
{
  ""categories"": [ 
    ""other"""
45357.0,2018-04-19 07:58:26,"```json
{
  ""categories"": [ 
    ""educational_resources"",
    ""other"""
45358.0,2018-04-19 07:59:56,"```json
{
  ""categories"": [ 
    ""other"""
45359.0,2018-04-19 09:32:32,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""financial_products"""
