index,date,output
5256.0,2011-08-23 23:35:14,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""scams"""
5257.0,2011-08-24 02:40:50,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
5258.0,2011-08-24 03:17:32,"```json
{
  ""categories"": [ 
    ""other"""
5259.0,2011-08-24 04:26:23,"```json
{
  ""categories"": [ 
    ""other"""
5260.0,2011-08-24 05:02:00,"```json
{
  ""categories"": [ 
    ""other"""
5261.0,2011-08-24 05:21:33,"```json
{
  ""categories"": [ 
    ""other"""
5262.0,2011-08-24 05:47:13,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""bitcoin_mining"""
5264.0,2011-08-24 06:48:17,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
5265.0,2011-08-24 07:57:58,"```json
{
  ""categories"": [ 
    ""educational_resources"""
5266.0,2011-08-24 13:20:17,"```json
{
  ""categories"": [ 
    ""educational_resources"""
5267.0,2011-08-24 15:08:27,"```json
{
  ""categories"": [ 
    ""other"""
5268.0,2011-08-24 17:31:01,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
5269.0,2011-08-24 18:29:01,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"",
    ""bitcoin_challenges"",
    ""educational_resources"""
5270.0,2011-08-24 19:40:56,"```json
{
  ""categories"": [ 
    ""educational_resources"""
5271.0,2011-08-24 20:44:16,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""educational_resources"""
5272.0,2011-08-24 21:36:44,"```json
{
  ""categories"": [ 
    ""other"""
5273.0,2011-08-24 22:28:48,"```json
{
  ""categories"": [ 
    ""other"""
5274.0,2011-08-25 01:16:38,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
5275.0,2011-08-25 02:41:07,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""financial_products"""
5276.0,2011-08-25 04:47:11,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
5277.0,2011-08-25 05:23:16,"```json
{
  ""categories"": [ 
    ""other"""
5278.0,2011-08-25 06:02:13,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"",
    ""other"""
5279.0,2011-08-25 08:54:00,"```json
{
  ""categories"": [ 
    ""educational_resources"""
5280.0,2011-08-25 14:56:18,"```json
{
  ""categories"": [ 
    ""other"""
5281.0,2011-08-25 16:29:44,"```json
{
  ""categories"": [ 
    ""other"""
5282.0,2011-08-25 17:06:49,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""bitcoin_challenges"",
    ""scams"""
