index,date,output
42084.0,2018-02-08 03:41:23,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""educational_resources"""
42085.0,2018-02-08 03:48:46,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""educational_resources"",
    ""other"""
42086.0,2018-02-08 04:05:04,"```json
{
  ""categories"": [ 
    ""scams"""
42087.0,2018-02-08 04:07:19,"```json
{
  ""categories"": [ 
    ""scams"",
    ""altcoins"""
42088.0,2018-02-08 04:21:39,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""optimistic_speculation"""
42089.0,2018-02-08 05:18:08,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""scams"""
42090.0,2018-02-08 05:19:39,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""other"""
42091.0,2018-02-08 06:11:27,"```json
{
  ""categories"": [ 
    ""altcoins"",
    ""bitcoin_challenges"",
    ""other"""
42092.0,2018-02-08 06:27:48,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
42093.0,2018-02-08 06:54:57,"```json
{
  ""categories"": [ 
    ""educational_resources"""
42094.0,2018-02-08 07:16:18,"```json
{
  ""categories"": [ 
    ""altcoins"",
    ""scams"""
42095.0,2018-02-08 07:34:20,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
42096.0,2018-02-08 07:50:22,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""other"""
42097.0,2018-02-08 07:56:26,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"",
    ""bitcoin_adoption"""
42098.0,2018-02-08 08:33:48,"```json
{
  ""categories"": [ 
    ""pessimistic_speculation"",
    ""educational_resources"""
42099.0,2018-02-08 08:38:29,"```json
{
  ""categories"": [ 
    ""pessimistic_speculation"",
    ""bitcoin_challenges"""
42100.0,2018-02-08 08:39:55,"```json
{
  ""categories"": [ 
    ""pessimistic_speculation"",
    ""altcoins"""
42101.0,2018-02-08 09:03:11,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
42102.0,2018-02-08 09:11:06,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""other"""
42103.0,2018-02-08 10:22:38,"```json
{
  ""categories"": [ 
    ""altcoins"",
    ""educational_resources"""
42104.0,2018-02-08 10:41:21,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""optimistic_speculation"""
42105.0,2018-02-08 11:04:03,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"""
42106.0,2018-02-08 11:29:49,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""pessimistic_speculation"""
42107.0,2018-02-08 12:00:58,"```json
{
  ""categories"": [ 
    ""pessimistic_speculation"""
42108.0,2018-02-08 12:04:15,"```json
{
  ""categories"": [ 
    ""scams"""
42109.0,2018-02-08 12:28:26,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""optimistic_speculation"""
42110.0,2018-02-08 12:31:21,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""bitcoin_technology"",
    ""educational_resources"""
42111.0,2018-02-08 12:36:45,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""altcoins"""
42112.0,2018-02-08 12:58:23,"```json
{
  ""categories"": [ 
    ""other"""
42113.0,2018-02-08 13:46:34,"```json
{
  ""categories"": [ 
    ""educational_resources"""
42114.0,2018-02-08 13:49:26,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"",
    ""bitcoin_challenges"",
    ""educational_resources"""
42115.0,2018-02-08 13:52:22,"```json
{
  ""categories"": [ 
    ""altcoins"",
    ""optimistic_speculation"""
42116.0,2018-02-08 13:56:58,"```json
{
  ""categories"": [ 
    ""altcoins"",
    ""other"""
42117.0,2018-02-08 14:01:25,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"""
42118.0,2018-02-08 14:22:03,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_adoption"",
    ""educational_resources"""
42119.0,2018-02-08 14:24:16,"```json
{
  ""categories"": [ 
    ""scams"""
42120.0,2018-02-08 14:41:12,"```json
{
  ""categories"": [ 
    ""altcoins"",
    ""other"""
42121.0,2018-02-08 14:48:28,"```json
{
  ""categories"": [ 
    ""educational_resources"",
    ""other"""
42122.0,2018-02-08 15:05:21,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""bitcoin_challenges"",
    ""other"""
42123.0,2018-02-08 15:16:23,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"""
42124.0,2018-02-08 15:20:59,"```json
{
  ""categories"": [ 
    ""scams"""
42125.0,2018-02-08 15:26:12,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""other"""
42126.0,2018-02-08 15:59:14,"```json
{
  ""categories"": [ 
    ""other"""
42127.0,2018-02-08 16:52:20,"```json
{
  ""categories"": [ 
    ""scams"""
42128.0,2018-02-08 16:53:12,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"""
42129.0,2018-02-08 16:59:05,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""scams"""
42130.0,2018-02-08 18:30:35,"```json
{
  ""categories"": [ 
    ""educational_resources"""
42131.0,2018-02-08 18:30:52,"```json
{
  ""categories"": [ 
    ""educational_resources"""
42132.0,2018-02-08 18:57:56,"```json
{
  ""categories"": [ 
    ""scams"""
42134.0,2018-02-08 20:45:31,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""optimistic_speculation"""
42135.0,2018-02-08 21:12:22,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"""
42136.0,2018-02-08 21:14:37,"```json
{
  ""categories"": [ 
    ""scams"""
42137.0,2018-02-08 21:27:25,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""altcoins"""
42138.0,2018-02-08 22:16:14,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""bitcoin_challenges"",
    ""scams"""
42139.0,2018-02-08 22:28:43,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"""
42140.0,2018-02-08 22:32:32,"```json
{
  ""categories"": [ 
    ""altcoins"",
    ""financial_products"",
    ""bitcoin_challenges"""
42141.0,2018-02-08 23:18:22,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""pessimistic_speculation"""
42142.0,2018-02-09 00:06:55,"```json
{
  ""categories"": [ 
    ""educational_resources"""
42143.0,2018-02-09 00:28:54,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""bitcoin_challenges"",
    ""other"""
42144.0,2018-02-09 02:29:31,"```json
{
  ""categories"": [ 
    ""educational_resources"",
    ""other"""
42145.0,2018-02-09 03:32:30,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
42146.0,2018-02-09 03:40:13,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"",
    ""educational_resources"""
42147.0,2018-02-09 03:43:37,"```json
{
  ""categories"": [ 
    ""educational_resources"",
    ""other"""
42148.0,2018-02-09 05:04:34,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""bitcoin_mining"""
42149.0,2018-02-09 05:44:41,"```json
{
  ""categories"": [ 
    ""educational_resources"""
42150.0,2018-02-09 06:15:29,"```json
{
  ""categories"": [ 
    ""altcoins"",
    ""educational_resources"",
    ""other"""
42151.0,2018-02-09 06:36:06,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"",
    ""altcoins"",
    ""educational_resources"""
42152.0,2018-02-09 08:17:50,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""other"""
42153.0,2018-02-09 08:22:22,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"""
42154.0,2018-02-09 08:42:22,"```json
{
  ""categories"": [ 
    ""other"""
42155.0,2018-02-09 09:55:57,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""optimistic_speculation"""
42156.0,2018-02-09 10:14:27,"```json
{
  ""categories"": [ 
    ""other"""
42157.0,2018-02-09 10:42:58,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""other"""
42158.0,2018-02-09 11:31:28,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""altcoins"",
    ""bitcoin_challenges"""
42159.0,2018-02-09 12:04:20,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""financial_products"""
42160.0,2018-02-09 12:05:50,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""bitcoin_challenges"",
    ""scams"""
42161.0,2018-02-09 12:54:13,"```json
{
  ""categories"": [ 
    ""pessimistic_speculation"""
42162.0,2018-02-09 13:38:09,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""bitcoin_challenges"",
    ""other"""
42163.0,2018-02-09 13:40:41,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"",
    ""altcoins"""
42164.0,2018-02-09 14:08:18,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""bitcoin_technology"",
    ""educational_resources"""
42165.0,2018-02-09 14:26:33,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"""
42166.0,2018-02-09 14:33:51,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"",
    ""educational_resources"""
42167.0,2018-02-09 14:44:43,"```json
{
  ""categories"": [ 
    ""educational_resources"""
42168.0,2018-02-09 14:48:42,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""optimistic_speculation"""
42169.0,2018-02-09 15:14:46,"```json
{
  ""categories"": [ 
    ""pessimistic_speculation"",
    ""bitcoin_challenges"",
    ""scams"""
42170.0,2018-02-09 15:19:21,"```json
{
  ""categories"": [ 
    ""scams"",
    ""educational_resources"""
