index,date,output
11324.0,2013-06-22 15:17:17,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""educational_resources"",
    ""other"""
11325.0,2013-06-22 15:38:31,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
11326.0,2013-06-22 17:19:29,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""bitcoin_challenges"""
11327.0,2013-06-22 19:15:55,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""bitcoin_mining"""
11328.0,2013-06-23 04:32:35,"```json
{
  ""categories"": [ 
    ""educational_resources"",
    ""other"""
11329.0,2013-06-23 08:20:58,"```json
{
  ""categories"": [ 
    ""other"""
11330.0,2013-06-23 08:59:45,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
11331.0,2013-06-23 13:24:02,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"""
11332.0,2013-06-23 14:19:03,"```json
{
  ""categories"": [ 
    ""educational_resources"""
11333.0,2013-06-23 16:03:32,"```json
{
  ""categories"": [ 
    ""other"""
11334.0,2013-06-23 19:11:14,"```json
{
  ""categories"": [ 
    ""educational_resources"""
11335.0,2013-06-23 20:21:43,"```json
{
  ""categories"": [ 
    ""other"""
11336.0,2013-06-23 20:58:50,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""other"""
11338.0,2013-06-24 05:34:40,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
11339.0,2013-06-24 05:46:02,"```json
{
  ""categories"": [ 
    ""other"""
11340.0,2013-06-24 05:47:20,"```json
{
  ""categories"": [ 
    ""other"""
11341.0,2013-06-24 06:56:27,"```json
{
  ""categories"": [ 
    ""other"""
11342.0,2013-06-24 08:33:08,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""other"""
11343.0,2013-06-24 10:13:18,"```json
{
  ""categories"": [ 
    ""other"""
11344.0,2013-06-24 13:25:25,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""altcoins"""
11345.0,2013-06-24 14:47:12,"```json
{
  ""categories"": [ 
    ""other"""
11346.0,2013-06-24 16:03:59,"```json
{
  ""categories"": [ 
    ""other"""
11347.0,2013-06-25 02:46:18,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""other"""
11348.0,2013-06-25 12:08:26,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
11349.0,2013-06-25 17:15:12,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_mining"""
11350.0,2013-06-25 17:59:17,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"""
11351.0,2013-06-25 18:49:47,"```json
{
  ""categories"": [ 
    ""educational_resources"""
11352.0,2013-06-25 20:28:34,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""other"""
11353.0,2013-06-25 21:04:07,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""educational_resources"""
11354.0,2013-06-26 01:02:10,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"",
    ""scams"""
11355.0,2013-06-26 01:21:28,"```json
{
  ""categories"": [ 
    ""other"""
11356.0,2013-06-26 03:22:10,"```json
{
  ""categories"": [ 
    ""altcoins"",
    ""bitcoin_challenges"",
    ""scams"""
11357.0,2013-06-26 09:09:04,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
11358.0,2013-06-26 14:01:14,"```json
{
  ""categories"": [ 
    ""other"""
11359.0,2013-06-26 14:19:24,"```json
{
  ""categories"": [ 
    ""other"""
