index,date,output
12960.0,2013-11-25 03:11:40,"```json
{
  ""categories"": [ 
    ""educational_resources"""
12961.0,2013-11-25 03:33:10,"```json
{
  ""categories"": [ 
    ""other"""
12962.0,2013-11-25 06:15:14,"```json
{
  ""categories"": [ 
    ""other"""
12963.0,2013-11-25 07:13:15,"```json
{
  ""categories"": [ 
    ""other"""
12964.0,2013-11-25 08:33:39,"```json
{
  ""categories"": [ 
    ""other"""
12965.0,2013-11-25 09:21:10,"```json
{
  ""categories"": [ 
    ""other"""
12966.0,2013-11-25 09:21:25,"```json
{
  ""categories"": [ 
    ""other"""
12967.0,2013-11-25 09:39:37,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"",
    ""other"""
12968.0,2013-11-25 09:44:02,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""altcoins"""
12969.0,2013-11-25 10:53:39,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""educational_resources"",
    ""other"""
12970.0,2013-11-25 11:35:29,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
12971.0,2013-11-25 11:54:56,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"",
    ""educational_resources"",
    ""other"""
12972.0,2013-11-25 11:56:29,"```json
{
  ""categories"": [ 
    ""other"""
12973.0,2013-11-25 12:03:11,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""bitcoin_challenges"",
    ""other"""
12974.0,2013-11-25 13:53:59,"```json
{
  ""categories"": [ 
    ""other"""
12975.0,2013-11-25 14:03:47,"```json
{
  ""categories"": [ 
    ""other"""
12976.0,2013-11-25 14:05:30,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"""
12977.0,2013-11-25 14:35:29,"```json
{
  ""categories"": [ 
    ""other"""
12978.0,2013-11-25 17:37:00,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"""
12979.0,2013-11-25 17:46:30,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""educational_resources"""
12980.0,2013-11-25 18:35:59,"```json
{
  ""categories"": [ 
    ""educational_resources"""
12981.0,2013-11-25 19:22:08,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""other"""
12982.0,2013-11-25 19:33:46,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""optimistic_speculation"""
12983.0,2013-11-25 19:51:59,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
12984.0,2013-11-25 20:32:45,"```json
{
  ""categories"": [ 
    ""educational_resources"",
    ""bitcoin_adoption"""
12985.0,2013-11-25 21:33:18,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""bitcoin_mining"""
12986.0,2013-11-25 23:52:37,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""bitcoin_mining"""
12987.0,2013-11-26 00:55:37,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"",
    ""educational_resources"""
12988.0,2013-11-26 00:56:19,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""bitcoin_challenges"",
    ""other"""
12989.0,2013-11-26 01:42:10,"```json
{
  ""categories"": [ 
    ""other"""
12990.0,2013-11-26 01:52:18,"```json
{
  ""categories"": [ 
    ""educational_resources"",
    ""bitcoin_challenges"",
    ""other"""
12991.0,2013-11-26 02:22:58,"```json
{
  ""categories"": [ 
    ""other"""
12992.0,2013-11-26 04:18:47,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"",
    ""altcoins"""
12993.0,2013-11-26 04:28:20,"```json
{
  ""categories"": [ 
    ""other"""
12994.0,2013-11-26 08:08:33,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""educational_resources"",
    ""other"""
12995.0,2013-11-26 10:08:28,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""educational_resources"",
    ""other"""
12996.0,2013-11-26 13:41:39,"```json
{
  ""categories"": [ 
    ""other"""
12997.0,2013-11-26 15:06:48,"```json
{
  ""categories"": [ 
    ""other"""
12998.0,2013-11-26 16:42:46,"```json
{
  ""categories"": [ 
    ""other"""
12999.0,2013-11-26 16:55:53,"```json
{
  ""categories"": [ 
    ""other"""
13000.0,2013-11-26 17:19:25,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""optimistic_speculation"""
13001.0,2013-11-26 18:35:10,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
13002.0,2013-11-26 19:16:58,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"",
    ""educational_resources"""
13003.0,2013-11-26 19:26:18,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""other"""
13004.0,2013-11-26 20:01:58,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"",
    ""financial_products"""
13005.0,2013-11-26 20:12:42,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
13006.0,2013-11-26 20:28:30,"```json
{
  ""categories"": [ 
    ""other"""
13007.0,2013-11-26 20:35:14,"```json
{
  ""categories"": [ 
    ""educational_resources"""
13008.0,2013-11-26 21:29:57,"```json
{
  ""categories"": [ 
    ""other"""
13009.0,2013-11-26 21:32:42,"```json
{
  ""categories"": [ 
    ""educational_resources"""
13010.0,2013-11-26 21:59:27,"```json
{
  ""categories"": [ 
    ""other"""
13011.0,2013-11-26 22:25:14,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"",
    ""educational_resources"",
    ""other"""
13012.0,2013-11-26 22:37:46,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
13013.0,2013-11-26 23:34:24,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""other"""
13014.0,2013-11-27 00:31:47,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
13015.0,2013-11-27 01:40:01,"```json
{
  ""categories"": [ 
    ""other"""
13016.0,2013-11-27 02:27:47,"```json
{
  ""categories"": [ 
    ""scams"""
13017.0,2013-11-27 04:33:01,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""bitcoin_mining"""
13018.0,2013-11-27 05:35:09,"```json
{
  ""categories"": [ 
    ""other"""
13019.0,2013-11-27 07:22:38,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""other"""
13020.0,2013-11-27 10:52:38,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""educational_resources"""
13021.0,2013-11-27 13:36:46,"```json
{
  ""categories"": [ 
    ""educational_resources"""
13022.0,2013-11-27 14:48:06,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"""
13023.0,2013-11-27 15:06:12,"```json
{
  ""categories"": [ 
    ""other"""
13024.0,2013-11-27 15:10:06,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
13025.0,2013-11-27 15:18:25,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"",
    ""bitcoin_adoption"",
    ""bitcoin_technology"""
13026.0,2013-11-27 15:41:31,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""other"""
13027.0,2013-11-27 15:55:44,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"",
    ""other"""
13028.0,2013-11-27 16:31:28,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
13029.0,2013-11-27 17:02:57,"```json
{
  ""categories"": [ 
    ""other"""
13030.0,2013-11-27 18:18:57,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"",
    ""other"""
