index,date,output
53702.0,2020-12-13 09:28:51,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""educational_resources"""
53703.0,2020-12-13 14:29:50,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"",
    ""educational_resources"""
53704.0,2020-12-13 14:52:16,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"",
    ""other"""
53705.0,2020-12-13 19:36:48,"```json
{
  ""categories"": [ 
    ""other"""
53706.0,2020-12-14 01:20:55,"```json
{
  ""categories"": [ 
    ""other"""
53707.0,2020-12-14 03:01:49,"```json
{
  ""categories"": [ 
    ""other"""
53708.0,2020-12-14 10:30:16,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""scams"""
53709.0,2020-12-14 10:49:07,"```json
{
  ""categories"": [ 
    ""educational_resources"""
53710.0,2020-12-14 11:28:01,"```json
{
  ""categories"": [ 
    ""educational_resources"""
53711.0,2020-12-14 11:52:54,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"",
    ""bitcoin_adoption"""
53712.0,2020-12-14 12:42:18,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""optimistic_speculation"""
53713.0,2020-12-14 15:47:35,"```json
{
  ""categories"": [ 
    ""scams"""
53714.0,2020-12-14 18:35:39,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
53715.0,2020-12-14 19:41:20,"```json
{
  ""categories"": [ 
    ""pessimistic_speculation"",
    ""bitcoin_challenges"",
    ""educational_resources"""
53716.0,2020-12-14 21:00:21,"```json
{
  ""categories"": [ 
    ""other"""
53717.0,2020-12-15 03:36:49,"```json
{
  ""categories"": [ 
    ""educational_resources"""
53718.0,2020-12-15 11:22:05,"```json
{
  ""categories"": [ 
    ""altcoins"",
    ""educational_resources"""
53719.0,2020-12-15 12:18:52,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""altcoins"",
    ""educational_resources"""
53720.0,2020-12-15 13:51:52,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"",
    ""financial_products"""
53721.0,2020-12-15 15:44:01,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""financial_products"""
53722.0,2020-12-15 19:23:15,"```json
{
  ""categories"": [ 
    ""other"""
53723.0,2020-12-15 19:33:43,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""educational_resources"",
    ""other"""
53724.0,2020-12-15 19:34:51,"```json
{
  ""categories"": [ 
    ""altcoins"",
    ""financial_products"",
    ""bitcoin_mining"""
53725.0,2020-12-15 21:54:41,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"""
53726.0,2020-12-16 08:03:14,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"""
53727.0,2020-12-16 11:03:04,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""bitcoin_mining"""
53728.0,2020-12-16 12:54:40,"```json
{
  ""categories"": [ 
    ""other"""
53729.0,2020-12-16 13:44:09,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"""
53730.0,2020-12-16 13:49:06,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"""
53731.0,2020-12-16 13:54:04,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"""
53732.0,2020-12-16 14:13:09,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"""
53733.0,2020-12-16 18:44:59,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"""
53734.0,2020-12-16 19:04:02,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"""
53735.0,2020-12-16 19:48:15,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"""
53736.0,2020-12-16 20:54:53,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"",
    ""altcoins"""
53737.0,2020-12-17 03:19:49,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"""
53738.0,2020-12-17 03:30:14,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
53739.0,2020-12-17 03:52:01,"```json
{
  ""categories"": [ 
    ""other"""
53740.0,2020-12-17 05:22:49,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"""
53741.0,2020-12-17 07:54:57,"```json
{
  ""categories"": [ 
    ""scams"""
53742.0,2020-12-17 09:18:20,"```json
{
  ""categories"": [ 
    ""other"""
53743.0,2020-12-17 10:06:23,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"",
    ""educational_resources"""
53744.0,2020-12-17 10:06:27,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"",
    ""scams"""
53745.0,2020-12-17 10:44:07,"```json
{
  ""categories"": [ 
    ""pessimistic_speculation"",
    ""scams"""
53746.0,2020-12-17 11:22:58,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""altcoins"""
53747.0,2020-12-17 11:55:24,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""educational_resources"""
53748.0,2020-12-17 12:20:44,"```json
{
  ""categories"": [ 
    ""pessimistic_speculation"",
    ""optimistic_speculation"""
53749.0,2020-12-17 12:29:16,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""altcoins"""
53750.0,2020-12-17 12:33:06,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"",
    ""educational_resources"""
53751.0,2020-12-17 14:44:35,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"""
53752.0,2020-12-17 18:17:36,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
53753.0,2020-12-17 19:24:16,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""optimistic_speculation"",
    ""educational_resources"""
53754.0,2020-12-17 19:43:52,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"",
    ""bitcoin_challenges"",
    ""educational_resources"""
53755.0,2020-12-17 21:54:10,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"",
    ""other"""
53756.0,2020-12-17 22:04:08,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
53757.0,2020-12-18 01:47:49,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
53758.0,2020-12-18 03:35:49,"```json
{
  ""categories"": [ 
    ""other"""
53759.0,2020-12-18 03:42:09,"```json
{
  ""categories"": [ 
    ""pessimistic_speculation"",
    ""altcoins"""
53760.0,2020-12-18 03:54:09,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"",
    ""bitcoin_challenges"""
53761.0,2020-12-18 03:57:09,"```json
{
  ""categories"": [ 
    ""scams"""
