index,date,output
28086.0,2016-06-17 06:37:06,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"""
28087.0,2016-06-17 06:45:20,"```json
{
  ""categories"": [ 
    ""scams"""
28088.0,2016-06-17 12:53:02,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""altcoins"""
28089.0,2016-06-17 13:28:04,"```json
{
  ""categories"": [ 
    ""educational_resources"",
    ""other"""
28090.0,2016-06-17 17:06:46,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""optimistic_speculation"""
28091.0,2016-06-17 19:06:47,"```json
{
  ""categories"": [ 
    ""other"""
28092.0,2016-06-17 21:15:07,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"",
    ""educational_resources"""
28093.0,2016-06-18 01:59:55,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
28094.0,2016-06-18 03:46:19,"```json
{
  ""categories"": [ 
    ""other"""
28095.0,2016-06-18 07:04:57,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""scams"""
28096.0,2016-06-18 07:25:48,"```json
{
  ""categories"": [ 
    ""educational_resources"""
28097.0,2016-06-18 14:06:05,"```json
{
  ""categories"": [ 
    ""educational_resources"",
    ""other"""
28098.0,2016-06-18 14:30:09,"```json
{
  ""categories"": [ 
    ""other"""
28099.0,2016-06-18 15:10:19,"```json
{
  ""categories"": [ 
    ""other"""
28100.0,2016-06-18 15:11:39,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""altcoins"""
28101.0,2016-06-18 21:32:54,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""other"""
28102.0,2016-06-19 06:44:56,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"",
    ""educational_resources"",
    ""other"""
28103.0,2016-06-19 09:24:13,"```json
{
  ""categories"": [ 
    ""scams"",
    ""other"""
28104.0,2016-06-19 09:58:41,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"",
    ""scams"""
