index,date,output
10109.0,2013-04-17 07:51:53,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""other"""
10110.0,2013-04-17 10:15:23,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""optimistic_speculation"""
10111.0,2013-04-17 10:20:46,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""bitcoin_mining"""
10112.0,2013-04-17 10:50:24,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""other"""
10113.0,2013-04-17 13:48:28,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"",
    ""bitcoin_challenges"",
    ""educational_resources"""
10114.0,2013-04-17 15:17:35,"```json
{
  ""categories"": [ 
    ""educational_resources"",
    ""other"""
10115.0,2013-04-17 15:36:50,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"""
10116.0,2013-04-17 17:45:05,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""educational_resources"",
    ""other"""
10117.0,2013-04-17 18:16:43,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""other"""
10118.0,2013-04-17 19:07:21,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"",
    ""other"""
10119.0,2013-04-17 19:15:14,"```json
{
  ""categories"": [ 
    ""educational_resources"",
    ""other"""
10120.0,2013-04-17 19:34:18,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"",
    ""bitcoin_challenges"",
    ""other"""
10121.0,2013-04-17 20:57:31,"```json
{
  ""categories"": [ 
    ""other"""
10122.0,2013-04-18 00:34:08,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"",
    ""other"""
10123.0,2013-04-18 00:51:45,"```json
{
  ""categories"": [ 
    ""scams"""
10124.0,2013-04-18 02:42:13,"```json
{
  ""categories"": [ 
    ""scams"""
10125.0,2013-04-18 02:51:05,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""other"""
10126.0,2013-04-18 03:23:56,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""educational_resources"",
    ""other"""
10127.0,2013-04-18 04:35:47,"```json
{
  ""categories"": [ 
    ""other"""
10128.0,2013-04-18 05:06:11,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"",
    ""bitcoin_challenges"",
    ""educational_resources"""
10129.0,2013-04-18 05:07:11,"```json
{
  ""categories"": [ 
    ""other"""
10130.0,2013-04-18 06:57:48,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""educational_resources"""
10131.0,2013-04-18 07:27:57,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""educational_resources"",
    ""other"""
10132.0,2013-04-18 07:38:43,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"""
10133.0,2013-04-18 09:29:27,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
10134.0,2013-04-18 09:29:29,"```json
{
  ""categories"": [ 
    ""scams"""
10135.0,2013-04-18 10:30:33,"```json
{
  ""categories"": [ 
    ""other"""
10136.0,2013-04-18 12:12:14,"```json
{
  ""categories"": [ 
    ""other"""
10137.0,2013-04-18 12:33:21,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""other"""
10138.0,2013-04-18 13:52:57,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
10139.0,2013-04-18 14:00:20,"```json
{
  ""categories"": [ 
    ""other"""
10140.0,2013-04-18 14:14:48,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""educational_resources"",
    ""other"""
10141.0,2013-04-18 15:46:23,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
10142.0,2013-04-18 15:58:34,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""other"""
10143.0,2013-04-18 19:51:04,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""educational_resources"""
10144.0,2013-04-18 20:46:28,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""other"""
10145.0,2013-04-18 23:59:35,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
10146.0,2013-04-19 00:47:12,"```json
{
  ""categories"": [ 
    ""educational_resources"""
