index,date,output
33615.0,2017-08-18 14:45:56,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""other"""
33616.0,2017-08-18 15:47:59,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""educational_resources"""
33617.0,2017-08-18 15:49:17,"```json
{
  ""categories"": [ 
    ""other"""
33618.0,2017-08-18 16:37:19,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"""
33619.0,2017-08-18 19:25:16,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"",
    ""bitcoin_adoption"",
    ""bitcoin_mining"""
33620.0,2017-08-18 20:04:18,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""scams"""
33621.0,2017-08-18 20:23:23,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""altcoins"""
33622.0,2017-08-18 22:34:01,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"",
    ""bitcoin_technology"",
    ""altcoins"""
33623.0,2017-08-18 23:26:52,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_adoption"",
    ""other"""
33624.0,2017-08-18 23:37:29,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"",
    ""altcoins"""
33625.0,2017-08-19 03:12:05,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"""
33626.0,2017-08-19 03:51:03,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""other"""
33627.0,2017-08-19 06:22:44,"```json
{
  ""categories"": [ 
    ""other"""
33628.0,2017-08-19 06:35:19,"```json
{
  ""categories"": [ 
    ""other"""
33629.0,2017-08-19 08:14:59,"```json
{
  ""categories"": [ 
    ""educational_resources"""
33630.0,2017-08-19 08:36:08,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"""
33631.0,2017-08-19 08:51:20,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
33632.0,2017-08-19 08:56:59,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
33633.0,2017-08-19 09:48:01,"```json
{
  ""categories"": [ 
    ""other"""
33634.0,2017-08-19 09:52:10,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_adoption"""
33635.0,2017-08-19 11:38:13,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""bitcoin_mining"""
33636.0,2017-08-19 11:50:44,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
33637.0,2017-08-19 12:14:24,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""bitcoin_mining"""
33638.0,2017-08-19 15:05:44,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
33639.0,2017-08-19 16:00:10,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"",
    ""other"""
33640.0,2017-08-19 16:27:41,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""altcoins"""
33641.0,2017-08-19 16:43:26,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""educational_resources"""
33642.0,2017-08-19 18:11:16,"```json
{
  ""categories"": [ 
    ""altcoins"",
    ""bitcoin_challenges"",
    ""pessimistic_speculation"""
33643.0,2017-08-19 18:27:21,"```json
{
  ""categories"": [ 
    ""altcoins"",
    ""educational_resources"""
33644.0,2017-08-19 19:09:10,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"""
33645.0,2017-08-19 23:59:52,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""financial_products"""
33646.0,2017-08-20 05:40:23,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
33647.0,2017-08-20 06:20:34,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""educational_resources"",
    ""other"""
33648.0,2017-08-20 07:43:32,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""educational_resources"""
33649.0,2017-08-20 08:18:57,"```json
{
  ""categories"": [ 
    ""educational_resources"""
33650.0,2017-08-20 09:10:54,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"""
33651.0,2017-08-20 09:25:09,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""altcoins"""
33652.0,2017-08-20 10:07:22,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"""
33653.0,2017-08-20 12:54:14,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""scams"""
33654.0,2017-08-20 13:30:15,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
33655.0,2017-08-20 13:34:08,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
33656.0,2017-08-20 17:52:37,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"""
33657.0,2017-08-20 17:55:28,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"",
    ""altcoins"""
33658.0,2017-08-20 19:09:59,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""altcoins"",
    ""educational_resources"""
33659.0,2017-08-20 22:55:45,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""educational_resources"""
33660.0,2017-08-21 00:52:30,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""altcoins"",
    ""optimistic_speculation"""
33661.0,2017-08-21 01:43:09,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"",
    ""bitcoin_technology"",
    ""educational_resources"""
33662.0,2017-08-21 02:37:56,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""pessimistic_speculation"""
33663.0,2017-08-21 07:49:30,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
33664.0,2017-08-21 11:46:33,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"",
    ""bitcoin_challenges"",
    ""other"""
33665.0,2017-08-21 11:48:49,"```json
{
  ""categories"": [ 
    ""other"""
33666.0,2017-08-21 11:57:36,"```json
{
  ""categories"": [ 
    ""other"""
33667.0,2017-08-21 12:02:04,"```json
{
  ""categories"": [ 
    ""altcoins"",
    ""educational_resources"""
33668.0,2017-08-21 12:13:48,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"",
    ""educational_resources"""
33669.0,2017-08-21 13:37:45,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_mining"""
33670.0,2017-08-21 16:38:45,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"""
33671.0,2017-08-21 17:13:30,"```json
{
  ""categories"": [ 
    ""other"""
33672.0,2017-08-21 18:38:00,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"",
    ""other"""
33673.0,2017-08-21 18:42:00,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"",
    ""bitcoin_challenges"""
33674.0,2017-08-21 20:09:41,"```json
{
  ""categories"": [ 
    ""other"""
33675.0,2017-08-21 20:27:11,"```json
{
  ""categories"": [ 
    ""other"""
33676.0,2017-08-22 00:06:15,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""bitcoin_technology"",
    ""other"""
33677.0,2017-08-22 00:40:23,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""altcoins"""
33678.0,2017-08-22 00:41:48,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""optimistic_speculation"""
33679.0,2017-08-22 02:09:55,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"""
33680.0,2017-08-22 02:14:02,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""bitcoin_challenges"",
    ""other"""
