index,date,output
38666.0,2017-12-15 18:23:13,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"""
38667.0,2017-12-15 18:24:46,"```json
{
  ""categories"": [ 
    ""other"""
38668.0,2017-12-15 18:24:50,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""altcoins"""
38669.0,2017-12-15 18:43:40,"```json
{
  ""categories"": [ 
    ""other"""
38670.0,2017-12-15 18:49:33,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""bitcoin_technology"""
38671.0,2017-12-15 18:49:59,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""altcoins"",
    ""scams"""
38672.0,2017-12-15 18:57:55,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"",
    ""bitcoin_challenges"",
    ""other"""
38673.0,2017-12-15 19:04:37,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"",
    ""bitcoin_mining"""
38674.0,2017-12-15 19:08:47,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"""
38675.0,2017-12-15 19:18:24,"```json
{
  ""categories"": [ 
    ""altcoins"",
    ""scams"""
38676.0,2017-12-15 19:35:41,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"",
    ""bitcoin_challenges"""
38677.0,2017-12-15 19:40:34,"```json
{
  ""categories"": [ 
    ""scams"""
38678.0,2017-12-15 20:14:32,"```json
{
  ""categories"": [ 
    ""educational_resources"",
    ""financial_products"",
    ""other"""
38679.0,2017-12-15 21:11:47,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""educational_resources"""
38680.0,2017-12-15 21:43:46,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""bitcoin_technology"",
    ""other"""
38681.0,2017-12-15 22:14:38,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""educational_resources"""
38682.0,2017-12-15 23:11:36,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"",
    ""bitcoin_mining"""
38683.0,2017-12-16 01:13:50,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"",
    ""educational_resources"""
38684.0,2017-12-16 01:38:40,"```json
{
  ""categories"": [ 
    ""educational_resources"",
    ""other"""
38685.0,2017-12-16 02:12:05,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
38686.0,2017-12-16 02:17:27,"```json
{
  ""categories"": [ 
    ""other"""
38687.0,2017-12-16 02:38:01,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"",
    ""other"""
38688.0,2017-12-16 04:18:52,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""educational_resources"""
38689.0,2017-12-16 04:27:40,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""bitcoin_technology"",
    ""other"""
38690.0,2017-12-16 04:38:45,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""scams"""
38691.0,2017-12-16 06:52:10,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""bitcoin_challenges"",
    ""other"""
