index,date,output
25413.0,2015-11-06 21:21:38,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"",
    ""educational_resources"""
25414.0,2015-11-07 03:08:42,"```json
{
  ""categories"": [ 
    ""educational_resources"",
    ""other"""
25415.0,2015-11-07 07:21:04,"```json
{
  ""categories"": [ 
    ""educational_resources"""
25416.0,2015-11-07 08:40:02,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
25417.0,2015-11-07 11:30:12,"```json
{
  ""categories"": [ 
    ""scams"""
25418.0,2015-11-07 13:55:55,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
25419.0,2015-11-07 14:30:44,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
25420.0,2015-11-07 17:11:04,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""educational_resources"""
25421.0,2015-11-07 17:25:36,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""financial_products"""
25422.0,2015-11-07 18:50:51,"```json
{
  ""categories"": [ 
    ""other"""
25423.0,2015-11-07 18:54:47,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""other"""
25424.0,2015-11-08 00:16:28,"```json
{
  ""categories"": [ 
    ""scams"""
25425.0,2015-11-08 03:47:00,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"",
    ""educational_resources"""
25426.0,2015-11-08 03:49:26,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"""
25427.0,2015-11-08 09:29:31,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""educational_resources"",
    ""other"""
25428.0,2015-11-08 11:41:26,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""optimistic_speculation"""
25429.0,2015-11-08 16:07:06,"```json
{
  ""categories"": [ 
    ""other"""
25430.0,2015-11-08 20:48:32,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""bitcoin_mining"""
25431.0,2015-11-08 23:03:14,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""bitcoin_technology"",
    ""educational_resources"""
25432.0,2015-11-09 02:55:54,"```json
{
  ""categories"": [ 
    ""scams"""
25433.0,2015-11-09 03:42:36,"```json
{
  ""categories"": [ 
    ""scams"""
25434.0,2015-11-09 05:03:42,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_mining"""
25435.0,2015-11-09 06:54:14,"```json
{
  ""categories"": [ 
    ""other"""
25436.0,2015-11-09 10:19:06,"```json
{
  ""categories"": [ 
    ""educational_resources"",
    ""other"""
25437.0,2015-11-09 12:50:49,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""educational_resources"",
    ""other"""
25438.0,2015-11-09 16:33:18,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""educational_resources"""
25439.0,2015-11-09 18:02:31,"```json
{
  ""categories"": [ 
    ""other"""
25440.0,2015-11-09 18:23:53,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""pessimistic_speculation"""
25441.0,2015-11-09 21:39:14,"```json
{
  ""categories"": [ 
    ""other"""
25442.0,2015-11-09 23:26:04,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"",
    ""educational_resources"",
    ""other"""
25443.0,2015-11-10 02:05:16,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"",
    ""bitcoin_challenges"",
    ""other"""
25444.0,2015-11-10 03:18:54,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""pessimistic_speculation"""
25445.0,2015-11-10 05:00:01,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
25446.0,2015-11-10 06:47:17,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""bitcoin_adoption"",
    ""educational_resources"""
25447.0,2015-11-10 09:11:15,"```json
{
  ""categories"": [ 
    ""other"""
25448.0,2015-11-10 12:24:30,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
25449.0,2015-11-10 12:46:10,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"",
    ""bitcoin_adoption"""
25450.0,2015-11-10 14:48:21,"```json
{
  ""categories"": [ 
    ""other"""
25451.0,2015-11-10 15:04:26,"```json
{
  ""categories"": [ 
    ""altcoins"",
    ""educational_resources"""
25453.0,2015-11-10 16:35:51,"```json
{
  ""categories"": [ 
    ""other"""
25454.0,2015-11-10 17:16:58,"```json
{
  ""categories"": [ 
    ""other"""
25455.0,2015-11-10 18:22:07,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
25456.0,2015-11-10 19:16:28,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
25457.0,2015-11-10 20:51:08,"```json
{
  ""categories"": [ 
    ""pessimistic_speculation"""
25458.0,2015-11-10 23:39:48,"```json
{
  ""categories"": [ 
    ""scams"""
25459.0,2015-11-11 03:57:11,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""bitcoin_mining"""
25460.0,2015-11-11 04:11:23,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""optimistic_speculation"""
25462.0,2015-11-11 09:04:01,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""scams"""
25463.0,2015-11-11 16:24:14,"```json
{
  ""categories"": [ 
    ""other"""
25464.0,2015-11-11 16:25:15,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""educational_resources"""
25465.0,2015-11-11 17:14:28,"```json
{
  ""categories"": [ 
    ""other"""
25466.0,2015-11-11 17:24:50,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""educational_resources"",
    ""other"""
25467.0,2015-11-11 19:01:07,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"",
    ""bitcoin_challenges"""
25469.0,2015-11-11 21:15:17,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""scams"""
25470.0,2015-11-11 21:50:23,"```json
{
  ""categories"": [ 
    ""other"""
