index,date,output
54301.0,2021-02-06 01:31:42,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
54302.0,2021-02-06 08:37:27,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"""
54303.0,2021-02-06 09:16:58,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""bitcoin_challenges"",
    ""educational_resources"""
54304.0,2021-02-06 09:38:06,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"",
    ""bitcoin_challenges"",
    ""other"""
54305.0,2021-02-06 10:06:30,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"""
54306.0,2021-02-06 12:15:15,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""financial_products"",
    ""scams"""
54307.0,2021-02-06 13:49:23,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""bitcoin_mining"""
54308.0,2021-02-06 15:06:38,"```json
{
  ""categories"": [ 
    ""scams"""
54309.0,2021-02-06 18:56:45,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"""
54310.0,2021-02-06 19:25:57,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""scams"""
54311.0,2021-02-06 19:48:58,"```json
{
  ""categories"": [ 
    ""altcoins"",
    ""educational_resources"""
54312.0,2021-02-06 19:52:48,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""bitcoin_adoption"""
54313.0,2021-02-06 20:16:08,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_mining"",
    ""educational_resources"""
54314.0,2021-02-07 11:52:35,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""altcoins"",
    ""educational_resources"""
54315.0,2021-02-07 11:55:38,"```json
{
  ""categories"": [ 
    ""other"""
54316.0,2021-02-07 14:00:45,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""bitcoin_mining"""
54317.0,2021-02-07 16:16:51,"```json
{
  ""categories"": [ 
    ""other"""
54318.0,2021-02-07 17:28:22,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"",
    ""educational_resources"""
54319.0,2021-02-07 18:38:29,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"",
    ""other"""
54320.0,2021-02-08 06:10:10,"```json
{
  ""categories"": [ 
    ""other"""
54321.0,2021-02-08 07:26:11,"```json
{
  ""categories"": [ 
    ""scams"""
54322.0,2021-02-08 12:41:34,"```json
{
  ""categories"": [ 
    ""other"""
54323.0,2021-02-08 13:03:48,"```json
{
  ""categories"": [ 
    ""educational_resources"",
    ""other"""
54324.0,2021-02-08 13:28:06,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"",
    ""bitcoin_adoption"""
54325.0,2021-02-08 15:15:09,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""other"""
54326.0,2021-02-08 17:56:40,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"",
    ""bitcoin_challenges"",
    ""altcoins"""
54327.0,2021-02-08 18:18:07,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
54328.0,2021-02-08 19:00:37,"```json
{
  ""categories"": [ 
    ""other"""
54329.0,2021-02-08 20:43:10,"```json
{
  ""categories"": [ 
    ""other"""
54330.0,2021-02-08 23:00:41,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"",
    ""bitcoin_adoption"""
54331.0,2021-02-08 23:06:27,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"",
    ""bitcoin_adoption"""
54332.0,2021-02-09 00:02:20,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"",
    ""bitcoin_adoption"",
    ""educational_resources"""
54333.0,2021-02-09 03:07:04,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"",
    ""bitcoin_adoption"""
54334.0,2021-02-09 03:18:10,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"",
    ""other"""
54335.0,2021-02-09 06:32:44,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"",
    ""altcoins"",
    ""educational_resources"""
54336.0,2021-02-09 07:02:59,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""optimistic_speculation"""
54337.0,2021-02-09 07:06:28,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"",
    ""bitcoin_adoption"""
54338.0,2021-02-09 07:47:49,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"",
    ""bitcoin_adoption"""
54339.0,2021-02-09 10:12:54,"```json
{
  ""categories"": [ 
    ""pessimistic_speculation"",
    ""educational_resources"""
54340.0,2021-02-09 10:17:07,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"",
    ""bitcoin_adoption"""
54341.0,2021-02-09 11:40:31,"```json
{
  ""categories"": [ 
    ""other"""
54342.0,2021-02-09 13:55:38,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""other"""
54343.0,2021-02-09 14:59:22,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"",
    ""other"""
54344.0,2021-02-09 17:36:13,"```json
{
  ""categories"": [ 
    ""educational_resources"""
54345.0,2021-02-09 19:26:36,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""bitcoin_mining"""
54346.0,2021-02-09 19:56:49,"```json
{
  ""categories"": [ 
    ""educational_resources"",
    ""bitcoin_mining"",
    ""optimistic_speculation"""
54347.0,2021-02-09 20:01:59,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"",
    ""educational_resources"""
54348.0,2021-02-09 21:03:15,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""optimistic_speculation"""
54349.0,2021-02-10 01:32:45,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"",
    ""bitcoin_adoption"",
    ""educational_resources"""
54350.0,2021-02-10 02:41:46,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""educational_resources"",
    ""other"""
54351.0,2021-02-10 03:17:26,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"",
    ""bitcoin_adoption"""
54352.0,2021-02-10 06:28:11,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
54353.0,2021-02-10 07:08:43,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""scams"""
54354.0,2021-02-10 07:36:16,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""educational_resources"""
54355.0,2021-02-10 11:04:55,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"",
    ""bitcoin_challenges"""
54356.0,2021-02-10 12:02:28,"```json
{
  ""categories"": [ 
    ""altcoins"",
    ""financial_products"""
54357.0,2021-02-10 14:44:06,"```json
{
  ""categories"": [ 
    ""pessimistic_speculation"""
54358.0,2021-02-10 19:50:41,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""pessimistic_speculation"""
54359.0,2021-02-10 21:56:44,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"",
    ""other"""
54360.0,2021-02-10 22:22:23,"```json
{
  ""categories"": [ 
    ""other"""
54361.0,2021-02-11 10:39:40,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""optimistic_speculation"""
