index,date,output
9084.0,2013-02-12 15:45:09,"```json
{
  ""categories"": [ 
    ""educational_resources"""
9085.0,2013-02-12 22:45:41,"```json
{
  ""categories"": [ 
    ""other"""
9086.0,2013-02-13 09:19:02,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
9087.0,2013-02-13 10:05:47,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
9088.0,2013-02-13 12:19:29,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
9089.0,2013-02-13 13:53:21,"```json
{
  ""categories"": [ 
    ""other"""
9090.0,2013-02-13 14:09:06,"```json
{
  ""categories"": [ 
    ""other"""
9091.0,2013-02-13 14:35:09,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
9092.0,2013-02-13 21:01:49,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""other"""
9093.0,2013-02-14 05:17:49,"```json
{
  ""categories"": [ 
    ""other"""
9094.0,2013-02-14 15:14:21,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""other"""
9095.0,2013-02-14 15:43:48,"```json
{
  ""categories"": [ 
    ""other"""
9096.0,2013-02-14 16:23:34,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_mining"""
9097.0,2013-02-14 17:18:19,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""bitcoin_challenges"",
    ""scams"""
9098.0,2013-02-15 00:45:33,"```json
{
  ""categories"": [ 
    ""other"""
9099.0,2013-02-15 00:48:33,"```json
{
  ""categories"": [ 
    ""other"""
9100.0,2013-02-15 01:01:15,"```json
{
  ""categories"": [ 
    ""educational_resources"",
    ""other"""
9101.0,2013-02-15 02:41:20,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""educational_resources"""
9102.0,2013-02-15 03:33:18,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""other"""
9103.0,2013-02-15 04:09:45,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""educational_resources"",
    ""other"""
9104.0,2013-02-15 09:16:16,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""educational_resources"""
9105.0,2013-02-15 15:39:26,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"""
9106.0,2013-02-15 17:17:41,"```json
{
  ""categories"": [ 
    ""other"""
9107.0,2013-02-15 18:39:21,"```json
{
  ""categories"": [ 
    ""other"""
9108.0,2013-02-15 19:28:24,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""educational_resources"""
9109.0,2013-02-15 19:29:05,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_adoption"",
    ""educational_resources"""
9110.0,2013-02-15 21:15:15,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
9111.0,2013-02-16 03:13:07,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""other"""
9112.0,2013-02-16 04:52:17,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""bitcoin_technology"",
    ""bitcoin_challenges"""
9113.0,2013-02-16 05:45:51,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""other"""
9114.0,2013-02-16 08:07:16,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""bitcoin_technology"",
    ""educational_resources"""
9115.0,2013-02-16 18:27:34,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""other"""
9116.0,2013-02-16 22:08:21,"```json
{
  ""categories"": [ 
    ""other"""
9117.0,2013-02-16 22:12:19,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"",
    ""educational_resources"""
9118.0,2013-02-17 12:12:56,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""educational_resources"",
    ""other"""
9119.0,2013-02-17 13:04:54,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""bitcoin_challenges"",
    ""educational_resources"""
9120.0,2013-02-17 16:09:23,"```json
{
  ""categories"": [ 
    ""educational_resources"""
9121.0,2013-02-17 18:10:31,"```json
{
  ""categories"": [ 
    ""other"""
9122.0,2013-02-17 19:16:26,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
9123.0,2013-02-17 19:44:39,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""other"""
9124.0,2013-02-17 20:28:44,"```json
{
  ""categories"": [ 
    ""other"""
9125.0,2013-02-17 21:50:56,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
9126.0,2013-02-17 23:19:22,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""educational_resources"",
    ""other"""
9127.0,2013-02-18 02:55:50,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""other"""
9128.0,2013-02-18 06:07:16,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""financial_products"",
    ""educational_resources"""
9129.0,2013-02-18 06:58:35,"```json
{
  ""categories"": [ 
    ""other"""
9130.0,2013-02-18 07:40:16,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"",
    ""other"""
9131.0,2013-02-18 07:51:19,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""educational_resources"""
9132.0,2013-02-18 09:12:29,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"""
9133.0,2013-02-18 10:01:34,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"""
9134.0,2013-02-18 12:17:10,"```json
{
  ""categories"": [ 
    ""other"""
9135.0,2013-02-18 12:46:26,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
9136.0,2013-02-18 18:16:13,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""optimistic_speculation"""
9137.0,2013-02-19 03:46:13,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""educational_resources"""
9138.0,2013-02-19 03:47:27,"```json
{
  ""categories"": [ 
    ""educational_resources"",
    ""other"""
9139.0,2013-02-19 07:05:17,"```json
{
  ""categories"": [ 
    ""other"""
9140.0,2013-02-19 08:28:06,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
9141.0,2013-02-19 12:04:42,"```json
{
  ""categories"": [ 
    ""educational_resources"""
9142.0,2013-02-19 13:18:00,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""educational_resources"",
    ""other"""
