index,date,output
59487.0,2023-07-15 14:46:35,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"",
    ""bitcoin_challenges"",
    ""pessimistic_speculation"""
59488.0,2023-07-15 22:08:20,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
59489.0,2023-07-16 05:59:32,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"",
    ""altcoins"""
59490.0,2023-07-16 10:29:03,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"""
59491.0,2023-07-16 10:46:12,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""altcoins"",
    ""bitcoin_challenges"""
59492.0,2023-07-16 13:43:48,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""educational_resources"""
59493.0,2023-07-16 14:16:15,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""bitcoin_challenges"""
59494.0,2023-07-17 06:20:07,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"",
    ""educational_resources"""
59495.0,2023-07-17 06:40:45,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""educational_resources"""
59496.0,2023-07-17 09:25:07,"```json
{
  ""categories"": [ 
    ""educational_resources"""
59497.0,2023-07-17 13:15:53,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
59498.0,2023-07-17 20:27:07,"```json
{
  ""categories"": [ 
    ""altcoins"",
    ""optimistic_speculation"""
59499.0,2023-07-17 20:28:09,"```json
{
  ""categories"": [ 
    ""other"""
59500.0,2023-07-18 06:58:21,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
59501.0,2023-07-18 08:00:36,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"",
    ""scams"""
59502.0,2023-07-18 09:04:39,"```json
{
  ""categories"": [ 
    ""educational_resources"",
    ""pessimistic_speculation"""
