index,date,output
56696.0,2022-03-25 08:17:44,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""bitcoin_challenges"",
    ""other"""
56697.0,2022-03-25 12:25:30,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"",
    ""other"""
56698.0,2022-03-25 15:19:55,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
56699.0,2022-03-25 20:01:08,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""other"""
56700.0,2022-03-25 23:50:12,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""bitcoin_mining"",
    ""educational_resources"""
56701.0,2022-03-26 01:10:17,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""financial_products"""
56702.0,2022-03-26 06:33:44,"```json
{
  ""categories"": [ 
    ""educational_resources"""
56703.0,2022-03-26 09:14:28,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""educational_resources"""
56704.0,2022-03-26 17:54:56,"```json
{
  ""categories"": [ 
    ""pessimistic_speculation"",
    ""bitcoin_mining"""
56705.0,2022-03-26 17:57:57,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""pessimistic_speculation"""
56706.0,2022-03-27 10:40:28,"```json
{
  ""categories"": [ 
    ""altcoins"",
    ""bitcoin_challenges"""
56707.0,2022-03-27 11:04:08,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""bitcoin_challenges"",
    ""other"""
56708.0,2022-03-27 18:09:10,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""bitcoin_challenges"",
    ""other"""
56709.0,2022-03-27 19:36:56,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"",
    ""educational_resources"""
56710.0,2022-03-28 01:54:10,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""educational_resources"",
    ""other"""
56711.0,2022-03-28 05:15:08,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"",
    ""optimistic_speculation"""
56712.0,2022-03-28 13:04:55,"```json
{
  ""categories"": [ 
    ""scams"""
56713.0,2022-03-28 18:05:06,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"",
    ""bitcoin_challenges"",
    ""educational_resources"""
56714.0,2022-03-28 19:59:44,"```json
{
  ""categories"": [ 
    ""educational_resources"",
    ""other"""
56715.0,2022-03-28 21:00:11,"```json
{
  ""categories"": [ 
    ""scams"",
    ""bitcoin_challenges"",
    ""educational_resources"""
56716.0,2022-03-28 21:20:31,"```json
{
  ""categories"": [ 
    ""educational_resources"",
    ""altcoins"",
    ""financial_products"""
56717.0,2022-03-28 23:27:29,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"""
56718.0,2022-03-29 06:22:50,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""altcoins"""
56719.0,2022-03-29 10:50:37,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"",
    ""bitcoin_adoption"",
    ""bitcoin_challenges"""
56720.0,2022-03-29 12:39:11,"```json
{
  ""categories"": [ 
    ""educational_resources"",
    ""other"""
56721.0,2022-03-29 16:26:31,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""educational_resources"",
    ""other"""
56722.0,2022-03-29 18:44:34,"```json
{
  ""categories"": [ 
    ""scams"""
56723.0,2022-03-29 21:26:09,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"""
56724.0,2022-03-29 23:58:59,"```json
{
  ""categories"": [ 
    ""altcoins"",
    ""optimistic_speculation"""
56725.0,2022-03-30 00:14:32,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""educational_resources"""
56726.0,2022-03-30 00:59:58,"```json
{
  ""categories"": [ 
    ""educational_resources"",
    ""other"""
56727.0,2022-03-30 07:03:38,"```json
{
  ""categories"": [ 
    ""educational_resources"""
56728.0,2022-03-30 07:33:56,"```json
{
  ""categories"": [ 
    ""other"""
