index,date,output
37053.0,2017-11-21 10:36:59,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""scams"""
37054.0,2017-11-21 10:38:26,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""educational_resources"""
37055.0,2017-11-21 10:43:57,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""bitcoin_mining"",
    ""scams"""
37056.0,2017-11-21 11:05:36,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""bitcoin_adoption"",
    ""scams"""
37057.0,2017-11-21 11:23:26,"```json
{
  ""categories"": [ 
    ""scams"",
    ""altcoins"",
    ""pessimistic_speculation"""
37058.0,2017-11-21 12:01:07,"```json
{
  ""categories"": [ 
    ""altcoins"",
    ""scams"""
37059.0,2017-11-21 12:10:51,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""pessimistic_speculation"""
37060.0,2017-11-21 12:29:05,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"""
37061.0,2017-11-21 12:51:11,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""bitcoin_mining"""
37062.0,2017-11-21 13:13:07,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"",
    ""other"""
37063.0,2017-11-21 13:18:05,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_mining"",
    ""educational_resources"""
37064.0,2017-11-21 13:36:35,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""educational_resources"""
37065.0,2017-11-21 13:49:03,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
37066.0,2017-11-21 14:35:51,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""bitcoin_technology"",
    ""other"""
37067.0,2017-11-21 15:52:34,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""altcoins"""
37068.0,2017-11-21 16:25:07,"```json
{
  ""categories"": [ 
    ""altcoins"",
    ""educational_resources"""
37069.0,2017-11-21 17:18:27,"```json
{
  ""categories"": [ 
    ""educational_resources"",
    ""other"""
37070.0,2017-11-21 17:20:49,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"""
37071.0,2017-11-21 17:45:27,"```json
{
  ""categories"": [ 
    ""altcoins"",
    ""bitcoin_challenges"""
37072.0,2017-11-21 17:45:54,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"",
    ""bitcoin_adoption"",
    ""bitcoin_mining"""
37073.0,2017-11-21 17:53:21,"```json
{
  ""categories"": [ 
    ""scams"",
    ""bitcoin_mining"",
    ""educational_resources"""
37074.0,2017-11-21 18:25:37,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""altcoins"""
37075.0,2017-11-21 18:27:43,"```json
{
  ""categories"": [ 
    ""altcoins"",
    ""bitcoin_adoption"",
    ""bitcoin_challenges"""
