index,date,output
42285.0,2018-02-12 08:00:53,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
42286.0,2018-02-12 08:48:36,"```json
{
  ""categories"": [ 
    ""educational_resources"",
    ""financial_products"",
    ""other"""
42288.0,2018-02-12 10:15:22,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"",
    ""bitcoin_challenges"",
    ""other"""
42289.0,2018-02-12 10:35:42,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""financial_products"""
42290.0,2018-02-12 11:32:32,"```json
{
  ""categories"": [ 
    ""other"""
42291.0,2018-02-12 11:34:38,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"",
    ""educational_resources"""
42292.0,2018-02-12 12:37:12,"```json
{
  ""categories"": [ 
    ""scams"""
42293.0,2018-02-12 12:46:49,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""educational_resources"""
42294.0,2018-02-12 12:53:09,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"",
    ""scams"""
42295.0,2018-02-12 13:08:59,"```json
{
  ""categories"": [ 
    ""educational_resources"",
    ""financial_products"""
42296.0,2018-02-12 13:10:36,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""educational_resources"""
42297.0,2018-02-12 13:14:51,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"""
42299.0,2018-02-12 13:30:39,"```json
{
  ""categories"": [ 
    ""pessimistic_speculation"",
    ""bitcoin_challenges"""
42300.0,2018-02-12 13:33:17,"```json
{
  ""categories"": [ 
    ""scams"",
    ""altcoins"""
42301.0,2018-02-12 13:41:27,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""other"""
42302.0,2018-02-12 13:42:48,"```json
{
  ""categories"": [ 
    ""other"""
42303.0,2018-02-12 14:09:55,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"""
42304.0,2018-02-12 14:15:33,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""bitcoin_challenges"",
    ""scams"""
42305.0,2018-02-12 14:22:14,"```json
{
  ""categories"": [ 
    ""educational_resources"""
42306.0,2018-02-12 14:38:57,"```json
{
  ""categories"": [ 
    ""pessimistic_speculation"",
    ""bitcoin_challenges"",
    ""altcoins"""
42307.0,2018-02-12 14:41:38,"```json
{
  ""categories"": [ 
    ""pessimistic_speculation"",
    ""altcoins"""
42308.0,2018-02-12 14:53:05,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"",
    ""bitcoin_adoption"""
42309.0,2018-02-12 15:29:13,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"",
    ""bitcoin_challenges"""
42310.0,2018-02-12 15:40:24,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""scams"""
42311.0,2018-02-12 15:47:23,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""financial_products"""
42312.0,2018-02-12 15:57:58,"```json
{
  ""categories"": [ 
    ""altcoins"""
42313.0,2018-02-12 16:22:58,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"",
    ""other"""
42314.0,2018-02-12 16:28:30,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""other"""
42315.0,2018-02-12 16:50:54,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""bitcoin_challenges"""
42316.0,2018-02-12 17:16:24,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""educational_resources"""
42317.0,2018-02-12 17:21:22,"```json
{
  ""categories"": [ 
    ""educational_resources"""
42318.0,2018-02-12 17:23:34,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"""
42319.0,2018-02-12 18:01:50,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"""
42320.0,2018-02-12 18:04:54,"```json
{
  ""categories"": [ 
    ""educational_resources"",
    ""optimistic_speculation"",
    ""scams"""
42321.0,2018-02-12 18:33:34,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"",
    ""scams"""
42322.0,2018-02-12 18:46:49,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"""
42323.0,2018-02-12 20:47:18,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
42324.0,2018-02-12 22:03:48,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"""
42325.0,2018-02-12 22:39:18,"```json
{
  ""categories"": [ 
    ""educational_resources"",
    ""other"""
42326.0,2018-02-12 23:07:30,"```json
{
  ""categories"": [ 
    ""altcoins"",
    ""educational_resources"",
    ""other"""
42327.0,2018-02-12 23:15:46,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"""
42328.0,2018-02-13 00:00:14,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""altcoins"""
42329.0,2018-02-13 00:48:38,"```json
{
  ""categories"": [ 
    ""educational_resources"""
42330.0,2018-02-13 02:03:25,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""educational_resources"",
    ""other"""
42331.0,2018-02-13 02:37:05,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""other"""
42332.0,2018-02-13 03:02:50,"```json
{
  ""categories"": [ 
    ""scams"",
    ""altcoins"""
42333.0,2018-02-13 03:17:59,"```json
{
  ""categories"": [ 
    ""scams"""
42334.0,2018-02-13 03:30:03,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"",
    ""educational_resources"",
    ""other"""
42335.0,2018-02-13 03:58:48,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"",
    ""altcoins"""
42336.0,2018-02-13 04:00:30,"```json
{
  ""categories"": [ 
    ""pessimistic_speculation"""
42337.0,2018-02-13 04:34:24,"```json
{
  ""categories"": [ 
    ""altcoins"",
    ""educational_resources"""
42338.0,2018-02-13 05:25:39,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"",
    ""altcoins"""
42339.0,2018-02-13 06:11:03,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"",
    ""bitcoin_challenges"",
    ""altcoins"""
42340.0,2018-02-13 06:15:15,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""bitcoin_challenges"""
42341.0,2018-02-13 06:57:11,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""bitcoin_challenges"""
42342.0,2018-02-13 07:21:55,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"",
    ""other"""
42343.0,2018-02-13 07:39:59,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"""
42344.0,2018-02-13 08:17:54,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"",
    ""other"""
42345.0,2018-02-13 08:22:10,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"",
    ""scams"""
42346.0,2018-02-13 08:38:40,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""educational_resources"",
    ""other"""
42347.0,2018-02-13 08:58:15,"```json
{
  ""categories"": [ 
    ""altcoins"",
    ""optimistic_speculation"""
42348.0,2018-02-13 10:03:38,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
42350.0,2018-02-13 10:13:53,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""educational_resources"",
    ""other"""
42351.0,2018-02-13 10:14:46,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
42352.0,2018-02-13 10:31:26,"```json
{
  ""categories"": [ 
    ""educational_resources"""
42353.0,2018-02-13 10:39:52,"```json
{
  ""categories"": [ 
    ""altcoins"",
    ""educational_resources"",
    ""other"""
42354.0,2018-02-13 10:54:37,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""educational_resources"""
42355.0,2018-02-13 11:08:24,"```json
{
  ""categories"": [ 
    ""pessimistic_speculation"",
    ""altcoins"",
    ""bitcoin_challenges"""
42356.0,2018-02-13 11:18:37,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""bitcoin_adoption"""
42357.0,2018-02-13 11:25:21,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""educational_resources"""
