index,date,output
4852.0,2011-08-04 01:10:16,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""educational_resources"",
    ""other"""
4853.0,2011-08-04 01:29:13,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"",
    ""other"""
4854.0,2011-08-04 02:32:19,"```json
{
  ""categories"": [ 
    ""other"""
4855.0,2011-08-04 02:35:01,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
4856.0,2011-08-04 02:50:20,"```json
{
  ""categories"": [ 
    ""scams"""
4857.0,2011-08-04 04:27:33,"```json
{
  ""categories"": [ 
    ""scams"""
4858.0,2011-08-04 05:41:52,"```json
{
  ""categories"": [ 
    ""other"""
4859.0,2011-08-04 05:44:11,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""scams"""
4860.0,2011-08-04 06:42:55,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""educational_resources"""
4861.0,2011-08-04 06:54:18,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"",
    ""bitcoin_challenges"",
    ""pessimistic_speculation"""
4862.0,2011-08-04 06:55:06,"```json
{
  ""categories"": [ 
    ""educational_resources"",
    ""other"""
4863.0,2011-08-04 07:27:29,"```json
{
  ""categories"": [ 
    ""educational_resources"",
    ""other"""
4864.0,2011-08-04 07:41:07,"```json
{
  ""categories"": [ 
    ""other"""
4865.0,2011-08-04 08:27:13,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""educational_resources"",
    ""other"""
4866.0,2011-08-04 09:33:35,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""educational_resources"""
4867.0,2011-08-04 09:37:47,"```json
{
  ""categories"": [ 
    ""other"""
4868.0,2011-08-04 09:40:49,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
4869.0,2011-08-04 09:55:44,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
4870.0,2011-08-04 10:18:08,"```json
{
  ""categories"": [ 
    ""scams"""
4871.0,2011-08-04 11:12:07,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
4872.0,2011-08-04 12:27:49,"```json
{
  ""categories"": [ 
    ""other"""
4873.0,2011-08-04 13:29:12,"```json
{
  ""categories"": [ 
    ""scams"",
    ""pessimistic_speculation"""
4874.0,2011-08-04 14:06:24,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""financial_products"",
    ""educational_resources"""
4875.0,2011-08-04 14:42:40,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_mining"""
4876.0,2011-08-04 16:21:28,"```json
{
  ""categories"": [ 
    ""educational_resources"",
    ""other"""
4877.0,2011-08-04 17:03:38,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""bitcoin_mining"""
4878.0,2011-08-04 17:15:56,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"",
    ""other"""
4879.0,2011-08-04 17:15:59,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""educational_resources"""
4880.0,2011-08-04 19:39:42,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""scams"""
4881.0,2011-08-04 21:46:10,"```json
{
  ""categories"": [ 
    ""scams"",
    ""bitcoin_challenges"",
    ""other"""
4882.0,2011-08-04 22:54:10,"```json
{
  ""categories"": [ 
    ""educational_resources"",
    ""other"""
4883.0,2011-08-05 00:57:52,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""educational_resources"",
    ""other"""
4884.0,2011-08-05 01:49:08,"```json
{
  ""categories"": [ 
    ""scams"""
4885.0,2011-08-05 01:52:50,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
4886.0,2011-08-05 02:02:06,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""educational_resources"",
    ""other"""
4887.0,2011-08-05 02:55:48,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""educational_resources"",
    ""other"""
4888.0,2011-08-05 03:41:13,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""scams"""
4889.0,2011-08-05 04:39:03,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""scams"""
4890.0,2011-08-05 07:01:53,"```json
{
  ""categories"": [ 
    ""pessimistic_speculation"",
    ""financial_products"""
4891.0,2011-08-05 07:14:28,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
4892.0,2011-08-05 08:07:37,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""bitcoin_challenges"",
    ""scams"""
4893.0,2011-08-05 08:51:21,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""bitcoin_challenges"",
    ""other"""
4894.0,2011-08-05 09:53:59,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""bitcoin_technology"",
    ""educational_resources"""
4895.0,2011-08-05 12:34:05,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""bitcoin_challenges"",
    ""scams"""
4896.0,2011-08-05 12:45:06,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""bitcoin_challenges"""
4897.0,2011-08-05 13:10:26,"```json
{
  ""categories"": [ 
    ""scams"""
4898.0,2011-08-05 14:35:49,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
4899.0,2011-08-05 15:31:42,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""other"""
4900.0,2011-08-05 15:42:40,"```json
{
  ""categories"": [ 
    ""scams"""
4901.0,2011-08-05 17:52:50,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
4902.0,2011-08-05 19:25:11,"```json
{
  ""categories"": [ 
    ""scams"""
4903.0,2011-08-05 19:46:48,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""scams"""
4904.0,2011-08-05 20:04:44,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"",
    ""other"""
4905.0,2011-08-05 20:07:46,"```json
{
  ""categories"": [ 
    ""other"""
4906.0,2011-08-05 20:36:50,"```json
{
  ""categories"": [ 
    ""scams"""
4907.0,2011-08-05 21:08:44,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""other"""
4908.0,2011-08-05 21:32:47,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""bitcoin_challenges"""
4909.0,2011-08-05 23:59:42,"```json
{
  ""categories"": [ 
    ""other"""
4910.0,2011-08-06 00:34:08,"```json
{
  ""categories"": [ 
    ""other"""
4911.0,2011-08-06 00:36:35,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
4912.0,2011-08-06 00:55:45,"```json
{
  ""categories"": [ 
    ""scams"""
4913.0,2011-08-06 01:21:42,"```json
{
  ""categories"": [ 
    ""scams"""
4914.0,2011-08-06 02:34:28,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""educational_resources"""
4915.0,2011-08-06 02:36:16,"```json
{
  ""categories"": [ 
    ""other"""
4916.0,2011-08-06 03:35:58,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""educational_resources"""
4917.0,2011-08-06 03:48:28,"```json
{
  ""categories"": [ 
    ""other"""
4918.0,2011-08-06 04:03:31,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""scams"""
4919.0,2011-08-06 05:39:44,"```json
{
  ""categories"": [ 
    ""other"""
4920.0,2011-08-06 06:27:31,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"""
4921.0,2011-08-06 07:32:59,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"",
    ""educational_resources"""
4922.0,2011-08-06 07:39:35,"```json
{
  ""categories"": [ 
    ""scams"""
4923.0,2011-08-06 09:56:42,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"""
4924.0,2011-08-06 11:55:39,"```json
{
  ""categories"": [ 
    ""educational_resources"",
    ""other"""
