index,date,output
59288.0,2023-06-10 01:52:37,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""scams"""
59289.0,2023-06-10 09:00:36,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"",
    ""educational_resources"""
59290.0,2023-06-10 10:18:01,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""educational_resources"",
    ""other"""
59291.0,2023-06-10 11:20:02,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""scams"""
59292.0,2023-06-10 12:41:46,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"""
59293.0,2023-06-11 03:25:11,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""educational_resources"""
59294.0,2023-06-11 23:48:33,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
59295.0,2023-06-12 07:17:25,"```json
{
  ""categories"": [ 
    ""other"""
59296.0,2023-06-12 12:04:15,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""bitcoin_mining"""
59297.0,2023-06-12 16:33:06,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"",
    ""other"""
59298.0,2023-06-12 17:14:57,"```json
{
  ""categories"": [ 
    ""educational_resources"""
59299.0,2023-06-13 07:07:24,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"",
    ""bitcoin_challenges"",
    ""other"""
59300.0,2023-06-13 07:17:05,"```json
{
  ""categories"": [ 
    ""educational_resources"""
59301.0,2023-06-13 09:03:14,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
59302.0,2023-06-13 13:54:02,"```json
{
  ""categories"": [ 
    ""educational_resources"",
    ""other"""
59303.0,2023-06-13 14:39:33,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""educational_resources"""
59304.0,2023-06-13 14:48:01,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""bitcoin_challenges"""
59305.0,2023-06-13 18:34:07,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""bitcoin_challenges"",
    ""other"""
59306.0,2023-06-13 21:53:40,"```json
{
  ""categories"": [ 
    ""scams"""
59307.0,2023-06-13 23:13:22,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""bitcoin_challenges"""
59308.0,2023-06-14 11:34:23,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
59309.0,2023-06-14 12:12:46,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
