index,date,output
29114.0,2016-10-02 15:27:13,"```json
{
  ""categories"": [ 
    ""educational_resources"""
29115.0,2016-10-02 19:31:17,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
29116.0,2016-10-03 03:22:46,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""educational_resources"""
29117.0,2016-10-03 08:24:22,"```json
{
  ""categories"": [ 
    ""other"""
29118.0,2016-10-03 10:41:30,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
29120.0,2016-10-03 15:54:32,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"",
    ""other"""
29121.0,2016-10-03 16:36:03,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""scams"""
29122.0,2016-10-03 19:16:37,"```json
{
  ""categories"": [ 
    ""other"""
29123.0,2016-10-04 07:33:17,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""other"""
29124.0,2016-10-04 13:55:18,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
29125.0,2016-10-04 17:51:01,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""educational_resources"""
29126.0,2016-10-04 19:26:25,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""bitcoin_mining"""
29127.0,2016-10-04 20:19:59,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""educational_resources"""
29128.0,2016-10-04 22:03:25,"```json
{
  ""categories"": [ 
    ""other"""
29129.0,2016-10-05 04:52:03,"```json
{
  ""categories"": [ 
    ""other"""
29130.0,2016-10-05 15:31:27,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
29131.0,2016-10-05 21:11:44,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
