index,date,output
3844.0,2011-06-29 03:44:10,"```json
{
  ""categories"": [ 
    ""other"""
3845.0,2011-06-29 05:47:31,"```json
{
  ""categories"": [ 
    ""other"""
3846.0,2011-06-29 05:48:49,"```json
{
  ""categories"": [ 
    ""other"""
3847.0,2011-06-29 06:19:44,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""bitcoin_challenges"",
    ""scams"""
3848.0,2011-06-29 06:31:08,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"""
3849.0,2011-06-29 06:49:09,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""altcoins"",
    ""other"""
3850.0,2011-06-29 07:25:55,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""educational_resources"""
3851.0,2011-06-29 07:35:08,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_adoption"",
    ""educational_resources"""
3852.0,2011-06-29 08:20:00,"```json
{
  ""categories"": [ 
    ""educational_resources"""
3853.0,2011-06-29 08:36:00,"```json
{
  ""categories"": [ 
    ""financial_products"""
3854.0,2011-06-29 09:24:31,"```json
{
  ""categories"": [ 
    ""other"""
3855.0,2011-06-29 09:39:59,"```json
{
  ""categories"": [ 
    ""other"""
3856.0,2011-06-29 09:39:59,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""other"""
3857.0,2011-06-29 10:14:21,"```json
{
  ""categories"": [ 
    ""educational_resources"""
3858.0,2011-06-29 10:52:18,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
3859.0,2011-06-29 14:05:36,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"",
    ""bitcoin_challenges"""
3860.0,2011-06-29 15:16:32,"```json
{
  ""categories"": [ 
    ""educational_resources"",
    ""other"""
3861.0,2011-06-29 15:41:14,"```json
{
  ""categories"": [ 
    ""other"""
3862.0,2011-06-29 15:54:47,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""educational_resources"",
    ""other"""
3863.0,2011-06-29 16:09:32,"```json
{
  ""categories"": [ 
    ""scams"""
3864.0,2011-06-29 16:36:34,"```json
{
  ""categories"": [ 
    ""educational_resources"",
    ""other"""
3865.0,2011-06-29 17:08:56,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""other"""
3866.0,2011-06-29 17:20:41,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""scams"""
3867.0,2011-06-29 17:42:59,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"",
    ""scams"""
3868.0,2011-06-29 17:51:09,"```json
{
  ""categories"": [ 
    ""other"""
3869.0,2011-06-29 18:15:57,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""optimistic_speculation"""
3870.0,2011-06-29 18:22:12,"```json
{
  ""categories"": [ 
    ""other"""
