index,date,output
407.0,2010-11-21 03:03:24,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""educational_resources"""
408.0,2010-11-21 06:31:21,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"",
    ""educational_resources"""
409.0,2010-11-21 07:40:44,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"",
    ""other"""
410.0,2010-11-22 03:39:12,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""educational_resources"""
411.0,2010-11-22 03:52:07,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
412.0,2010-11-22 04:16:14,"```json
{
  ""categories"": [ 
    ""other"""
413.0,2010-11-22 04:36:17,"```json
{
  ""categories"": [ 
    ""other"""
414.0,2010-11-22 15:19:20,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"""
415.0,2010-11-23 00:31:09,"```json
{
  ""categories"": [ 
    ""educational_resources"""
416.0,2010-11-23 00:47:50,"```json
{
  ""categories"": [ 
    ""other"""
417.0,2010-11-23 02:27:47,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
418.0,2010-11-23 04:33:24,"```json
{
  ""categories"": [ 
    ""other"""
419.0,2010-11-23 08:17:15,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
420.0,2010-11-23 17:50:10,"```json
{
  ""categories"": [ 
    ""scams"""
421.0,2010-11-24 02:04:52,"```json
{
  ""categories"": [ 
    ""educational_resources"""
422.0,2010-11-24 03:59:17,"```json
{
  ""categories"": [ 
    ""other"""
423.0,2010-11-24 10:15:31,"```json
{
  ""categories"": [ 
    ""other"""
424.0,2010-11-24 15:58:22,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""bitcoin_technology"",
    ""other"""
425.0,2010-11-24 17:29:15,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""other"""
426.0,2010-11-24 19:56:46,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"",
    ""bitcoin_technology"",
    ""educational_resources"""
427.0,2010-11-24 20:47:06,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
428.0,2010-11-24 21:39:01,"```json
{
  ""categories"": [ 
    ""other"""
429.0,2010-11-24 23:14:57,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
430.0,2010-11-25 02:08:38,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""bitcoin_technology"",
    ""scams"""
431.0,2010-11-25 02:52:54,"```json
{
  ""categories"": [ 
    ""other"""
432.0,2010-11-25 06:48:53,"```json
{
  ""categories"": [ 
    ""other"""
433.0,2010-11-25 13:38:36,"```json
{
  ""categories"": [ 
    ""other"""
434.0,2010-11-25 16:49:40,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"",
    ""other"""
435.0,2010-11-25 16:58:02,"```json
{
  ""categories"": [ 
    ""other"""
436.0,2010-11-25 19:37:28,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""educational_resources"",
    ""other"""
437.0,2010-11-25 20:05:25,"```json
{
  ""categories"": [ 
    ""educational_resources"""
438.0,2010-11-25 23:06:33,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_mining"""
439.0,2010-11-26 01:55:21,"```json
{
  ""categories"": [ 
    ""educational_resources"",
    ""other"""
440.0,2010-11-26 09:18:03,"```json
{
  ""categories"": [ 
    ""other"""
441.0,2010-11-26 10:34:22,"```json
{
  ""categories"": [ 
    ""educational_resources"",
    ""other"""
442.0,2010-11-26 18:29:38,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""bitcoin_challenges"",
    ""educational_resources"""
443.0,2010-11-26 23:40:55,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
444.0,2010-11-27 04:56:43,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
445.0,2010-11-27 18:04:52,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""other"""
446.0,2010-11-28 01:39:56,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
447.0,2010-11-28 10:26:50,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""other"""
448.0,2010-11-28 13:44:12,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_mining"",
    ""educational_resources"""
449.0,2010-11-28 14:03:41,"```json
{
  ""categories"": [ 
    ""other"""
450.0,2010-11-28 16:19:14,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"",
    ""other"""
451.0,2010-11-28 23:23:42,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
452.0,2010-11-29 05:39:22,"```json
{
  ""categories"": [ 
    ""educational_resources"""
453.0,2010-11-29 20:46:22,"```json
{
  ""categories"": [ 
    ""other"""
454.0,2010-11-29 22:20:00,"```json
{
  ""categories"": [ 
    ""educational_resources"",
    ""other"""
455.0,2010-11-29 23:32:16,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
456.0,2010-11-30 00:01:59,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"""
457.0,2010-11-30 00:31:49,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"",
    ""other"""
459.0,2010-11-30 18:14:09,"```json
{
  ""categories"": [ 
    ""altcoins"",
    ""bitcoin_technology"",
    ""educational_resources"""
460.0,2010-12-01 07:36:23,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
461.0,2010-12-01 14:46:25,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"",
    ""other"""
462.0,2010-12-02 05:13:00,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""educational_resources"""
463.0,2010-12-02 19:18:13,"```json
{
  ""categories"": [ 
    ""other"""
464.0,2010-12-03 01:33:06,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""educational_resources"""
465.0,2010-12-03 16:51:16,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_mining"""
466.0,2010-12-04 02:03:03,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
467.0,2010-12-04 02:50:51,"```json
{
  ""categories"": [ 
    ""other"""
468.0,2010-12-04 19:26:04,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
469.0,2010-12-04 20:03:01,"```json
{
  ""categories"": [ 
    ""other"""
470.0,2010-12-05 14:09:11,"```json
{
  ""categories"": [ 
    ""other"""
471.0,2010-12-05 17:27:41,"```json
{
  ""categories"": [ 
    ""other"""
472.0,2010-12-05 17:29:15,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
473.0,2010-12-05 18:43:29,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""educational_resources"""
474.0,2010-12-05 18:49:47,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""educational_resources"""
475.0,2010-12-06 01:07:57,"```json
{
  ""categories"": [ 
    ""other"""
476.0,2010-12-06 03:54:02,"```json
{
  ""categories"": [ 
    ""other"""
477.0,2010-12-06 12:18:15,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""pessimistic_speculation"""
478.0,2010-12-06 15:41:49,"```json
{
  ""categories"": [ 
    ""other"""
479.0,2010-12-06 16:00:29,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""bitcoin_technology"",
    ""educational_resources"""
480.0,2010-12-06 19:57:45,"```json
{
  ""categories"": [ 
    ""other"""
481.0,2010-12-06 20:40:15,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
482.0,2010-12-07 01:22:57,"```json
{
  ""categories"": [ 
    ""other"""
483.0,2010-12-07 04:01:44,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"",
    ""altcoins"",
    ""other"""
484.0,2010-12-07 04:33:20,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""educational_resources"""
485.0,2010-12-07 05:13:13,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""educational_resources"""
486.0,2010-12-07 16:13:08,"```json
{
  ""categories"": [ 
    ""other"""
487.0,2010-12-07 16:21:29,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
488.0,2010-12-07 16:50:47,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""bitcoin_challenges"",
    ""other"""
489.0,2010-12-07 21:49:20,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
490.0,2010-12-07 22:38:49,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"",
    ""other"""
491.0,2010-12-08 07:52:45,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
492.0,2010-12-08 10:33:38,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""other"""
493.0,2010-12-08 10:40:32,"```json
{
  ""categories"": [ 
    ""other"""
494.0,2010-12-08 16:58:58,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"""
495.0,2010-12-08 19:54:11,"```json
{
  ""categories"": [ 
    ""other"""
496.0,2010-12-08 21:23:59,"```json
{
  ""categories"": [ 
    ""other"""
497.0,2010-12-09 04:01:14,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_mining"",
    ""educational_resources"""
498.0,2010-12-09 15:41:55,"```json
{
  ""categories"": [ 
    ""educational_resources"",
    ""scams"""
499.0,2010-12-10 15:06:16,"```json
{
  ""categories"": [ 
    ""altcoins"",
    ""educational_resources"",
    ""other"""
500.0,2010-12-10 16:15:41,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"""
501.0,2010-12-10 16:47:03,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"""
502.0,2010-12-10 16:52:38,"```json
{
  ""categories"": [ 
    ""other"""
503.0,2010-12-10 17:48:42,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""bitcoin_adoption"""
504.0,2010-12-10 18:08:49,"```json
{
  ""categories"": [ 
    ""educational_resources"""
