index,date,output
19291.0,2014-08-14 23:17:53,"```json
{
  ""categories"": [ 
    ""educational_resources"",
    ""other"""
19292.0,2014-08-14 23:37:53,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"""
19293.0,2014-08-14 23:39:48,"```json
{
  ""categories"": [ 
    ""other"""
19294.0,2014-08-14 23:39:50,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""educational_resources"""
19295.0,2014-08-15 00:02:22,"```json
{
  ""categories"": [ 
    ""scams"""
19296.0,2014-08-15 00:50:25,"```json
{
  ""categories"": [ 
    ""scams"",
    ""educational_resources"",
    ""other"""
19297.0,2014-08-15 01:55:09,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""other"""
19298.0,2014-08-15 04:34:31,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""optimistic_speculation"""
19299.0,2014-08-15 05:07:51,"```json
{
  ""categories"": [ 
    ""educational_resources"",
    ""other"""
19300.0,2014-08-15 10:21:10,"```json
{
  ""categories"": [ 
    ""educational_resources"",
    ""other"""
19301.0,2014-08-15 10:49:02,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"",
    ""bitcoin_adoption"",
    ""other"""
19302.0,2014-08-15 11:37:26,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"""
19303.0,2014-08-15 11:38:48,"```json
{
  ""categories"": [ 
    ""educational_resources"",
    ""other"""
19304.0,2014-08-15 18:48:09,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"""
19305.0,2014-08-15 19:17:49,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""other"""
19306.0,2014-08-15 19:22:17,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
19307.0,2014-08-16 01:56:23,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""other"""
19308.0,2014-08-16 02:01:02,"```json
{
  ""categories"": [ 
    ""other"""
19309.0,2014-08-16 03:30:00,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"""
19310.0,2014-08-16 07:12:35,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""other"""
19311.0,2014-08-16 09:12:36,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"""
19312.0,2014-08-16 10:32:53,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""scams"""
