index,date,output
51105.0,2019-11-14 22:49:59,"```json
{
  ""categories"": [ 
    ""scams"""
51106.0,2019-11-14 23:39:52,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"""
51107.0,2019-11-15 05:16:51,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""educational_resources"""
51108.0,2019-11-15 09:38:33,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"",
    ""educational_resources"""
51109.0,2019-11-15 10:06:03,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""educational_resources"""
51110.0,2019-11-15 17:07:01,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""scams"""
51111.0,2019-11-15 17:14:37,"```json
{
  ""categories"": [ 
    ""other"""
51112.0,2019-11-16 02:56:59,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"",
    ""bitcoin_adoption"",
    ""bitcoin_challenges"""
51113.0,2019-11-16 06:00:28,"```json
{
  ""categories"": [ 
    ""scams"",
    ""altcoins"""
51114.0,2019-11-16 09:22:05,"```json
{
  ""categories"": [ 
    ""pessimistic_speculation"""
51115.0,2019-11-16 14:19:39,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""bitcoin_technology"",
    ""scams"""
51116.0,2019-11-16 14:57:42,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""educational_resources"""
51117.0,2019-11-17 00:09:34,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""bitcoin_challenges"""
51118.0,2019-11-17 14:11:45,"```json
{
  ""categories"": [ 
    ""educational_resources"",
    ""other"""
51119.0,2019-11-17 15:06:31,"```json
{
  ""categories"": [ 
    ""other"""
51120.0,2019-11-17 16:26:01,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""other"""
51121.0,2019-11-17 21:17:13,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""educational_resources"",
    ""other"""
51122.0,2019-11-18 11:20:09,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""bitcoin_challenges"",
    ""educational_resources"""
51123.0,2019-11-18 15:03:54,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""educational_resources"",
    ""other"""
51124.0,2019-11-18 15:28:55,"```json
{
  ""categories"": [ 
    ""other"""
51125.0,2019-11-18 15:31:14,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"""
51126.0,2019-11-18 19:30:04,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""educational_resources"",
    ""other"""
51127.0,2019-11-18 19:39:39,"```json
{
  ""categories"": [ 
    ""other"""
51128.0,2019-11-18 23:06:41,"```json
{
  ""categories"": [ 
    ""scams"""
51129.0,2019-11-19 02:22:56,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""educational_resources"""
51130.0,2019-11-19 08:33:02,"```json
{
  ""categories"": [ 
    ""scams"",
    ""other"""
51131.0,2019-11-19 09:46:37,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"",
    ""other"""
51132.0,2019-11-19 10:06:22,"```json
{
  ""categories"": [ 
    ""pessimistic_speculation"",
    ""bitcoin_challenges"",
    ""scams"""
