index,date,output
28910.0,2016-09-04 04:52:31,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"",
    ""other"""
28911.0,2016-09-04 07:32:47,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"""
28912.0,2016-09-04 18:40:25,"```json
{
  ""categories"": [ 
    ""other"""
28913.0,2016-09-04 19:31:17,"```json
{
  ""categories"": [ 
    ""educational_resources"""
28914.0,2016-09-04 20:37:26,"```json
{
  ""categories"": [ 
    ""scams"""
28915.0,2016-09-05 00:41:56,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""bitcoin_challenges"",
    ""scams"""
28916.0,2016-09-05 10:06:41,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
28917.0,2016-09-05 10:59:47,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"""
28918.0,2016-09-05 13:11:38,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""financial_products"",
    ""bitcoin_challenges"""
28919.0,2016-09-05 14:19:09,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"",
    ""scams"""
28920.0,2016-09-05 16:08:41,"```json
{
  ""categories"": [ 
    ""altcoins"",
    ""educational_resources"",
    ""financial_products"""
28921.0,2016-09-05 18:41:44,"```json
{
  ""categories"": [ 
    ""other"""
28922.0,2016-09-06 01:41:52,"```json
{
  ""categories"": [ 
    ""scams"""
28923.0,2016-09-06 01:57:20,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""other"""
28924.0,2016-09-06 04:04:45,"```json
{
  ""categories"": [ 
    ""scams"",
    ""educational_resources"""
28925.0,2016-09-06 05:39:47,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"",
    ""bitcoin_adoption"",
    ""other"""
28926.0,2016-09-06 06:09:22,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""bitcoin_challenges"",
    ""other"""
28927.0,2016-09-06 06:51:27,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
28928.0,2016-09-06 11:02:05,"```json
{
  ""categories"": [ 
    ""scams"""
28929.0,2016-09-06 15:20:47,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""educational_resources"""
28930.0,2016-09-06 23:10:54,"```json
{
  ""categories"": [ 
    ""scams"",
    ""altcoins"",
    ""other"""
28931.0,2016-09-07 12:44:06,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
28932.0,2016-09-07 12:49:25,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""altcoins"""
28933.0,2016-09-07 13:09:47,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"",
    ""other"""
28934.0,2016-09-07 15:27:04,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_adoption"""
28935.0,2016-09-07 20:26:37,"```json
{
  ""categories"": [ 
    ""scams"""
28936.0,2016-09-07 21:17:39,"```json
{
  ""categories"": [ 
    ""educational_resources"",
    ""other"""
28937.0,2016-09-07 22:56:45,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""bitcoin_challenges"",
    ""educational_resources"""
28938.0,2016-09-08 05:55:07,"```json
{
  ""categories"": [ 
    ""educational_resources"""
28939.0,2016-09-09 01:23:36,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""bitcoin_technology"",
    ""educational_resources"""
28940.0,2016-09-09 06:41:30,"```json
{
  ""categories"": [ 
    ""other"""
28941.0,2016-09-09 10:12:16,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"",
    ""educational_resources"""
28942.0,2016-09-09 10:22:39,"```json
{
  ""categories"": [ 
    ""other"""
28943.0,2016-09-09 12:00:29,"```json
{
  ""categories"": [ 
    ""other"""
28944.0,2016-09-09 14:54:06,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
28945.0,2016-09-09 15:08:03,"```json
{
  ""categories"": [ 
    ""scams"""
28946.0,2016-09-09 15:56:33,"```json
{
  ""categories"": [ 
    ""other"""
28947.0,2016-09-09 17:25:42,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
28948.0,2016-09-09 18:21:53,"```json
{
  ""categories"": [ 
    ""scams"""
28949.0,2016-09-09 19:27:28,"```json
{
  ""categories"": [ 
    ""other"""
