index,date,output
33006.0,2017-07-26 12:03:09,"```json
{
  ""categories"": [ 
    ""altcoins"""
33007.0,2017-07-26 12:32:14,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""bitcoin_challenges"",
    ""other"""
33008.0,2017-07-26 13:17:35,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""scams"""
33009.0,2017-07-26 13:54:41,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"""
33010.0,2017-07-26 14:11:22,"```json
{
  ""categories"": [ 
    ""scams"""
33011.0,2017-07-26 14:32:29,"```json
{
  ""categories"": [ 
    ""altcoins"",
    ""bitcoin_mining"",
    ""pessimistic_speculation"""
33012.0,2017-07-26 15:00:42,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""educational_resources"""
33013.0,2017-07-26 15:44:03,"```json
{
  ""categories"": [ 
    ""altcoins"",
    ""other"""
33014.0,2017-07-26 17:02:21,"```json
{
  ""categories"": [ 
    ""other"""
33015.0,2017-07-26 17:17:52,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""scams"""
33016.0,2017-07-26 17:44:53,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
33018.0,2017-07-26 19:05:54,"```json
{
  ""categories"": [ 
    ""scams"""
33019.0,2017-07-26 20:35:29,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
33020.0,2017-07-26 20:43:13,"```json
{
  ""categories"": [ 
    ""scams"""
33021.0,2017-07-26 22:56:50,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""altcoins"""
33022.0,2017-07-26 23:36:48,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
33023.0,2017-07-27 03:09:37,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""scams"""
33024.0,2017-07-27 03:20:24,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""bitcoin_challenges"",
    ""educational_resources"""
33025.0,2017-07-27 04:16:45,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""educational_resources"""
33026.0,2017-07-27 04:32:26,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""educational_resources"""
33027.0,2017-07-27 04:33:34,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"",
    ""other"""
33028.0,2017-07-27 04:55:37,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""bitcoin_technology"",
    ""bitcoin_mining"""
33029.0,2017-07-27 07:01:22,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""bitcoin_challenges"",
    ""educational_resources"""
33030.0,2017-07-27 07:10:20,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
33031.0,2017-07-27 07:30:40,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"",
    ""altcoins"""
33032.0,2017-07-27 07:34:52,"```json
{
  ""categories"": [ 
    ""other"""
33033.0,2017-07-27 08:46:57,"```json
{
  ""categories"": [ 
    ""other"""
33034.0,2017-07-27 09:03:19,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""financial_products"""
33035.0,2017-07-27 09:07:42,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"",
    ""educational_resources"""
33036.0,2017-07-27 09:41:53,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""educational_resources"""
33037.0,2017-07-27 10:03:34,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""scams"""
33038.0,2017-07-27 10:34:18,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"",
    ""altcoins"""
33039.0,2017-07-27 11:28:29,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
33040.0,2017-07-27 13:04:57,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_mining"""
33041.0,2017-07-27 13:05:10,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""other"""
33042.0,2017-07-27 13:15:31,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"",
    ""bitcoin_challenges"",
    ""educational_resources"""
33043.0,2017-07-27 13:30:14,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""bitcoin_challenges"",
    ""bitcoin_mining"""
