index,date,output
1415.0,2011-05-07 04:25:37,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"""
1416.0,2011-05-07 05:29:08,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""financial_products"""
1417.0,2011-05-07 11:26:23,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
1418.0,2011-05-07 16:46:24,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""other"""
1419.0,2011-05-07 17:30:11,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
1420.0,2011-05-07 17:36:37,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""educational_resources"""
1421.0,2011-05-07 22:57:15,"```json
{
  ""categories"": [ 
    ""other"""
1422.0,2011-05-08 01:47:32,"```json
{
  ""categories"": [ 
    ""other"""
1423.0,2011-05-08 08:51:35,"```json
{
  ""categories"": [ 
    ""educational_resources"",
    ""other"""
1424.0,2011-05-08 12:15:56,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""educational_resources"""
1425.0,2011-05-08 13:44:46,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""financial_products"""
1426.0,2011-05-08 17:47:29,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
1427.0,2011-05-08 21:41:17,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""educational_resources"""
1428.0,2011-05-08 21:51:55,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"""
1429.0,2011-05-09 00:04:32,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""bitcoin_technology"""
1430.0,2011-05-09 01:44:07,"```json
{
  ""categories"": [ 
    ""educational_resources"""
1431.0,2011-05-09 02:13:17,"```json
{
  ""categories"": [ 
    ""optimistic_speculation"",
    ""bitcoin_adoption"",
    ""other"""
1432.0,2011-05-09 08:40:38,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"",
    ""other"""
1433.0,2011-05-09 08:46:53,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""educational_resources"""
1434.0,2011-05-09 09:32:25,"```json
{
  ""categories"": [ 
    ""educational_resources"""
1435.0,2011-05-09 14:04:15,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"",
    ""other"""
1436.0,2011-05-09 14:49:53,"```json
{
  ""categories"": [ 
    ""other"""
1438.0,2011-05-09 17:41:23,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
1439.0,2011-05-09 22:06:50,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""educational_resources"""
1440.0,2011-05-09 23:37:54,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""bitcoin_mining"""
1441.0,2011-05-10 00:53:58,"```json
{
  ""categories"": [ 
    ""other"""
1442.0,2011-05-10 01:55:07,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"",
    ""educational_resources"",
    ""other"""
1443.0,2011-05-10 02:03:40,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
1444.0,2011-05-10 02:34:55,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""bitcoin_mining"""
1445.0,2011-05-10 02:50:49,"```json
{
  ""categories"": [ 
    ""other"""
1446.0,2011-05-10 03:23:04,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
1447.0,2011-05-10 04:09:27,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""optimistic_speculation"""
1449.0,2011-05-10 09:43:59,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"""
1450.0,2011-05-10 09:52:41,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
1451.0,2011-05-10 16:40:00,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
1452.0,2011-05-10 17:26:15,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""educational_resources"""
1453.0,2011-05-10 18:33:52,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""scams"""
1454.0,2011-05-10 19:08:42,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""altcoins"",
    ""educational_resources"""
1455.0,2011-05-10 20:31:16,"```json
{
  ""categories"": [ 
    ""other"""
1456.0,2011-05-10 22:17:57,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"""
1457.0,2011-05-11 01:33:59,"```json
{
  ""categories"": [ 
    ""other"""
1458.0,2011-05-11 01:41:17,"```json
{
  ""categories"": [ 
    ""educational_resources"""
1459.0,2011-05-11 01:57:29,"```json
{
  ""categories"": [ 
    ""other"""
1460.0,2011-05-11 02:41:10,"```json
{
  ""categories"": [ 
    ""other"""
1461.0,2011-05-11 08:10:24,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""educational_resources"""
1462.0,2011-05-11 09:33:55,"```json
{
  ""categories"": [ 
    ""other"""
1463.0,2011-05-11 14:19:44,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""other"""
1464.0,2011-05-11 14:34:50,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""other"""
1465.0,2011-05-11 14:49:37,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"",
    ""other"""
1466.0,2011-05-11 16:59:41,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""educational_resources"""
1467.0,2011-05-11 17:07:39,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"",
    ""other"""
1468.0,2011-05-11 17:07:55,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""pessimistic_speculation"""
1469.0,2011-05-11 17:43:17,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
1470.0,2011-05-11 18:14:37,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""bitcoin_mining"""
1471.0,2011-05-11 18:49:34,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"",
    ""other"""
1472.0,2011-05-11 22:46:45,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""educational_resources"""
1473.0,2011-05-12 03:34:01,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"",
    ""other"""
1474.0,2011-05-12 04:45:27,"```json
{
  ""categories"": [ 
    ""other"""
1475.0,2011-05-12 06:49:25,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""bitcoin_mining"""
1476.0,2011-05-12 10:42:14,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"",
    ""other"""
1477.0,2011-05-12 12:19:50,"```json
{
  ""categories"": [ 
    ""other"""
1478.0,2011-05-12 13:23:38,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""bitcoin_challenges"",
    ""educational_resources"""
1479.0,2011-05-12 13:41:48,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""educational_resources"""
1480.0,2011-05-12 15:34:20,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_mining"""
1481.0,2011-05-12 19:31:47,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"""
1482.0,2011-05-12 19:43:36,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"",
    ""educational_resources"""
1483.0,2011-05-12 20:33:48,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""educational_resources"""
1484.0,2011-05-12 20:35:28,"```json
{
  ""categories"": [ 
    ""other"""
1485.0,2011-05-12 21:59:13,"```json
{
  ""categories"": [ 
    ""educational_resources"",
    ""bitcoin_challenges"",
    ""other"""
1486.0,2011-05-13 00:39:08,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
1487.0,2011-05-13 01:15:55,"```json
{
  ""categories"": [ 
    ""other"""
1488.0,2011-05-13 01:35:38,"```json
{
  ""categories"": [ 
    ""educational_resources"""
1489.0,2011-05-13 03:10:43,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
1490.0,2011-05-13 03:10:49,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"""
1491.0,2011-05-13 04:11:27,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""educational_resources"""
1492.0,2011-05-13 06:24:07,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""educational_resources"",
    ""other"""
1493.0,2011-05-13 06:55:46,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""educational_resources"""
1494.0,2011-05-13 07:08:53,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""bitcoin_mining"""
1495.0,2011-05-13 09:44:56,"```json
{
  ""categories"": [ 
    ""other"""
1496.0,2011-05-13 09:48:49,"```json
{
  ""categories"": [ 
    ""altcoins"",
    ""educational_resources"""
1497.0,2011-05-13 09:50:10,"```json
{
  ""categories"": [ 
    ""financial_products"",
    ""educational_resources"""
1498.0,2011-05-13 11:12:35,"```json
{
  ""categories"": [ 
    ""educational_resources"""
