index,date,output
26231.0,2016-01-17 17:25:26,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"""
26232.0,2016-01-17 22:07:03,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
26233.0,2016-01-17 22:54:30,"```json
{
  ""categories"": [ 
    ""other"""
26234.0,2016-01-17 23:11:53,"```json
{
  ""categories"": [ 
    ""bitcoin_mining"",
    ""altcoins"",
    ""educational_resources"""
26236.0,2016-01-17 23:21:29,"```json
{
  ""categories"": [ 
    ""other"""
26237.0,2016-01-18 00:45:33,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_mining"""
26238.0,2016-01-18 00:55:31,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"""
26239.0,2016-01-18 01:24:25,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""bitcoin_technology"",
    ""educational_resources"""
26240.0,2016-01-18 02:46:35,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""educational_resources"""
26241.0,2016-01-18 04:23:38,"```json
{
  ""categories"": [ 
    ""scams"",
    ""bitcoin_mining"""
26242.0,2016-01-18 06:30:12,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""financial_products"""
26243.0,2016-01-18 13:42:07,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""bitcoin_mining"""
26244.0,2016-01-18 13:50:00,"```json
{
  ""categories"": [ 
    ""altcoins"",
    ""other"""
26245.0,2016-01-18 13:51:45,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"""
26246.0,2016-01-18 14:08:06,"```json
{
  ""categories"": [ 
    ""other"""
26247.0,2016-01-18 17:07:53,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""scams"""
26248.0,2016-01-18 17:55:44,"```json
{
  ""categories"": [ 
    ""other"""
26249.0,2016-01-18 19:14:05,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""bitcoin_challenges"",
    ""bitcoin_mining"""
26250.0,2016-01-18 19:15:22,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""bitcoin_challenges"",
    ""optimistic_speculation"""
26251.0,2016-01-18 19:37:02,"```json
{
  ""categories"": [ 
    ""bitcoin_technology"",
    ""educational_resources"""
26252.0,2016-01-18 19:45:17,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""bitcoin_technology"",
    ""bitcoin_mining"""
26253.0,2016-01-18 20:30:36,"```json
{
  ""categories"": [ 
    ""bitcoin_challenges"",
    ""altcoins"""
26254.0,2016-01-18 20:42:10,"```json
{
  ""categories"": [ 
    ""altcoins"",
    ""educational_resources"",
    ""other"""
26255.0,2016-01-18 22:47:40,"```json
{
  ""categories"": [ 
    ""bitcoin_adoption"",
    ""educational_resources"""
